Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
1422658800.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1422572400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1422486000.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1422399600.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1422313200.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1422226800.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1422140400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1422054000.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1421967600.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1421881200.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1421794800.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1421708400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1421622000.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1421535600.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1421449200.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1421362800.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1421276400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1421190000.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1421103600.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1421017200.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1420930800.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1420844400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1420758000.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1420671600.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1420585200.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1420498800.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1420412400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1420326000.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1420239600.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1420153200.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1420066800.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1425078000.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1424991600.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1424905200.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1424818800.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1424732400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1424646000.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1424559600.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1424473200.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1424386800.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1424300400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1424214000.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1424127600.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1424041200.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1423954800.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1423868400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1423782000.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1423695600.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1423609200.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1423522800.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1423436400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1423350000.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1423263600.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1423177200.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1423090800.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1423004400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1422918000.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1422831600.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1422745200.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1427752800.0,1.550,2.480,5,125,625,1,500,5384,1154210400.0,35.0
1427666400.0,1.940,3.104,5,125,625,1,500,5384,1154210400.0,35.0
1427583600.0,0.280,0.448,5,125,625,1,500,5384,1154210400.0,35.0
1427497200.0,0.720,1.152,5,125,625,1,500,5384,1154210400.0,35.0
1427410800.0,1.220,1.952,5,125,625,1,500,5384,1154210400.0,35.0
1427324400.0,1.160,1.856,5,125,625,1,500,5384,1154210400.0,35.0
1427238000.0,0.340,0.544,5,125,625,1,500,5384,1154210400.0,35.0
1427151600.0,2.810,4.496,5,125,625,1,500,5384,1154210400.0,35.0
1427065200.0,2.850,4.560,5,125,625,1,500,5384,1154210400.0,35.0
1426978800.0,1.610,2.576,5,125,625,1,500,5384,1154210400.0,35.0
1426892400.0,1.070,1.712,5,125,625,1,500,5384,1154210400.0,35.0
1426806000.0,0.430,0.688,5,125,625,1,500,5384,1154210400.0,35.0
1426719600.0,0.380,0.608,5,125,625,1,500,5384,1154210400.0,35.0
1426633200.0,2.430,3.888,5,125,625,1,500,5384,1154210400.0,35.0
1426546800.0,2.860,4.576,5,125,625,1,500,5384,1154210400.0,35.0
1426460400.0,2.120,3.392,5,125,625,1,500,5384,1154210400.0,35.0
1426374000.0,0.500,0.800,5,125,625,1,500,5384,1154210400.0,35.0
1426287600.0,0.910,1.456,5,125,625,1,500,5384,1154210400.0,35.0
1426201200.0,2.580,4.128,5,125,625,1,500,5384,1154210400.0,35.0
1426114800.0,3.220,5.152,5,125,625,1,500,5384,1154210400.0,35.0
1426028400.0,1.990,3.184,5,125,625,1,500,5384,1154210400.0,35.0
1425942000.0,2.530,4.048,5,125,625,1,500,5384,1154210400.0,35.0
1425855600.0,1.160,1.856,5,125,625,1,500,5384,1154210400.0,35.0
1425769200.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1425682800.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1425596400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1425510000.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1425423600.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1425337200.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1425250800.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1425164400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1430344800.0,2.660,4.256,5,125,625,1,500,5384,1154210400.0,35.0
1430258400.0,2.320,3.712,5,125,625,1,500,5384,1154210400.0,35.0
1430172000.0,2.840,4.544,5,125,625,1,500,5384,1154210400.0,35.0
1430085600.0,3.420,5.472,5,125,625,1,500,5384,1154210400.0,35.0
1429999200.0,1.500,2.400,5,125,625,1,500,5384,1154210400.0,35.0
1429912800.0,1.300,2.080,5,125,625,1,500,5384,1154210400.0,35.0
1429826400.0,3.460,5.536,5,125,625,1,500,5384,1154210400.0,35.0
1429740000.0,2.580,4.128,5,125,625,1,500,5384,1154210400.0,35.0
1429653600.0,2.820,4.512,5,125,625,1,500,5384,1154210400.0,35.0
1429567200.0,3.870,6.192,5,125,625,1,500,5384,1154210400.0,35.0
1429480800.0,3.790,6.064,5,125,625,1,500,5384,1154210400.0,35.0
1429394400.0,3.470,5.552,5,125,625,1,500,5384,1154210400.0,35.0
1429308000.0,3.390,5.424,5,125,625,1,500,5384,1154210400.0,35.0
1429221600.0,2.440,3.904,5,125,625,1,500,5384,1154210400.0,35.0
1429135200.0,3.660,5.856,5,125,625,1,500,5384,1154210400.0,35.0
1429048800.0,3.740,5.984,5,125,625,1,500,5384,1154210400.0,35.0
1428962400.0,3.640,5.824,5,125,625,1,500,5384,1154210400.0,35.0
1428876000.0,2.970,4.752,5,125,625,1,500,5384,1154210400.0,35.0
1428789600.0,3.590,5.744,5,125,625,1,500,5384,1154210400.0,35.0
1428703200.0,0.910,1.456,5,125,625,1,500,5384,1154210400.0,35.0
1428616800.0,3.370,5.392,5,125,625,1,500,5384,1154210400.0,35.0
1428530400.0,3.430,5.488,5,125,625,1,500,5384,1154210400.0,35.0
1428444000.0,1.540,2.464,5,125,625,1,500,5384,1154210400.0,35.0
1428357600.0,2.500,4.000,5,125,625,1,500,5384,1154210400.0,35.0
1428271200.0,1.200,1.920,5,125,625,1,500,5384,1154210400.0,35.0
1428184800.0,2.900,4.640,5,125,625,1,500,5384,1154210400.0,35.0
1428098400.0,1.520,2.432,5,125,625,1,500,5384,1154210400.0,35.0
1428012000.0,1.750,2.800,5,125,625,1,500,5384,1154210400.0,35.0
1427925600.0,2.550,4.080,5,125,625,1,500,5384,1154210400.0,35.0
1427839200.0,2.140,3.424,5,125,625,1,500,5384,1154210400.0,35.0
1433023200.0,0.960,1.536,5,125,625,1,500,5384,1154210400.0,35.0
1432936800.0,2.810,4.496,5,125,625,1,500,5384,1154210400.0,35.0
1432850400.0,1.840,2.944,5,125,625,1,500,5384,1154210400.0,35.0
1432764000.0,2.190,3.504,5,125,625,1,500,5384,1154210400.0,35.0
1432677600.0,2.710,4.336,5,125,625,1,500,5384,1154210400.0,35.0
1432591200.0,2.470,3.952,5,125,625,1,500,5384,1154210400.0,35.0
1432504800.0,2.000,3.200,5,125,625,1,500,5384,1154210400.0,35.0
1432418400.0,3.730,5.968,5,125,625,1,500,5384,1154210400.0,35.0
1432332000.0,1.510,2.416,5,125,625,1,500,5384,1154210400.0,35.0
1432245600.0,3.110,4.976,5,125,625,1,500,5384,1154210400.0,35.0
1432159200.0,3.510,5.616,5,125,625,1,500,5384,1154210400.0,35.0
1432072800.0,3.270,5.232,5,125,625,1,500,5384,1154210400.0,35.0
1431986400.0,2.770,4.432,5,125,625,1,500,5384,1154210400.0,35.0
1431900000.0,1.590,2.544,5,125,625,1,500,5384,1154210400.0,35.0
1431813600.0,3.210,5.136,5,125,625,1,500,5384,1154210400.0,35.0
1431727200.0,0.920,1.472,5,125,625,1,500,5384,1154210400.0,35.0
1431640800.0,3.870,6.192,5,125,625,1,500,5384,1154210400.0,35.0
1431554400.0,3.210,5.136,5,125,625,1,500,5384,1154210400.0,35.0
1431468000.0,3.590,5.744,5,125,625,1,500,5384,1154210400.0,35.0
1431381600.0,2.620,4.192,5,125,625,1,500,5384,1154210400.0,35.0
