Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
1391122800.0,2.090,1.742,8,150,1200,2,600,2201,1240610400.0,35.0
1391036400.0,0.770,0.642,8,150,1200,2,600,2201,1240610400.0,35.0
1390950000.0,1.920,1.600,8,150,1200,2,600,2201,1240610400.0,35.0
1390863600.0,0.220,0.183,8,150,1200,2,600,2201,1240610400.0,35.0
1390777200.0,0.930,0.775,8,150,1200,2,600,2201,1240610400.0,35.0
1390690800.0,0.400,0.333,8,150,1200,2,600,2201,1240610400.0,35.0
1390604400.0,0.000,0.000,8,150,1200,2,600,2201,1240610400.0,35.0
1390431600.0,0.120,0.100,8,150,1200,2,600,2201,1240610400.0,35.0
1390345200.0,1.030,0.858,8,150,1200,2,600,2201,1240610400.0,35.0
1390258800.0,0.300,0.250,8,150,1200,2,600,2201,1240610400.0,35.0
1390172400.0,0.040,0.033,8,150,1200,2,600,2201,1240610400.0,35.0
1390086000.0,0.340,0.283,8,150,1200,2,600,2201,1240610400.0,35.0
1389999600.0,0.750,0.625,8,150,1200,2,600,2201,1240610400.0,35.0
1389913200.0,0.550,0.458,8,150,1200,2,600,2201,1240610400.0,35.0
1389826800.0,0.040,0.033,8,150,1200,2,600,2201,1240610400.0,35.0
1389740400.0,0.020,0.017,8,150,1200,2,600,2201,1240610400.0,35.0
1389654000.0,0.140,0.117,8,150,1200,2,600,2201,1240610400.0,35.0
1389567600.0,1.340,1.117,8,150,1200,2,600,2201,1240610400.0,35.0
1389481200.0,2.000,1.667,8,150,1200,2,600,2201,1240610400.0,35.0
1389394800.0,0.940,0.783,8,150,1200,2,600,2201,1240610400.0,35.0
1389308400.0,1.410,1.175,8,150,1200,2,600,2201,1240610400.0,35.0
1389222000.0,0.080,0.067,8,150,1200,2,600,2201,1240610400.0,35.0
1389135600.0,0.640,0.533,8,150,1200,2,600,2201,1240610400.0,35.0
1389049200.0,0.520,0.433,8,150,1200,2,600,2201,1240610400.0,35.0
1388962800.0,0.990,0.825,8,150,1200,2,600,2201,1240610400.0,35.0
1388876400.0,1.470,1.225,8,150,1200,2,600,2201,1240610400.0,35.0
1388790000.0,0.490,0.408,8,150,1200,2,600,2201,1240610400.0,35.0
1388703600.0,0.520,0.433,8,150,1200,2,600,2201,1240610400.0,35.0
1388617200.0,0.900,0.750,8,150,1200,2,600,2201,1240610400.0,35.0
1388530800.0,0.670,0.558,8,150,1200,2,600,2201,1240610400.0,35.0
1393542000.0,1.620,1.350,8,150,1200,2,600,2201,1240610400.0,35.0
1393455600.0,0.450,0.375,8,150,1200,2,600,2201,1240610400.0,35.0
1393369200.0,4.380,3.650,8,150,1200,2,600,2201,1240610400.0,35.0
1393282800.0,1.110,0.925,8,150,1200,2,600,2201,1240610400.0,35.0
