Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
1485817200.0,0.530,0.848,5,125,625,1,500,5384,1154210400.0,35.0
1485730800.0,0.100,0.160,5,125,625,1,500,5384,1154210400.0,35.0
1485644400.0,0.890,1.424,5,125,625,1,500,5384,1154210400.0,35.0
1485558000.0,0.710,1.136,5,125,625,1,500,5384,1154210400.0,35.0
1485471600.0,1.000,1.600,5,125,625,1,500,5384,1154210400.0,35.0
1485385200.0,1.570,2.512,5,125,625,1,500,5384,1154210400.0,35.0
1485298800.0,0.280,0.448,5,125,625,1,500,5384,1154210400.0,35.0
1485212400.0,0.130,0.208,5,125,625,1,500,5384,1154210400.0,35.0
1485126000.0,0.140,0.224,5,125,625,1,500,5384,1154210400.0,35.0
1485039600.0,1.570,2.512,5,125,625,1,500,5384,1154210400.0,35.0
1484953200.0,1.620,2.592,5,125,625,1,500,5384,1154210400.0,35.0
1484866800.0,1.120,1.792,5,125,625,1,500,5384,1154210400.0,35.0
1484780400.0,1.570,2.512,5,125,625,1,500,5384,1154210400.0,35.0
1484694000.0,0.500,0.800,5,125,625,1,500,5384,1154210400.0,35.0
1484607600.0,0.840,1.344,5,125,625,1,500,5384,1154210400.0,35.0
1484521200.0,0.090,0.144,5,125,625,1,500,5384,1154210400.0,35.0
1484434800.0,0.440,0.704,5,125,625,1,500,5384,1154210400.0,35.0
1484348400.0,0.560,0.896,5,125,625,1,500,5384,1154210400.0,35.0
1484262000.0,0.060,0.096,5,125,625,1,500,5384,1154210400.0,35.0
1484175600.0,0.560,0.896,5,125,625,1,500,5384,1154210400.0,35.0
1484089200.0,0.320,0.512,5,125,625,1,500,5384,1154210400.0,35.0
1484002800.0,0.380,0.608,5,125,625,1,500,5384,1154210400.0,35.0
1483916400.0,0.070,0.112,5,125,625,1,500,5384,1154210400.0,35.0
1483830000.0,0.120,0.192,5,125,625,1,500,5384,1154210400.0,35.0
1483743600.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
1483657200.0,1.210,1.936,5,125,625,1,500,5384,1154210400.0,35.0
1483570800.0,1.200,1.920,5,125,625,1,500,5384,1154210400.0,35.0
1483484400.0,0.590,0.944,5,125,625,1,500,5384,1154210400.0,35.0
1483398000.0,0.310,0.496,5,125,625,1,500,5384,1154210400.0,35.0
1483311600.0,1.010,1.616,5,125,625,1,500,5384,1154210400.0,35.0
1483225200.0,0.020,0.032,5,125,625,1,500,5384,1154210400.0,35.0
1488236400.0,0.700,1.120,5,125,625,1,500,5384,1154210400.0,35.0
1488150000.0,0.500,0.800,5,125,625,1,500,5384,1154210400.0,35.0
1488063600.0,0.240,0.384,5,125,625,1,500,5384,1154210400.0,35.0
1487977200.0,0.670,1.072,5,125,625,1,500,5384,1154210400.0,35.0
1487890800.0,1.430,2.288,5,125,625,1,500,5384,1154210400.0,35.0
1487804400.0,0.220,0.352,5,125,625,1,500,5384,1154210400.0,35.0
1487718000.0,0.070,0.112,5,125,625,1,500,5384,1154210400.0,35.0
1487631600.0,1.480,2.368,5,125,625,1,500,5384,1154210400.0,35.0
1487545200.0,0.110,0.176,5,125,625,1,500,5384,1154210400.0,35.0
1487458800.0,0.170,0.272,5,125,625,1,500,5384,1154210400.0,35.0
1487372400.0,1.040,1.664,5,125,625,1,500,5384,1154210400.0,35.0
1487286000.0,0.450,0.720,5,125,625,1,500,5384,1154210400.0,35.0
1487199600.0,0.810,1.296,5,125,625,1,500,5384,1154210400.0,35.0
1487113200.0,1.890,3.024,5,125,625,1,500,5384,1154210400.0,35.0
1487026800.0,2.060,3.296,5,125,625,1,500,5384,1154210400.0,35.0
1486940400.0,2.030,3.248,5,125,625,1,500,5384,1154210400.0,35.0
1486854000.0,0.510,0.816,5,125,625,1,500,5384,1154210400.0,35.0
1486767600.0,0.020,0.032,5,125,625,1,500,5384,1154210400.0,35.0
1486681200.0,0.140,0.224,5,125,625,1,500,5384,1154210400.0,35.0
1486594800.0,0.260,0.416,5,125,625,1,500,5384,1154210400.0,35.0
1486508400.0,0.100,0.160,5,125,625,1,500,5384,1154210400.0,35.0
1486422000.0,0.090,0.144,5,125,625,1,500,5384,1154210400.0,35.0
1486335600.0,0.420,0.672,5,125,625,1,500,5384,1154210400.0,35.0
1486249200.0,1.090,1.744,5,125,625,1,500,5384,1154210400.0,35.0
1486162800.0,0.280,0.448,5,125,625,1,500,5384,1154210400.0,35.0
1486076400.0,0.430,0.688,5,125,625,1,500,5384,1154210400.0,35.0
1485990000.0,1.170,1.872,5,125,625,1,500,5384,1154210400.0,35.0
1485903600.0,0.400,0.640,5,125,625,1,500,5384,1154210400.0,35.0
1490911200.0,2.420,3.872,5,125,625,1,500,5384,1154210400.0,35.0
1490824800.0,2.520,4.032,5,125,625,1,500,5384,1154210400.0,35.0
1490738400.0,0.950,1.520,5,125,625,1,500,5384,1154210400.0,35.0
1490652000.0,3.230,5.168,5,125,625,1,500,5384,1154210400.0,35.0
1490565600.0,3.480,5.568,5,125,625,1,500,5384,1154210400.0,35.0
1490482800.0,2.570,4.112,5,125,625,1,500,5384,1154210400.0,35.0
1490396400.0,3.310,5.296,5,125,625,1,500,5384,1154210400.0,35.0
1490310000.0,2.850,4.560,5,125,625,1,500,5384,1154210400.0,35.0
1490223600.0,3.150,5.040,5,125,625,1,500,5384,1154210400.0,35.0
1490137200.0,3.100,4.960,5,125,625,1,500,5384,1154210400.0,35.0
