,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility,longitude,latitude,month
0,1451602800.0,0.63,31437.0,59835.0,43.56,40.74,37.54,43.68,4.42,5.9726751,51.6978545,1.0
1,1451689200.0,0.85,31430.0,59897.0,42.93,42.19,40.48,43.07,5.56,5.9726751,51.6978545,1.0
2,1451775600.0,0.72,31420.0,59962.0,46.44,39.44,42.11,46.44,5.28,5.9726751,51.6978545,1.0
3,1451862000.0,0.76,31406.0,60030.0,44.89,43.12,39.44,44.89,5.3,5.9726751,51.6978545,1.0
4,1451948400.0,0.88,31389.0,60100.0,46.49,39.88,43.12,46.49,5.88,5.9726751,51.6978545,1.0
5,1452034800.0,0.89,31368.0,60173.0,41.32,39.89,39.4,42.91,2.89,5.9726751,51.6978545,1.0
6,1452121200.0,0.82,31345.0,60248.0,44.7,38.63,39.89,44.7,5.27,5.9726751,51.6978545,1.0
7,1452207600.0,0.35,31318.0,60326.0,46.98,35.41,36.02,46.98,6.07,5.9726751,51.6978545,1.0
8,1452294000.0,0.81,31288.0,60406.0,46.06,41.64,35.41,46.06,6.01,5.9726751,51.6978545,1.0
9,1452380400.0,0.68,31255.0,60488.0,49.27,36.45,41.48,49.27,6.22,5.9726751,51.6978545,1.0
10,1452466800.0,0.74,31218.0,60572.0,43.6,41.44,36.45,43.6,6.02,5.9726751,51.6978545,1.0
11,1452553200.0,0.76,31179.0,60658.0,45.5,40.48,40.63,45.5,6.1,5.9726751,51.6978545,1.0
12,1452639600.0,0.67,31137.0,60747.0,43.46,35.58,36.07,43.46,6.12,5.9726751,51.6978545,1.0
13,1452726000.0,0.81,31091.0,60837.0,39.56,35.78,35.58,39.56,6.04,5.9726751,51.6978545,1.0
14,1452812400.0,0.81,31043.0,60929.0,38.21,31.65,35.63,38.21,5.32,5.9726751,51.6978545,1.0
15,1452898800.0,0.65,30992.0,61022.0,40.15,30.34,31.65,40.15,4.76,5.9726751,51.6978545,1.0
16,1452985200.0,0.42,30938.0,61117.0,36.68,22.64,24.84,36.68,6.22,5.9726751,51.6978545,1.0
17,1453071600.0,0.34,30881.0,61214.0,33.07,19.46,22.64,33.07,5.51,5.9726751,51.6978545,1.0
18,1453158000.0,0.63,30821.0,61312.0,32.68,30.64,19.46,32.68,5.86,5.9726751,51.6978545,1.0
19,1453244400.0,0.88,30759.0,61412.0,37.83,30.77,30.83,37.83,5.44,5.9726751,51.6978545,1.0
20,1453330800.0,0.77,30694.0,61512.0,38.16,27.95,30.11,38.16,2.44,5.9726751,51.6978545,1.0
21,1453417200.0,0.58,30626.0,61614.0,36.41,35.04,27.95,37.25,4.18,5.9726751,51.6978545,1.0
22,1453503600.0,0.9,30556.0,61717.0,44.72,39.87,38.09,44.72,1.85,5.9726751,51.6978545,1.0
23,1453590000.0,0.9,30484.0,61821.0,48.24,46.42,39.87,48.65,4.13,5.9726751,51.6978545,1.0
24,1453676400.0,0.69,30409.0,61926.0,58.88,46.99,46.42,58.88,5.11,5.9726751,51.6978545,1.0
25,1453762800.0,0.83,30332.0,62032.0,52.89,48.31,46.85,52.89,6.16,5.9726751,51.6978545,1.0
26,1453849200.0,0.87,30252.0,62139.0,53.35,40.99,49.34,53.35,5.95,5.9726751,51.6978545,1.0
27,1453935600.0,0.39,30170.0,62246.0,47.74,38.91,38.92,50.69,6.13,5.9726751,51.6978545,1.0
28,1454022000.0,0.88,30086.0,62354.0,49.04,47.48,38.91,49.43,6.05,5.9726751,51.6978545,1.0
29,1454108400.0,0.77,29999.0,62463.0,47.93,37.89,37.93,48.6,5.56,5.9726751,51.6978545,1.0
30,1454194800.0,0.77,29911.0,62572.0,45.75,48.33,37.89,52.01,5.27,5.9726751,51.6978545,1.0
31,1454281200.0,0.88,29820.0,62682.0,53.63,49.81,51.5,53.63,4.9,5.9726751,51.6978545,2.0
32,1454367600.0,0.74,29728.0,62792.0,50.69,38.09,43.49,52.09,6.16,5.9726751,51.6978545,2.0
33,1454454000.0,0.61,29633.0,62902.0,44.82,37.32,38.09,44.82,6.19,5.9726751,51.6978545,2.0
34,1454540400.0,0.78,29537.0,63013.0,45.49,39.34,37.32,45.49,5.7,5.9726751,51.6978545,2.0
35,1454626800.0,0.9,29439.0,63124.0,51.23,47.69,39.34,51.23,4.45,5.9726751,51.6978545,2.0
36,1454713200.0,0.83,29339.0,63235.0,51.54,47.91,47.69,51.54,6.21,5.9726751,51.6978545,2.0
37,1454799600.0,0.72,29237.0,63346.0,50.11,44.8,44.8,51.78,6.21,5.9726751,51.6978545,2.0
38,1454886000.0,0.81,29133.0,63457.0,49.79,42.69,45.08,49.79,5.66,5.9726751,51.6978545,2.0
39,1454972400.0,0.73,29028.0,63569.0,43.99,37.56,36.92,46.62,5.48,5.9726751,51.6978545,2.0
40,1455058800.0,0.7,28921.0,63680.0,45.38,35.28,37.56,45.38,6.03,5.9726751,51.6978545,2.0
41,1455145200.0,0.58,28812.0,63791.0,45.52,34.79,35.28,45.52,5.49,5.9726751,51.6978545,2.0
42,1455231600.0,0.74,28702.0,63903.0,44.7,30.57,34.16,44.7,5.62,5.9726751,51.6978545,2.0
43,1455318000.0,0.65,28591.0,64014.0,41.54,34.14,30.57,41.54,5.59,5.9726751,51.6978545,2.0
44,1455404400.0,0.96,28478.0,64125.0,35.5,33.42,33.37,37.28,1.92,5.9726751,51.6978545,2.0
45,1455490800.0,0.63,28363.0,64236.0,41.54,24.57,29.3,41.54,5.58,5.9726751,51.6978545,2.0
46,1455577200.0,0.2,28248.0,64346.0,41.44,24.94,24.57,41.44,5.62,5.9726751,51.6978545,2.0
47,1455663600.0,0.29,28131.0,64457.0,40.79,28.95,24.94,40.79,5.69,5.9726751,51.6978545,2.0
48,1455750000.0,0.81,28012.0,64567.0,41.66,33.84,31.5,41.66,5.95,5.9726751,51.6978545,2.0
49,1455836400.0,0.73,27893.0,64677.0,45.9,35.47,33.84,45.9,3.9,5.9726751,51.6978545,2.0
50,1455922800.0,0.83,27772.0,64787.0,49.86,47.98,35.47,50.73,4.82,5.9726751,51.6978545,2.0
51,1456009200.0,0.89,27650.0,64896.0,54.57,48.47,50.49,54.57,4.93,5.9726751,51.6978545,2.0
52,1456095600.0,0.81,27527.0,65006.0,49.09,38.32,39.36,53.36,4.27,5.9726751,51.6978545,2.0
53,1456182000.0,0.69,27403.0,65114.0,44.74,33.26,35.8,44.74,5.47,5.9726751,51.6978545,2.0
54,1456268400.0,0.54,27278.0,65223.0,43.74,29.59,30.63,43.74,5.64,5.9726751,51.6978545,2.0
55,1456354800.0,0.59,27152.0,65331.0,40.86,31.13,29.59,40.86,4.99,5.9726751,51.6978545,2.0
56,1456441200.0,0.86,27025.0,65439.0,42.87,30.64,31.13,42.87,4.55,5.9726751,51.6978545,2.0
