,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility,longitude,latitude
295,1508709600.0,0.91,29799.0,66360.0,57.31,50.05,50.05,57.31,5.87,6.0221493,52.2132321
296,1508796000.0,0.96,29907.0,66238.0,61.08,59.34,53.02,61.72,2.92,6.0221493,52.2132321
297,1508882400.0,0.92,30016.0,66116.0,60.45,51.42,51.42,61.14,5.6,6.0221493,52.2132321
298,1508968800.0,0.97,30124.0,65996.0,61.11,49.64,51.59,61.11,3.76,6.0221493,52.2132321
299,1509055200.0,0.81,30233.0,65877.0,57.01,48.84,49.21,57.01,6.22,6.0221493,52.2132321
300,1509141600.0,0.96,30342.0,65760.0,54.23,50.44,48.84,57.27,5.07,6.0221493,52.2132321
301,1509228000.0,0.76,30451.0,65644.0,52.29,41.05,45.23,57.64,5.82,6.0221493,52.2132321
302,1509318000.0,0.73,26966.0,61925.0,52.4,42.62,41.05,52.4,6.22,6.0221493,52.2132321
303,1509404400.0,0.96,27075.0,61811.0,52.01,50.09,44.45,52.01,6.22,6.0221493,52.2132321
304,1509490800.0,0.97,27185.0,61700.0,56.13,44.14,50.72,56.13,4.67,6.0221493,52.2132321
305,1509577200.0,0.82,27295.0,61590.0,55.66,42.5,44.04,55.66,5.14,6.0221493,52.2132321
306,1509663600.0,0.82,27404.0,61482.0,53.52,43.94,42.5,53.52,1.49,6.0221493,52.2132321
307,1509750000.0,0.9,27514.0,61375.0,56.5,46.91,43.94,56.5,3.85,6.0221493,52.2132321
308,1509836400.0,0.75,27624.0,61270.0,51.32,36.93,39.14,52.72,6.22,6.0221493,52.2132321
309,1509922800.0,0.74,27734.0,61167.0,50.96,30.63,34.61,50.96,5.75,6.0221493,52.2132321
310,1510009200.0,0.65,27843.0,61066.0,46.98,37.67,30.63,46.98,4.87,6.0221493,52.2132321
311,1510095600.0,0.99,27953.0,60966.0,45.57,42.8,39.15,45.57,1.67,6.0221493,52.2132321
312,1510182000.0,0.96,28062.0,60869.0,50.38,46.75,42.8,50.38,2.62,6.0221493,52.2132321
313,1510268400.0,0.84,28170.0,60773.0,50.19,42.1,43.05,50.19,3.64,6.0221493,52.2132321
314,1510354800.0,0.85,28279.0,60680.0,46.17,38.36,39.34,46.17,6.09,6.0221493,52.2132321
315,1510441200.0,0.9,28387.0,60589.0,43.39,39.9,38.36,43.39,5.77,6.0221493,52.2132321
316,1510527600.0,0.66,28495.0,60499.0,48.99,35.36,36.4,48.99,6.22,6.0221493,52.2132321
317,1510614000.0,0.97,28602.0,60412.0,47.22,46.87,35.36,47.32,4.51,6.0221493,52.2132321
318,1510700400.0,1.0,28708.0,60327.0,49.13,47.98,46.96,49.13,1.6,6.0221493,52.2132321
319,1510786800.0,0.98,28814.0,60245.0,49.08,35.57,47.96,49.45,1.59,6.0221493,52.2132321
320,1510873200.0,0.83,28919.0,60165.0,50.33,38.81,35.57,50.33,3.92,6.0221493,52.2132321
321,1510959600.0,0.9,29023.0,60087.0,46.89,39.24,40.18,46.89,6.0,6.0221493,52.2132321
322,1511046000.0,0.64,29126.0,60012.0,47.59,41.21,39.24,47.59,6.22,6.0221493,52.2132321
323,1511132400.0,0.83,29228.0,59939.0,48.13,49.84,40.5,51.78,4.34,6.0221493,52.2132321
324,1511218800.0,0.84,29330.0,59869.0,53.66,50.2,50.3,53.66,4.02,6.0221493,52.2132321
325,1511305200.0,0.84,29430.0,59801.0,54.7,49.58,49.58,54.7,5.98,6.0221493,52.2132321
326,1511391600.0,0.87,29529.0,59736.0,56.75,44.71,45.84,56.75,6.11,6.0221493,52.2132321
327,1511478000.0,0.95,29626.0,59674.0,47.99,33.02,40.21,47.99,5.35,6.0221493,52.2132321
328,1511564400.0,0.8,29723.0,59615.0,43.6,36.63,32.67,43.6,4.56,6.0221493,52.2132321
329,1511650800.0,0.81,29817.0,59558.0,41.15,37.89,36.63,41.15,6.06,6.0221493,52.2132321
330,1511737200.0,0.84,29911.0,59504.0,46.44,39.66,37.89,46.44,5.93,6.0221493,52.2132321
331,1511823600.0,0.87,30002.0,59454.0,43.41,33.13,36.03,43.41,5.81,6.0221493,52.2132321
332,1511910000.0,0.88,30092.0,59406.0,36.65,34.38,33.13,37.11,2.82,6.0221493,52.2132321
333,1511996400.0,0.87,30180.0,59361.0,40.24,32.65,33.51,40.24,3.56,6.0221493,52.2132321
334,1512082800.0,0.79,30266.0,59320.0,37.82,28.3,30.28,37.82,2.07,6.0221493,52.2132321
335,1512169200.0,1.0,30350.0,59281.0,31.04,31.12,28.3,31.97,0.45,6.0221493,52.2132321
336,1512255600.0,0.83,30432.0,59246.0,40.07,40.0,31.81,40.78,1.13,6.0221493,52.2132321
337,1512342000.0,0.88,30512.0,59214.0,46.88,40.52,40.52,46.88,5.28,6.0221493,52.2132321
338,1512428400.0,0.98,30589.0,59185.0,45.95,44.28,41.06,45.95,4.63,6.0221493,52.2132321
339,1512514800.0,1.0,30664.0,59160.0,47.39,40.09,44.28,47.39,6.22,6.0221493,52.2132321
340,1512601200.0,0.94,30737.0,59138.0,44.19,36.55,39.65,45.07,5.56,6.0221493,52.2132321
341,1512687600.0,0.6,30807.0,59119.0,37.18,33.08,33.08,42.03,4.81,6.0221493,52.2132321
342,1512774000.0,0.58,30875.0,59104.0,36.95,33.34,33.25,36.95,4.88,6.0221493,52.2132321
343,1512860400.0,0.71,30940.0,59092.0,35.75,30.91,32.45,37.21,4.18,6.0221493,52.2132321
344,1512946800.0,0.82,31002.0,59083.0,32.81,32.27,30.91,33.4,4.31,6.0221493,52.2132321
345,1513033200.0,0.9,31062.0,59078.0,37.82,33.52,33.34,37.82,5.19,6.0221493,52.2132321
346,1513119600.0,0.78,31118.0,59077.0,40.6,34.43,33.52,41.8,4.38,6.0221493,52.2132321
347,1513206000.0,0.74,31172.0,59079.0,38.45,35.5,34.43,40.48,5.43,6.0221493,52.2132321
348,1513292400.0,0.96,31222.0,59084.0,39.53,33.5,35.5,39.53,4.09,6.0221493,52.2132321
349,1513378800.0,0.72,31270.0,59093.0,41.19,30.2,33.2,41.19,4.13,6.0221493,52.2132321
350,1513465200.0,0.7,31314.0,59106.0,41.48,34.92,29.89,41.48,4.14,6.0221493,52.2132321
351,1513551600.0,0.73,31355.0,59122.0,42.02,37.4,34.92,42.02,3.5,6.0221493,52.2132321
352,1513638000.0,0.89,31393.0,59141.0,44.29,42.26,37.47,44.29,2.56,6.0221493,52.2132321
353,1513724400.0,1.0,31428.0,59164.0,46.51,45.62,42.26,46.57,1.25,6.0221493,52.2132321
354,1513810800.0,0.96,31459.0,59190.0,48.09,45.48,45.48,48.09,1.5,6.0221493,52.2132321
355,1513897200.0,0.98,31487.0,59220.0,47.98,42.12,42.12,47.98,1.73,6.0221493,52.2132321
356,1513983600.0,0.99,31511.0,59253.0,48.18,45.85,43.86,48.18,3.86,6.0221493,52.2132321
357,1514070000.0,1.0,31533.0,59290.0,49.34,46.92,45.85,49.34,4.3,6.0221493,52.2132321
358,1514156400.0,0.93,31550.0,59330.0,47.63,39.88,40.64,47.63,5.59,6.0221493,52.2132321
359,1514242800.0,0.83,31565.0,59373.0,44.6,39.97,39.88,44.6,6.19,6.0221493,52.2132321
360,1514329200.0,0.82,31576.0,59419.0,42.69,35.37,38.72,42.69,6.22,6.0221493,52.2132321
361,1514415600.0,0.85,31583.0,59469.0,40.84,32.46,35.37,40.84,6.22,6.0221493,52.2132321
362,1514502000.0,0.72,31587.0,59522.0,37.38,37.6,31.7,41.32,5.59,6.0221493,52.2132321
363,1514588400.0,0.91,31587.0,59577.0,52.84,48.33,39.01,52.84,5.02,6.0221493,52.2132321
364,1514674800.0,0.77,31585.0,59636.0,56.44,43.48,48.33,56.44,5.13,6.0221493,52.2132321
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0221493,52.2132321
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0221493,52.2132321
