,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility
201,1468965600.0,-0.027438692098092687,20704.0,78651.0,34.471989100817446,18.233623978201642,21.999019073569478,34.27871934604905,0.6120980926430502
200,1468879200.0,0.012561307901907348,20622.0,78725.0,28.361989100817446,21.473623978201637,11.449019073569481,28.168719346049052,0.6120980926430502
199,1468792800.0,-0.037438692098092696,20542.0,78797.0,21.501989100817433,10.92362397820164,14.369019073569476,21.30871934604904,-0.14790190735694964
198,1468706400.0,-0.12743869209809267,20463.0,78867.0,16.061989100817435,13.843623978201634,16.76901907356948,15.86871934604904,0.6120980926430502
197,1468620000.0,0.11256130790190733,20385.0,78934.0,12.521989100817443,16.24362397820164,16.109019073569478,12.578719346049049,0.6120980926430502
196,1468533600.0,-0.29743869209809265,20309.0,78999.0,12.231989100817437,15.213623978201639,8.05901907356948,12.038719346049042,0.6120980926430502
195,1468447200.0,-0.3874386920980927,20235.0,79061.0,8.721989100817446,7.533623978201639,7.48901907356948,8.528719346049051,0.6120980926430502
194,1468360800.0,-0.34743869209809264,20163.0,79120.0,7.901989100817438,6.963623978201639,9.869019073569476,7.708719346049044,0.6120980926430502
193,1468274400.0,-0.19743869209809267,20093.0,79176.0,10.951989100817435,9.343623978201634,13.149019073569477,10.758719346049041,0.6120980926430502
192,1468188000.0,-0.19743869209809267,20025.0,79230.0,13.031989100817434,13.873623978201636,15.479019073569475,12.83871934604904,0.6120980926430502
191,1468101600.0,-0.14743869209809268,19959.0,79280.0,20.201989100817435,14.953623978201634,16.229019073569475,20.00871934604904,0.6120980926430502
190,1468015200.0,-0.24743869209809266,19895.0,79328.0,14.831989100817445,15.703623978201634,12.549019073569475,14.63871934604905,0.5520980926430505
189,1467928800.0,-0.07743869209809262,19833.0,79373.0,11.411989100817443,12.023623978201634,13.199019073569481,11.218719346049049,0.5020980926430507
188,1467842400.0,-0.11743869209809266,19773.0,79415.0,14.311989100817435,12.67362397820164,6.289019073569477,14.11871934604904,0.6120980926430502
187,1467756000.0,-0.36743869209809266,19716.0,79453.0,9.151989100817438,5.763623978201636,6.129019073569481,8.958719346049044,0.6120980926430502
