Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
1422658800.0,3.530,0.970,20,182,7410,5,6600,7325,1047596400.0,34.0
1422572400.0,5.411,1.487,20,182,7410,5,6600,7325,1047596400.0,34.0
1422486000.0,1.967,0.540,20,182,7410,5,6600,7325,1047596400.0,34.0
1422399600.0,0.393,0.108,20,182,7410,5,6600,7325,1047596400.0,34.0
1422313200.0,2.069,0.568,20,182,7410,5,6600,7325,1047596400.0,34.0
1422226800.0,0.879,0.241,20,182,7410,5,6600,7325,1047596400.0,34.0
1422140400.0,1.172,0.322,20,182,7410,5,6600,7325,1047596400.0,34.0
1422054000.0,2.725,0.749,20,182,7410,5,6600,7325,1047596400.0,34.0
1421967600.0,0.840,0.231,20,182,7410,5,6600,7325,1047596400.0,34.0
1421881200.0,0.459,0.126,20,182,7410,5,6600,7325,1047596400.0,34.0
1421794800.0,3.136,0.862,20,182,7410,5,6600,7325,1047596400.0,34.0
1421708400.0,1.718,0.472,20,182,7410,5,6600,7325,1047596400.0,34.0
1421622000.0,0.344,0.095,20,182,7410,5,6600,7325,1047596400.0,34.0
1421535600.0,0.442,0.121,20,182,7410,5,6600,7325,1047596400.0,34.0
1421449200.0,4.908,1.348,20,182,7410,5,6600,7325,1047596400.0,34.0
1421362800.0,2.668,0.733,20,182,7410,5,6600,7325,1047596400.0,34.0
1421276400.0,0.231,0.063,20,182,7410,5,6600,7325,1047596400.0,34.0
1421190000.0,1.340,0.368,20,182,7410,5,6600,7325,1047596400.0,34.0
1421103600.0,0.506,0.139,20,182,7410,5,6600,7325,1047596400.0,34.0
1421017200.0,0.430,0.118,20,182,7410,5,6600,7325,1047596400.0,34.0
1420930800.0,1.731,0.476,20,182,7410,5,6600,7325,1047596400.0,34.0
1420844400.0,0.515,0.141,20,182,7410,5,6600,7325,1047596400.0,34.0
1420758000.0,0.538,0.148,20,182,7410,5,6600,7325,1047596400.0,34.0
1420671600.0,0.192,0.053,20,182,7410,5,6600,7325,1047596400.0,34.0
1420585200.0,3.683,1.012,20,182,7410,5,6600,7325,1047596400.0,34.0
1420498800.0,2.582,0.709,20,182,7410,5,6600,7325,1047596400.0,34.0
1420412400.0,1.317,0.362,20,182,7410,5,6600,7325,1047596400.0,34.0
1420326000.0,3.351,0.921,20,182,7410,5,6600,7325,1047596400.0,34.0
1420239600.0,0.560,0.154,20,182,7410,5,6600,7325,1047596400.0,34.0
1420153200.0,2.310,0.635,20,182,7410,5,6600,7325,1047596400.0,34.0
1420066800.0,2.487,0.683,20,182,7410,5,6600,7325,1047596400.0,34.0
1425078000.0,9.992,2.745,20,182,7410,5,6600,7325,1047596400.0,34.0
1424991600.0,10.421,2.863,20,182,7410,5,6600,7325,1047596400.0,34.0
1424905200.0,3.096,0.851,20,182,7410,5,6600,7325,1047596400.0,34.0
1424818800.0,7.063,1.940,20,182,7410,5,6600,7325,1047596400.0,34.0
1424732400.0,5.537,1.521,20,182,7410,5,6600,7325,1047596400.0,34.0
1424646000.0,6.616,1.818,20,182,7410,5,6600,7325,1047596400.0,34.0
1424559600.0,7.147,1.963,20,182,7410,5,6600,7325,1047596400.0,34.0
1424473200.0,2.306,0.634,20,182,7410,5,6600,7325,1047596400.0,34.0
1424386800.0,0.909,0.250,20,182,7410,5,6600,7325,1047596400.0,34.0
1424300400.0,6.994,1.921,20,182,7410,5,6600,7325,1047596400.0,34.0
1424214000.0,12.092,3.322,20,182,7410,5,6600,7325,1047596400.0,34.0
1424127600.0,1.661,0.456,20,182,7410,5,6600,7325,1047596400.0,34.0
1424041200.0,10.370,2.849,20,182,7410,5,6600,7325,1047596400.0,34.0
1423954800.0,8.699,2.390,20,182,7410,5,6600,7325,1047596400.0,34.0
1423868400.0,5.452,1.498,20,182,7410,5,6600,7325,1047596400.0,34.0
1423782000.0,9.100,2.500,20,182,7410,5,6600,7325,1047596400.0,34.0
1423695600.0,1.370,0.376,20,182,7410,5,6600,7325,1047596400.0,34.0
1423609200.0,0.920,0.253,20,182,7410,5,6600,7325,1047596400.0,34.0
1423522800.0,1.622,0.446,20,182,7410,5,6600,7325,1047596400.0,34.0
1423436400.0,2.847,0.782,20,182,7410,5,6600,7325,1047596400.0,34.0
1423350000.0,2.091,0.574,20,182,7410,5,6600,7325,1047596400.0,34.0
1423263600.0,2.617,0.719,20,182,7410,5,6600,7325,1047596400.0,34.0
1423177200.0,8.788,2.414,20,182,7410,5,6600,7325,1047596400.0,34.0
1423090800.0,3.103,0.852,20,182,7410,5,6600,7325,1047596400.0,34.0
1423004400.0,4.223,1.160,20,182,7410,5,6600,7325,1047596400.0,34.0
1422918000.0,7.022,1.929,20,182,7410,5,6600,7325,1047596400.0,34.0
1422831600.0,5.191,1.426,20,182,7410,5,6600,7325,1047596400.0,34.0
1422745200.0,2.232,0.613,20,182,7410,5,6600,7325,1047596400.0,34.0
1427752800.0,7.723,2.122,20,182,7410,5,6600,7325,1047596400.0,34.0
1427666400.0,9.791,2.690,20,182,7410,5,6600,7325,1047596400.0,34.0
1427583600.0,2.063,0.567,20,182,7410,5,6600,7325,1047596400.0,34.0
1427497200.0,5.013,1.377,20,182,7410,5,6600,7325,1047596400.0,34.0
1427410800.0,6.009,1.651,20,182,7410,5,6600,7325,1047596400.0,34.0
1427324400.0,5.686,1.562,20,182,7410,5,6600,7325,1047596400.0,34.0
1427238000.0,1.668,0.458,20,182,7410,5,6600,7325,1047596400.0,34.0
1427151600.0,11.711,3.217,20,182,7410,5,6600,7325,1047596400.0,34.0
1427065200.0,15.262,4.193,20,182,7410,5,6600,7325,1047596400.0,34.0
1426978800.0,17.364,4.770,20,182,7410,5,6600,7325,1047596400.0,34.0
1426892400.0,7.962,2.187,20,182,7410,5,6600,7325,1047596400.0,34.0
1426806000.0,6.095,1.674,20,182,7410,5,6600,7325,1047596400.0,34.0
1426719600.0,7.231,1.987,20,182,7410,5,6600,7325,1047596400.0,34.0
1426633200.0,14.120,3.879,20,182,7410,5,6600,7325,1047596400.0,34.0
1426546800.0,15.030,4.129,20,182,7410,5,6600,7325,1047596400.0,34.0
1426460400.0,12.988,3.568,20,182,7410,5,6600,7325,1047596400.0,34.0
1426374000.0,1.785,0.490,20,182,7410,5,6600,7325,1047596400.0,34.0
1426287600.0,1.925,0.529,20,182,7410,5,6600,7325,1047596400.0,34.0
1426201200.0,12.916,3.548,20,182,7410,5,6600,7325,1047596400.0,34.0
1426114800.0,16.053,4.410,20,182,7410,5,6600,7325,1047596400.0,34.0
1426028400.0,12.100,3.324,20,182,7410,5,6600,7325,1047596400.0,34.0
1425942000.0,13.790,3.788,20,182,7410,5,6600,7325,1047596400.0,34.0
1425855600.0,2.977,0.818,20,182,7410,5,6600,7325,1047596400.0,34.0
1425769200.0,15.044,4.133,20,182,7410,5,6600,7325,1047596400.0,34.0
1425682800.0,9.560,2.626,20,182,7410,5,6600,7325,1047596400.0,34.0
1425596400.0,2.757,0.757,20,182,7410,5,6600,7325,1047596400.0,34.0
1425510000.0,7.225,1.985,20,182,7410,5,6600,7325,1047596400.0,34.0
1425423600.0,5.436,1.493,20,182,7410,5,6600,7325,1047596400.0,34.0
1425337200.0,2.752,0.756,20,182,7410,5,6600,7325,1047596400.0,34.0
1425250800.0,8.003,2.199,20,182,7410,5,6600,7325,1047596400.0,34.0
1425164400.0,9.320,2.560,20,182,7410,5,6600,7325,1047596400.0,34.0
1430344800.0,16.906,4.645,20,182,7410,5,6600,7325,1047596400.0,34.0
1430258400.0,10.774,2.960,20,182,7410,5,6600,7325,1047596400.0,34.0
1430172000.0,15.190,4.173,20,182,7410,5,6600,7325,1047596400.0,34.0
1430085600.0,16.496,4.532,20,182,7410,5,6600,7325,1047596400.0,34.0
1429999200.0,5.629,1.546,20,182,7410,5,6600,7325,1047596400.0,34.0
1429912800.0,4.293,1.179,20,182,7410,5,6600,7325,1047596400.0,34.0
1429826400.0,18.523,5.089,20,182,7410,5,6600,7325,1047596400.0,34.0
1429740000.0,20.120,5.527,20,182,7410,5,6600,7325,1047596400.0,34.0
1429653600.0,19.018,5.225,20,182,7410,5,6600,7325,1047596400.0,34.0
1429567200.0,21.278,5.846,20,182,7410,5,6600,7325,1047596400.0,34.0
