,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
0,1483225200.0,4.770,1.082,21,210,4410,1,4000,3994,1252447200.0,12.0
1,1483311600.0,3.420,0.776,21,210,4410,1,4000,3994,1252447200.0,12.0
2,1483398000.0,5.240,1.188,21,210,4410,1,4000,3994,1252447200.0,12.0
3,1483484400.0,3.400,0.771,21,210,4410,1,4000,3994,1252447200.0,12.0
4,1483570800.0,5.030,1.141,21,210,4410,1,4000,3994,1252447200.0,12.0
5,1483657200.0,6.210,1.408,21,210,4410,1,4000,3994,1252447200.0,12.0
6,1483743600.0,0.850,0.193,21,210,4410,1,4000,3994,1252447200.0,12.0
7,1483830000.0,2.810,0.637,21,210,4410,1,4000,3994,1252447200.0,12.0
8,1483916400.0,5.440,1.234,21,210,4410,1,4000,3994,1252447200.0,12.0
9,1484002800.0,7.420,1.683,21,210,4410,1,4000,3994,1252447200.0,12.0
10,1484089200.0,5.830,1.322,21,210,4410,1,4000,3994,1252447200.0,12.0
11,1484175600.0,0.300,0.068,21,210,4410,1,4000,3994,1252447200.0,12.0
12,1484262000.0,7.310,1.658,21,210,4410,1,4000,3994,1252447200.0,12.0
13,1484348400.0,8.740,1.982,21,210,4410,1,4000,3994,1252447200.0,12.0
14,1484434800.0,8.550,1.939,21,210,4410,1,4000,3994,1252447200.0,12.0
15,1484521200.0,9.790,2.220,21,210,4410,1,4000,3994,1252447200.0,12.0
16,1484607600.0,6.060,1.374,21,210,4410,1,4000,3994,1252447200.0,12.0
17,1484694000.0,0.580,0.132,21,210,4410,1,4000,3994,1252447200.0,12.0
18,1484780400.0,8.080,1.832,21,210,4410,1,4000,3994,1252447200.0,12.0
19,1484866800.0,3.940,0.893,21,210,4410,1,4000,3994,1252447200.0,12.0
20,1484953200.0,3.510,0.796,21,210,4410,1,4000,3994,1252447200.0,12.0
21,1485039600.0,3.420,0.776,21,210,4410,1,4000,3994,1252447200.0,12.0
22,1485126000.0,2.130,0.483,21,210,4410,1,4000,3994,1252447200.0,12.0
23,1485212400.0,4.840,1.098,21,210,4410,1,4000,3994,1252447200.0,12.0
24,1485298800.0,6.530,1.481,21,210,4410,1,4000,3994,1252447200.0,12.0
25,1485385200.0,6.380,1.447,21,210,4410,1,4000,3994,1252447200.0,12.0
26,1485471600.0,3.230,0.732,21,210,4410,1,4000,3994,1252447200.0,12.0
27,1485558000.0,9.060,2.054,21,210,4410,1,4000,3994,1252447200.0,12.0
28,1485644400.0,7.790,1.766,21,210,4410,1,4000,3994,1252447200.0,12.0
29,1485730800.0,0.200,0.045,21,210,4410,1,4000,3994,1252447200.0,12.0
