,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
0,1356994800.0,1.321,0.377,10,175,3500,1,4000,5552,1250719200.0,45.0
1,1357081200.0,6.453,1.844,10,175,3500,1,4000,5552,1250719200.0,45.0
2,1357167600.0,0.146,0.042,10,175,3500,1,4000,5552,1250719200.0,45.0
3,1357254000.0,0.302,0.086,10,175,3500,1,4000,5552,1250719200.0,45.0
4,1357340400.0,0.118,0.034,10,175,3500,1,4000,5552,1250719200.0,45.0
5,1357426800.0,0.913,0.261,10,175,3500,1,4000,5552,1250719200.0,45.0
6,1357513200.0,0.365,0.104,10,175,3500,1,4000,5552,1250719200.0,45.0
7,1357599600.0,0.379,0.108,10,175,3500,1,4000,5552,1250719200.0,45.0
8,1357686000.0,0.116,0.033,10,175,3500,1,4000,5552,1250719200.0,45.0
9,1357772400.0,6.701,1.915,10,175,3500,1,4000,5552,1250719200.0,45.0
10,1357858800.0,10.803,3.087,10,175,3500,1,4000,5552,1250719200.0,45.0
11,1357945200.0,11.207,3.202,10,175,3500,1,4000,5552,1250719200.0,45.0
12,1358031600.0,11.916,3.405,10,175,3500,1,4000,5552,1250719200.0,45.0
13,1358118000.0,2.143,0.612,10,175,3500,1,4000,5552,1250719200.0,45.0
14,1358204400.0,0.235,0.067,10,175,3500,1,4000,5552,1250719200.0,45.0
15,1358290800.0,0.256,0.073,10,175,3500,1,4000,5552,1250719200.0,45.0
16,1358377200.0,0.133,0.038,10,175,3500,1,4000,5552,1250719200.0,45.0
17,1358463600.0,0.646,0.185,10,175,3500,1,4000,5552,1250719200.0,45.0
18,1358550000.0,0.677,0.193,10,175,3500,1,4000,5552,1250719200.0,45.0
19,1358636400.0,0.264,0.075,10,175,3500,1,4000,5552,1250719200.0,45.0
20,1358722800.0,0.136,0.039,10,175,3500,1,4000,5552,1250719200.0,45.0
21,1358809200.0,4.315,1.233,10,175,3500,1,4000,5552,1250719200.0,45.0
22,1358895600.0,4.167,1.191,10,175,3500,1,4000,5552,1250719200.0,45.0
23,1358982000.0,2.680,0.766,10,175,3500,1,4000,5552,1250719200.0,45.0
24,1359068400.0,1.453,0.415,10,175,3500,1,4000,5552,1250719200.0,45.0
25,1359154800.0,1.874,0.535,10,175,3500,1,4000,5552,1250719200.0,45.0
26,1359241200.0,0.591,0.169,10,175,3500,1,4000,5552,1250719200.0,45.0
27,1359327600.0,5.613,1.604,10,175,3500,1,4000,5552,1250719200.0,45.0
28,1359414000.0,0.518,0.148,10,175,3500,1,4000,5552,1250719200.0,45.0
29,1359500400.0,2.420,0.691,10,175,3500,1,4000,5552,1250719200.0,45.0
30,1359586800.0,1.697,0.485,10,175,3500,1,4000,5552,1250719200.0,45.0
31,1359673200.0,0.498,0.142,10,175,3500,1,4000,5552,1250719200.0,45.0
32,1359759600.0,9.075,2.593,10,175,3500,1,4000,5552,1250719200.0,45.0
33,1359846000.0,2.666,0.762,10,175,3500,1,4000,5552,1250719200.0,45.0
34,1359932400.0,4.051,1.157,10,175,3500,1,4000,5552,1250719200.0,45.0
35,1360018800.0,5.436,1.553,10,175,3500,1,4000,5552,1250719200.0,45.0
36,1360105200.0,9.484,2.710,10,175,3500,1,4000,5552,1250719200.0,45.0
37,1360191600.0,6.418,1.834,10,175,3500,1,4000,5552,1250719200.0,45.0
38,1360278000.0,6.157,1.759,10,175,3500,1,4000,5552,1250719200.0,45.0
39,1360364400.0,3.486,0.996,10,175,3500,1,4000,5552,1250719200.0,45.0
40,1360450800.0,12.975,3.707,10,175,3500,1,4000,5552,1250719200.0,45.0
41,1360537200.0,1.534,0.438,10,175,3500,1,4000,5552,1250719200.0,45.0
42,1360623600.0,1.653,0.472,10,175,3500,1,4000,5552,1250719200.0,45.0
43,1360710000.0,6.045,1.727,10,175,3500,1,4000,5552,1250719200.0,45.0
44,1360796400.0,0.795,0.227,10,175,3500,1,4000,5552,1250719200.0,45.0
45,1360882800.0,1.967,0.562,10,175,3500,1,4000,5552,1250719200.0,45.0
46,1360969200.0,3.191,0.912,10,175,3500,1,4000,5552,1250719200.0,45.0
47,1361055600.0,1.859,0.531,10,175,3500,1,4000,5552,1250719200.0,45.0
48,1361142000.0,16.733,4.781,10,175,3500,1,4000,5552,1250719200.0,45.0
49,1361228400.0,1.886,0.539,10,175,3500,1,4000,5552,1250719200.0,45.0
50,1361314800.0,10.277,2.936,10,175,3500,1,4000,5552,1250719200.0,45.0
51,1361401200.0,5.338,1.525,10,175,3500,1,4000,5552,1250719200.0,45.0
52,1361487600.0,2.172,0.621,10,175,3500,1,4000,5552,1250719200.0,45.0
53,1361574000.0,3.099,0.885,10,175,3500,1,4000,5552,1250719200.0,45.0
54,1361660400.0,0.874,0.250,10,175,3500,1,4000,5552,1250719200.0,45.0
55,1361746800.0,1.315,0.376,10,175,3500,1,4000,5552,1250719200.0,45.0
56,1361833200.0,4.873,1.392,10,175,3500,1,4000,5552,1250719200.0,45.0
57,1361919600.0,0.645,0.184,10,175,3500,1,4000,5552,1250719200.0,45.0
58,1362006000.0,2.236,0.639,10,175,3500,1,4000,5552,1250719200.0,45.0
59,1362092400.0,1.884,0.538,10,175,3500,1,4000,5552,1250719200.0,45.0
60,1362178800.0,4.343,1.241,10,175,3500,1,4000,5552,1250719200.0,45.0
61,1362265200.0,3.299,0.943,10,175,3500,1,4000,5552,1250719200.0,45.0
62,1362351600.0,21.153,6.044,10,175,3500,1,4000,5552,1250719200.0,45.0
63,1362438000.0,19.096,5.456,10,175,3500,1,4000,5552,1250719200.0,45.0
64,1362524400.0,8.990,2.569,10,175,3500,1,4000,5552,1250719200.0,45.0
65,1362610800.0,7.902,2.258,10,175,3500,1,4000,5552,1250719200.0,45.0
66,1362697200.0,10.313,2.947,10,175,3500,1,4000,5552,1250719200.0,45.0
67,1362783600.0,0.859,0.245,10,175,3500,1,4000,5552,1250719200.0,45.0
68,1362870000.0,0.601,0.172,10,175,3500,1,4000,5552,1250719200.0,45.0
69,1362956400.0,2.784,0.795,10,175,3500,1,4000,5552,1250719200.0,45.0
70,1363042800.0,6.160,1.760,10,175,3500,1,4000,5552,1250719200.0,45.0
71,1363129200.0,11.402,3.258,10,175,3500,1,4000,5552,1250719200.0,45.0
72,1363215600.0,14.473,4.135,10,175,3500,1,4000,5552,1250719200.0,45.0
73,1363302000.0,6.117,1.748,10,175,3500,1,4000,5552,1250719200.0,45.0
74,1363388400.0,5.750,1.643,10,175,3500,1,4000,5552,1250719200.0,45.0
75,1363474800.0,9.294,2.655,10,175,3500,1,4000,5552,1250719200.0,45.0
76,1363561200.0,19.159,5.474,10,175,3500,1,4000,5552,1250719200.0,45.0
77,1363647600.0,5.304,1.515,10,175,3500,1,4000,5552,1250719200.0,45.0
78,1363734000.0,0.892,0.255,10,175,3500,1,4000,5552,1250719200.0,45.0
79,1363820400.0,12.658,3.617,10,175,3500,1,4000,5552,1250719200.0,45.0
80,1363906800.0,14.579,4.165,10,175,3500,1,4000,5552,1250719200.0,45.0
81,1363993200.0,2.653,0.758,10,175,3500,1,4000,5552,1250719200.0,45.0
82,1364079600.0,4.372,1.249,10,175,3500,1,4000,5552,1250719200.0,45.0
83,1364166000.0,16.085,4.596,10,175,3500,1,4000,5552,1250719200.0,45.0
84,1364252400.0,22.500,6.429,10,175,3500,1,4000,5552,1250719200.0,45.0
85,1364338800.0,22.560,6.446,10,175,3500,1,4000,5552,1250719200.0,45.0
86,1364425200.0,11.904,3.401,10,175,3500,1,4000,5552,1250719200.0,45.0
87,1364511600.0,3.628,1.037,10,175,3500,1,4000,5552,1250719200.0,45.0
88,1364598000.0,7.468,2.134,10,175,3500,1,4000,5552,1250719200.0,45.0
89,1364684400.0,8.446,2.413,10,175,3500,1,4000,5552,1250719200.0,45.0
90,1364767200.0,22.323,6.378,10,175,3500,1,4000,5552,1250719200.0,45.0
91,1364853600.0,23.685,6.767,10,175,3500,1,4000,5552,1250719200.0,45.0
92,1364940000.0,7.705,2.201,10,175,3500,1,4000,5552,1250719200.0,45.0
93,1365026400.0,7.827,2.236,10,175,3500,1,4000,5552,1250719200.0,45.0
94,1365112800.0,2.200,0.629,10,175,3500,1,4000,5552,1250719200.0,45.0
95,1365199200.0,6.702,1.915,10,175,3500,1,4000,5552,1250719200.0,45.0
96,1365285600.0,22.836,6.525,10,175,3500,1,4000,5552,1250719200.0,45.0
97,1365372000.0,10.513,3.004,10,175,3500,1,4000,5552,1250719200.0,45.0
98,1365458400.0,5.304,1.515,10,175,3500,1,4000,5552,1250719200.0,45.0
99,1365544800.0,7.066,2.019,10,175,3500,1,4000,5552,1250719200.0,45.0
100,1365631200.0,5.375,1.536,10,175,3500,1,4000,5552,1250719200.0,45.0
101,1365717600.0,8.917,2.548,10,175,3500,1,4000,5552,1250719200.0,45.0
102,1365804000.0,11.152,3.186,10,175,3500,1,4000,5552,1250719200.0,45.0
103,1365890400.0,13.729,3.923,10,175,3500,1,4000,5552,1250719200.0,45.0
104,1365976800.0,8.420,2.406,10,175,3500,1,4000,5552,1250719200.0,45.0
105,1366063200.0,9.985,2.853,10,175,3500,1,4000,5552,1250719200.0,45.0
106,1366149600.0,13.798,3.942,10,175,3500,1,4000,5552,1250719200.0,45.0
107,1366236000.0,21.030,6.009,10,175,3500,1,4000,5552,1250719200.0,45.0
108,1366322400.0,6.643,1.898,10,175,3500,1,4000,5552,1250719200.0,45.0
109,1366408800.0,24.413,6.975,10,175,3500,1,4000,5552,1250719200.0,45.0
110,1366495200.0,13.525,3.864,10,175,3500,1,4000,5552,1250719200.0,45.0
111,1366581600.0,23.007,6.573,10,175,3500,1,4000,5552,1250719200.0,45.0
112,1366668000.0,7.372,2.106,10,175,3500,1,4000,5552,1250719200.0,45.0
113,1366754400.0,22.993,6.569,10,175,3500,1,4000,5552,1250719200.0,45.0
114,1366840800.0,16.464,4.704,10,175,3500,1,4000,5552,1250719200.0,45.0
115,1366927200.0,1.215,0.347,10,175,3500,1,4000,5552,1250719200.0,45.0
116,1367013600.0,13.116,3.747,10,175,3500,1,4000,5552,1250719200.0,45.0
117,1367100000.0,16.601,4.743,10,175,3500,1,4000,5552,1250719200.0,45.0
118,1367186400.0,9.521,2.720,10,175,3500,1,4000,5552,1250719200.0,45.0
119,1367272800.0,15.775,4.507,10,175,3500,1,4000,5552,1250719200.0,45.0
120,1367359200.0,21.328,6.094,10,175,3500,1,4000,5552,1250719200.0,45.0
121,1367445600.0,10.992,3.141,10,175,3500,1,4000,5552,1250719200.0,45.0
122,1367532000.0,18.866,5.390,10,175,3500,1,4000,5552,1250719200.0,45.0
123,1367618400.0,22.851,6.529,10,175,3500,1,4000,5552,1250719200.0,45.0
