,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
0,1388530800.0,0.400,0.640,5,125,625,1,500,5384,1154210400.0,35.0
1,1388617200.0,0.100,0.160,5,125,625,1,500,5384,1154210400.0,35.0
2,1388703600.0,0.200,0.320,5,125,625,1,500,5384,1154210400.0,35.0
3,1388790000.0,0.160,0.256,5,125,625,1,500,5384,1154210400.0,35.0
4,1388876400.0,0.520,0.832,5,125,625,1,500,5384,1154210400.0,35.0
5,1388962800.0,0.120,0.192,5,125,625,1,500,5384,1154210400.0,35.0
6,1389049200.0,0.410,0.656,5,125,625,1,500,5384,1154210400.0,35.0
7,1389135600.0,0.270,0.432,5,125,625,1,500,5384,1154210400.0,35.0
8,1389222000.0,0.020,0.032,5,125,625,1,500,5384,1154210400.0,35.0
9,1389308400.0,0.510,0.816,5,125,625,1,500,5384,1154210400.0,35.0
10,1389394800.0,0.150,0.240,5,125,625,1,500,5384,1154210400.0,35.0
11,1389481200.0,0.620,0.992,5,125,625,1,500,5384,1154210400.0,35.0
12,1389567600.0,0.560,0.896,5,125,625,1,500,5384,1154210400.0,35.0
13,1389654000.0,0.180,0.288,5,125,625,1,500,5384,1154210400.0,35.0
14,1389740400.0,0.020,0.032,5,125,625,1,500,5384,1154210400.0,35.0
15,1389826800.0,0.040,0.064,5,125,625,1,500,5384,1154210400.0,35.0
16,1389913200.0,0.130,0.208,5,125,625,1,500,5384,1154210400.0,35.0
17,1389999600.0,0.590,0.944,5,125,625,1,500,5384,1154210400.0,35.0
18,1390086000.0,0.310,0.496,5,125,625,1,500,5384,1154210400.0,35.0
19,1390172400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
20,1390258800.0,0.020,0.032,5,125,625,1,500,5384,1154210400.0,35.0
21,1390345200.0,0.350,0.560,5,125,625,1,500,5384,1154210400.0,35.0
22,1390431600.0,0.020,0.032,5,125,625,1,500,5384,1154210400.0,35.0
23,1390518000.0,0.170,0.272,5,125,625,1,500,5384,1154210400.0,35.0
24,1390604400.0,0.250,0.400,5,125,625,1,500,5384,1154210400.0,35.0
25,1390690800.0,0.330,0.528,5,125,625,1,500,5384,1154210400.0,35.0
26,1390777200.0,0.420,0.672,5,125,625,1,500,5384,1154210400.0,35.0
27,1390863600.0,0.930,1.488,5,125,625,1,500,5384,1154210400.0,35.0
28,1390950000.0,0.580,0.928,5,125,625,1,500,5384,1154210400.0,35.0
29,1391036400.0,0.680,1.088,5,125,625,1,500,5384,1154210400.0,35.0
30,1391122800.0,0.940,1.504,5,125,625,1,500,5384,1154210400.0,35.0
31,1391209200.0,0.090,0.144,5,125,625,1,500,5384,1154210400.0,35.0
32,1391295600.0,1.010,1.616,5,125,625,1,500,5384,1154210400.0,35.0
33,1391382000.0,1.040,1.664,5,125,625,1,500,5384,1154210400.0,35.0
34,1391468400.0,0.790,1.264,5,125,625,1,500,5384,1154210400.0,35.0
35,1391554800.0,0.730,1.168,5,125,625,1,500,5384,1154210400.0,35.0
36,1391641200.0,0.670,1.072,5,125,625,1,500,5384,1154210400.0,35.0
37,1391727600.0,0.040,0.064,5,125,625,1,500,5384,1154210400.0,35.0
38,1391814000.0,0.060,0.096,5,125,625,1,500,5384,1154210400.0,35.0
39,1391900400.0,0.500,0.800,5,125,625,1,500,5384,1154210400.0,35.0
40,1391986800.0,0.240,0.384,5,125,625,1,500,5384,1154210400.0,35.0
41,1392073200.0,0.860,1.376,5,125,625,1,500,5384,1154210400.0,35.0
42,1392159600.0,1.150,1.840,5,125,625,1,500,5384,1154210400.0,35.0
43,1392246000.0,0.120,0.192,5,125,625,1,500,5384,1154210400.0,35.0
44,1392332400.0,0.360,0.576,5,125,625,1,500,5384,1154210400.0,35.0
45,1392418800.0,0.720,1.152,5,125,625,1,500,5384,1154210400.0,35.0
46,1392505200.0,0.970,1.552,5,125,625,1,500,5384,1154210400.0,35.0
47,1392591600.0,0.610,0.976,5,125,625,1,500,5384,1154210400.0,35.0
48,1392678000.0,0.220,0.352,5,125,625,1,500,5384,1154210400.0,35.0
49,1392764400.0,0.460,0.736,5,125,625,1,500,5384,1154210400.0,35.0
50,1392850800.0,0.130,0.208,5,125,625,1,500,5384,1154210400.0,35.0
51,1392937200.0,0.790,1.264,5,125,625,1,500,5384,1154210400.0,35.0
52,1393023600.0,0.410,0.656,5,125,625,1,500,5384,1154210400.0,35.0
53,1393110000.0,1.330,2.128,5,125,625,1,500,5384,1154210400.0,35.0
54,1393196400.0,1.400,2.240,5,125,625,1,500,5384,1154210400.0,35.0
55,1393282800.0,0.490,0.784,5,125,625,1,500,5384,1154210400.0,35.0
56,1393369200.0,1.330,2.128,5,125,625,1,500,5384,1154210400.0,35.0
57,1393455600.0,0.350,0.560,5,125,625,1,500,5384,1154210400.0,35.0
58,1393542000.0,0.960,1.536,5,125,625,1,500,5384,1154210400.0,35.0
59,1393628400.0,0.480,0.768,5,125,625,1,500,5384,1154210400.0,35.0
60,1393714800.0,1.690,2.704,5,125,625,1,500,5384,1154210400.0,35.0
61,1393801200.0,0.270,0.432,5,125,625,1,500,5384,1154210400.0,35.0
62,1393887600.0,1.450,2.320,5,125,625,1,500,5384,1154210400.0,35.0
63,1393974000.0,1.590,2.544,5,125,625,1,500,5384,1154210400.0,35.0
64,1394060400.0,1.900,3.040,5,125,625,1,500,5384,1154210400.0,35.0
65,1394146800.0,1.030,1.648,5,125,625,1,500,5384,1154210400.0,35.0
66,1394233200.0,1.920,3.072,5,125,625,1,500,5384,1154210400.0,35.0
67,1394319600.0,2.040,3.264,5,125,625,1,500,5384,1154210400.0,35.0
68,1394406000.0,2.000,3.200,5,125,625,1,500,5384,1154210400.0,35.0
69,1394492400.0,1.810,2.896,5,125,625,1,500,5384,1154210400.0,35.0
70,1394578800.0,2.060,3.296,5,125,625,1,500,5384,1154210400.0,35.0
71,1394665200.0,2.100,3.360,5,125,625,1,500,5384,1154210400.0,35.0
72,1394751600.0,2.150,3.440,5,125,625,1,500,5384,1154210400.0,35.0
73,1394838000.0,1.140,1.824,5,125,625,1,500,5384,1154210400.0,35.0
74,1394924400.0,0.620,0.992,5,125,625,1,500,5384,1154210400.0,35.0
75,1395010800.0,0.590,0.944,5,125,625,1,500,5384,1154210400.0,35.0
76,1395097200.0,0.230,0.368,5,125,625,1,500,5384,1154210400.0,35.0
77,1395183600.0,1.970,3.152,5,125,625,1,500,5384,1154210400.0,35.0
78,1395270000.0,2.390,3.824,5,125,625,1,500,5384,1154210400.0,35.0
79,1395356400.0,0.600,0.960,5,125,625,1,500,5384,1154210400.0,35.0
80,1395442800.0,0.720,1.152,5,125,625,1,500,5384,1154210400.0,35.0
81,1395529200.0,1.040,1.664,5,125,625,1,500,5384,1154210400.0,35.0
82,1395615600.0,1.960,3.136,5,125,625,1,500,5384,1154210400.0,35.0
83,1395702000.0,1.610,2.576,5,125,625,1,500,5384,1154210400.0,35.0
84,1395788400.0,1.530,2.448,5,125,625,1,500,5384,1154210400.0,35.0
85,1395874800.0,2.290,3.664,5,125,625,1,500,5384,1154210400.0,35.0
86,1395961200.0,2.320,3.712,5,125,625,1,500,5384,1154210400.0,35.0
87,1396047600.0,2.170,3.472,5,125,625,1,500,5384,1154210400.0,35.0
88,1396134000.0,1.650,2.640,5,125,625,1,500,5384,1154210400.0,35.0
89,1396216800.0,1.730,2.768,5,125,625,1,500,5384,1154210400.0,35.0
90,1396303200.0,2.270,3.632,5,125,625,1,500,5384,1154210400.0,35.0
91,1396389600.0,1.810,2.896,5,125,625,1,500,5384,1154210400.0,35.0
92,1396476000.0,2.020,3.232,5,125,625,1,500,5384,1154210400.0,35.0
93,1396562400.0,0.420,0.672,5,125,625,1,500,5384,1154210400.0,35.0
94,1396648800.0,1.480,2.368,5,125,625,1,500,5384,1154210400.0,35.0
95,1396735200.0,0.760,1.216,5,125,625,1,500,5384,1154210400.0,35.0
96,1396821600.0,1.690,2.704,5,125,625,1,500,5384,1154210400.0,35.0
97,1396908000.0,1.490,2.384,5,125,625,1,500,5384,1154210400.0,35.0
98,1396994400.0,1.940,3.104,5,125,625,1,500,5384,1154210400.0,35.0
99,1397080800.0,1.050,1.680,5,125,625,1,500,5384,1154210400.0,35.0
100,1397167200.0,1.410,2.256,5,125,625,1,500,5384,1154210400.0,35.0
101,1397253600.0,1.900,3.040,5,125,625,1,500,5384,1154210400.0,35.0
102,1397340000.0,1.490,2.384,5,125,625,1,500,5384,1154210400.0,35.0
