,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
0,1325372400.0,0.560,0.982,3,190,570,1,600,2134,1204758000.0,45.0
1,1325458800.0,0.560,0.982,3,190,570,1,600,2134,1204758000.0,45.0
2,1325545200.0,0.560,0.982,3,190,570,1,600,2134,1204758000.0,45.0
3,1325631600.0,0.560,0.982,3,190,570,1,600,2134,1204758000.0,45.0
4,1325718000.0,0.560,0.982,3,190,570,1,600,2134,1204758000.0,45.0
5,1325804400.0,0.550,0.965,3,190,570,1,600,2134,1204758000.0,45.0
6,1325890800.0,0.550,0.965,3,190,570,1,600,2134,1204758000.0,45.0
7,1325977200.0,0.550,0.965,3,190,570,1,600,2134,1204758000.0,45.0
8,1326063600.0,0.550,0.965,3,190,570,1,600,2134,1204758000.0,45.0
9,1326150000.0,0.550,0.965,3,190,570,1,600,2134,1204758000.0,45.0
10,1326236400.0,0.550,0.965,3,190,570,1,600,2134,1204758000.0,45.0
11,1326322800.0,0.550,0.965,3,190,570,1,600,2134,1204758000.0,45.0
12,1326409200.0,1.060,1.860,3,190,570,1,600,2134,1204758000.0,45.0
13,1326495600.0,1.060,1.860,3,190,570,1,600,2134,1204758000.0,45.0
14,1326582000.0,1.060,1.860,3,190,570,1,600,2134,1204758000.0,45.0
15,1326668400.0,1.060,1.860,3,190,570,1,600,2134,1204758000.0,45.0
16,1326754800.0,1.060,1.860,3,190,570,1,600,2134,1204758000.0,45.0
17,1326841200.0,1.060,1.860,3,190,570,1,600,2134,1204758000.0,45.0
18,1326927600.0,1.060,1.860,3,190,570,1,600,2134,1204758000.0,45.0
19,1327014000.0,0.690,1.211,3,190,570,1,600,2134,1204758000.0,45.0
20,1327100400.0,0.690,1.211,3,190,570,1,600,2134,1204758000.0,45.0
21,1327186800.0,0.690,1.211,3,190,570,1,600,2134,1204758000.0,45.0
22,1327273200.0,0.690,1.211,3,190,570,1,600,2134,1204758000.0,45.0
23,1327359600.0,0.690,1.211,3,190,570,1,600,2134,1204758000.0,45.0
24,1327446000.0,0.690,1.211,3,190,570,1,600,2134,1204758000.0,45.0
25,1327532400.0,0.690,1.211,3,190,570,1,600,2134,1204758000.0,45.0
26,1327618800.0,1.380,2.421,3,190,570,1,600,2134,1204758000.0,45.0
27,1327705200.0,1.380,2.421,3,190,570,1,600,2134,1204758000.0,45.0
28,1327791600.0,1.380,2.421,3,190,570,1,600,2134,1204758000.0,45.0
29,1327878000.0,1.380,2.421,3,190,570,1,600,2134,1204758000.0,45.0
30,1327964400.0,1.380,2.421,3,190,570,1,600,2134,1204758000.0,45.0
31,1328050800.0,1.380,2.421,3,190,570,1,600,2134,1204758000.0,45.0
32,1328137200.0,1.380,2.421,3,190,570,1,600,2134,1204758000.0,45.0
33,1328223600.0,1.450,2.544,3,190,570,1,600,2134,1204758000.0,45.0
34,1328310000.0,1.450,2.544,3,190,570,1,600,2134,1204758000.0,45.0
35,1328396400.0,1.450,2.544,3,190,570,1,600,2134,1204758000.0,45.0
36,1328482800.0,1.450,2.544,3,190,570,1,600,2134,1204758000.0,45.0
37,1328569200.0,1.450,2.544,3,190,570,1,600,2134,1204758000.0,45.0
38,1328655600.0,1.450,2.544,3,190,570,1,600,2134,1204758000.0,45.0
39,1328742000.0,1.450,2.544,3,190,570,1,600,2134,1204758000.0,45.0
40,1328828400.0,1.220,2.140,3,190,570,1,600,2134,1204758000.0,45.0
41,1328914800.0,1.220,2.140,3,190,570,1,600,2134,1204758000.0,45.0
42,1329001200.0,1.220,2.140,3,190,570,1,600,2134,1204758000.0,45.0
43,1329087600.0,1.220,2.140,3,190,570,1,600,2134,1204758000.0,45.0
44,1329174000.0,1.220,2.140,3,190,570,1,600,2134,1204758000.0,45.0
45,1329260400.0,1.220,2.140,3,190,570,1,600,2134,1204758000.0,45.0
46,1329346800.0,1.220,2.140,3,190,570,1,600,2134,1204758000.0,45.0
47,1329433200.0,1.320,2.316,3,190,570,1,600,2134,1204758000.0,45.0
48,1329519600.0,1.320,2.316,3,190,570,1,600,2134,1204758000.0,45.0
49,1329606000.0,1.320,2.316,3,190,570,1,600,2134,1204758000.0,45.0
50,1329692400.0,1.320,2.316,3,190,570,1,600,2134,1204758000.0,45.0
51,1329778800.0,1.320,2.316,3,190,570,1,600,2134,1204758000.0,45.0
52,1329865200.0,1.320,2.316,3,190,570,1,600,2134,1204758000.0,45.0
53,1329951600.0,1.320,2.316,3,190,570,1,600,2134,1204758000.0,45.0
54,1330038000.0,0.920,1.614,3,190,570,1,600,2134,1204758000.0,45.0
55,1330124400.0,0.920,1.614,3,190,570,1,600,2134,1204758000.0,45.0
56,1330210800.0,0.920,1.614,3,190,570,1,600,2134,1204758000.0,45.0
57,1330297200.0,0.920,1.614,3,190,570,1,600,2134,1204758000.0,45.0
58,1330383600.0,0.920,1.614,3,190,570,1,600,2134,1204758000.0,45.0
59,1330470000.0,0.920,1.614,3,190,570,1,600,2134,1204758000.0,45.0
60,1330556400.0,0.920,1.614,3,190,570,1,600,2134,1204758000.0,45.0
61,1330642800.0,0.920,1.614,3,190,570,1,600,2134,1204758000.0,45.0
62,1330729200.0,0.920,1.614,3,190,570,1,600,2134,1204758000.0,45.0
63,1330815600.0,0.920,1.614,3,190,570,1,600,2134,1204758000.0,45.0
64,1330902000.0,0.920,1.614,3,190,570,1,600,2134,1204758000.0,45.0
65,1330988400.0,0.920,1.614,3,190,570,1,600,2134,1204758000.0,45.0
66,1331074800.0,0.920,1.614,3,190,570,1,600,2134,1204758000.0,45.0
67,1331161200.0,0.920,1.614,3,190,570,1,600,2134,1204758000.0,45.0
68,1331247600.0,1.490,2.614,3,190,570,1,600,2134,1204758000.0,45.0
