Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
1422658800.0,0.188,0.437,2,215,430,2,250,7559,1081634400.0,15.0
1422572400.0,0.098,0.228,2,215,430,2,250,7559,1081634400.0,15.0
1422486000.0,0.119,0.277,2,215,430,2,250,7559,1081634400.0,15.0
1422399600.0,0.033,0.077,2,215,430,2,250,7559,1081634400.0,15.0
1422313200.0,0.227,0.528,2,215,430,2,250,7559,1081634400.0,15.0
1422226800.0,0.038,0.088,2,215,430,2,250,7559,1081634400.0,15.0
1422140400.0,0.012,0.028,2,215,430,2,250,7559,1081634400.0,15.0
1422054000.0,0.000,0.000,2,215,430,2,250,7559,1081634400.0,15.0
1421967600.0,0.154,0.358,2,215,430,2,250,7559,1081634400.0,15.0
1421881200.0,0.059,0.137,2,215,430,2,250,7559,1081634400.0,15.0
1421794800.0,0.261,0.607,2,215,430,2,250,7559,1081634400.0,15.0
1421708400.0,0.142,0.330,2,215,430,2,250,7559,1081634400.0,15.0
1421622000.0,0.033,0.077,2,215,430,2,250,7559,1081634400.0,15.0
1421535600.0,0.025,0.058,2,215,430,2,250,7559,1081634400.0,15.0
1421449200.0,0.565,1.314,2,215,430,2,250,7559,1081634400.0,15.0
1421362800.0,0.282,0.656,2,215,430,2,250,7559,1081634400.0,15.0
1421276400.0,0.014,0.033,2,215,430,2,250,7559,1081634400.0,15.0
1421190000.0,0.084,0.195,2,215,430,2,250,7559,1081634400.0,15.0
1421103600.0,0.019,0.044,2,215,430,2,250,7559,1081634400.0,15.0
1421017200.0,0.023,0.053,2,215,430,2,250,7559,1081634400.0,15.0
1420930800.0,0.151,0.351,2,215,430,2,250,7559,1081634400.0,15.0
1420844400.0,0.030,0.070,2,215,430,2,250,7559,1081634400.0,15.0
1420758000.0,0.058,0.135,2,215,430,2,250,7559,1081634400.0,15.0
1420671600.0,0.015,0.035,2,215,430,2,250,7559,1081634400.0,15.0
1420585200.0,0.441,1.026,2,215,430,2,250,7559,1081634400.0,15.0
1420498800.0,0.241,0.560,2,215,430,2,250,7559,1081634400.0,15.0
1420412400.0,0.243,0.565,2,215,430,2,250,7559,1081634400.0,15.0
1420326000.0,0.371,0.863,2,215,430,2,250,7559,1081634400.0,15.0
1420239600.0,0.040,0.093,2,215,430,2,250,7559,1081634400.0,15.0
1420153200.0,0.275,0.640,2,215,430,2,250,7559,1081634400.0,15.0
1420066800.0,0.282,0.656,2,215,430,2,250,7559,1081634400.0,15.0
1425078000.0,1.183,2.751,2,215,430,2,250,7559,1081634400.0,15.0
1424991600.0,0.864,2.009,2,215,430,2,250,7559,1081634400.0,15.0
1424905200.0,0.699,1.626,2,215,430,2,250,7559,1081634400.0,15.0
1424818800.0,0.845,1.965,2,215,430,2,250,7559,1081634400.0,15.0
