Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
1485817200.0,0.340,0.283,8,150,1200,2,600,2201,1240610400.0,35.0
1485730800.0,0.440,0.367,8,150,1200,2,600,2201,1240610400.0,35.0
1485644400.0,0.510,0.425,8,150,1200,2,600,2201,1240610400.0,35.0
1485558000.0,0.930,0.775,8,150,1200,2,600,2201,1240610400.0,35.0
1485471600.0,1.720,1.433,8,150,1200,2,600,2201,1240610400.0,35.0
1485385200.0,2.050,1.708,8,150,1200,2,600,2201,1240610400.0,35.0
1485298800.0,0.160,0.133,8,150,1200,2,600,2201,1240610400.0,35.0
1485212400.0,2.190,1.825,8,150,1200,2,600,2201,1240610400.0,35.0
1485126000.0,0.280,0.233,8,150,1200,2,600,2201,1240610400.0,35.0
1485039600.0,2.230,1.858,8,150,1200,2,600,2201,1240610400.0,35.0
1484953200.0,2.720,2.267,8,150,1200,2,600,2201,1240610400.0,35.0
1484866800.0,2.130,1.775,8,150,1200,2,600,2201,1240610400.0,35.0
1484780400.0,2.600,2.167,8,150,1200,2,600,2201,1240610400.0,35.0
1484694000.0,0.620,0.517,8,150,1200,2,600,2201,1240610400.0,35.0
1484607600.0,1.440,1.200,8,150,1200,2,600,2201,1240610400.0,35.0
1484521200.0,2.340,1.950,8,150,1200,2,600,2201,1240610400.0,35.0
1484434800.0,0.480,0.400,8,150,1200,2,600,2201,1240610400.0,35.0
1484348400.0,0.770,0.642,8,150,1200,2,600,2201,1240610400.0,35.0
1484262000.0,0.840,0.700,8,150,1200,2,600,2201,1240610400.0,35.0
1484175600.0,0.370,0.308,8,150,1200,2,600,2201,1240610400.0,35.0
1484089200.0,1.250,1.042,8,150,1200,2,600,2201,1240610400.0,35.0
1484002800.0,0.890,0.742,8,150,1200,2,600,2201,1240610400.0,35.0
1483916400.0,0.020,0.017,8,150,1200,2,600,2201,1240610400.0,35.0
1483830000.0,0.320,0.267,8,150,1200,2,600,2201,1240610400.0,35.0
1483743600.0,0.100,0.083,8,150,1200,2,600,2201,1240610400.0,35.0
1483657200.0,1.230,1.025,8,150,1200,2,600,2201,1240610400.0,35.0
1483570800.0,1.710,1.425,8,150,1200,2,600,2201,1240610400.0,35.0
1483484400.0,0.860,0.717,8,150,1200,2,600,2201,1240610400.0,35.0
1483398000.0,0.270,0.225,8,150,1200,2,600,2201,1240610400.0,35.0
1483311600.0,0.550,0.458,8,150,1200,2,600,2201,1240610400.0,35.0
1483225200.0,0.550,0.458,8,150,1200,2,600,2201,1240610400.0,35.0
1488236400.0,1.980,1.650,8,150,1200,2,600,2201,1240610400.0,35.0
1488150000.0,0.300,0.250,8,150,1200,2,600,2201,1240610400.0,35.0
1488063600.0,0.430,0.358,8,150,1200,2,600,2201,1240610400.0,35.0
1487977200.0,0.840,0.700,8,150,1200,2,600,2201,1240610400.0,35.0
1487890800.0,4.510,3.758,8,150,1200,2,600,2201,1240610400.0,35.0
1487804400.0,0.830,0.692,8,150,1200,2,600,2201,1240610400.0,35.0
1487718000.0,0.370,0.308,8,150,1200,2,600,2201,1240610400.0,35.0
1487631600.0,3.380,2.817,8,150,1200,2,600,2201,1240610400.0,35.0
1487545200.0,0.530,0.442,8,150,1200,2,600,2201,1240610400.0,35.0
1487458800.0,2.420,2.017,8,150,1200,2,600,2201,1240610400.0,35.0
1487372400.0,1.980,1.650,8,150,1200,2,600,2201,1240610400.0,35.0
1487286000.0,0.850,0.708,8,150,1200,2,600,2201,1240610400.0,35.0
1487199600.0,1.200,1.000,8,150,1200,2,600,2201,1240610400.0,35.0
1487113200.0,3.420,2.850,8,150,1200,2,600,2201,1240610400.0,35.0
1487026800.0,3.830,3.192,8,150,1200,2,600,2201,1240610400.0,35.0
1486940400.0,0.900,0.750,8,150,1200,2,600,2201,1240610400.0,35.0
1486854000.0,0.700,0.583,8,150,1200,2,600,2201,1240610400.0,35.0
1486767600.0,0.700,0.583,8,150,1200,2,600,2201,1240610400.0,35.0
1486681200.0,0.700,0.583,8,150,1200,2,600,2201,1240610400.0,35.0
1486594800.0,0.700,0.583,8,150,1200,2,600,2201,1240610400.0,35.0
1486508400.0,0.700,0.583,8,150,1200,2,600,2201,1240610400.0,35.0
1486422000.0,0.700,0.583,8,150,1200,2,600,2201,1240610400.0,35.0
1486335600.0,0.700,0.583,8,150,1200,2,600,2201,1240610400.0,35.0
1486249200.0,0.700,0.583,8,150,1200,2,600,2201,1240610400.0,35.0
1486162800.0,0.600,0.500,8,150,1200,2,600,2201,1240610400.0,35.0
1486076400.0,0.600,0.500,8,150,1200,2,600,2201,1240610400.0,35.0
1485990000.0,0.620,0.517,8,150,1200,2,600,2201,1240610400.0,35.0
1485903600.0,0.620,0.517,8,150,1200,2,600,2201,1240610400.0,35.0
1490911200.0,3.810,3.175,8,150,1200,2,600,2201,1240610400.0,35.0
1490824800.0,5.020,4.183,8,150,1200,2,600,2201,1240610400.0,35.0
1490738400.0,2.040,1.700,8,150,1200,2,600,2201,1240610400.0,35.0
1490652000.0,5.630,4.692,8,150,1200,2,600,2201,1240610400.0,35.0
1490565600.0,6.000,5.000,8,150,1200,2,600,2201,1240610400.0,35.0
1490482800.0,4.730,3.942,8,150,1200,2,600,2201,1240610400.0,35.0
1490396400.0,5.920,4.933,8,150,1200,2,600,2201,1240610400.0,35.0
1490310000.0,5.780,4.817,8,150,1200,2,600,2201,1240610400.0,35.0
1490223600.0,5.640,4.700,8,150,1200,2,600,2201,1240610400.0,35.0
1490137200.0,5.340,4.450,8,150,1200,2,600,2201,1240610400.0,35.0
1490050800.0,5.400,4.500,8,150,1200,2,600,2201,1240610400.0,35.0
1489964400.0,0.580,0.483,8,150,1200,2,600,2201,1240610400.0,35.0
1489878000.0,3.030,2.525,8,150,1200,2,600,2201,1240610400.0,35.0
1489791600.0,0.510,0.425,8,150,1200,2,600,2201,1240610400.0,35.0
1489705200.0,2.730,2.275,8,150,1200,2,600,2201,1240610400.0,35.0
1489618800.0,5.200,4.333,8,150,1200,2,600,2201,1240610400.0,35.0
1489532400.0,5.250,4.375,8,150,1200,2,600,2201,1240610400.0,35.0
1489446000.0,2.530,2.108,8,150,1200,2,600,2201,1240610400.0,35.0
1489359600.0,3.350,2.792,8,150,1200,2,600,2201,1240610400.0,35.0
1489273200.0,4.980,4.150,8,150,1200,2,600,2201,1240610400.0,35.0
1489186800.0,2.130,1.775,8,150,1200,2,600,2201,1240610400.0,35.0
1489100400.0,4.230,3.525,8,150,1200,2,600,2201,1240610400.0,35.0
1489014000.0,3.830,3.192,8,150,1200,2,600,2201,1240610400.0,35.0
1488927600.0,0.300,0.250,8,150,1200,2,600,2201,1240610400.0,35.0
1488841200.0,3.020,2.517,8,150,1200,2,600,2201,1240610400.0,35.0
1488754800.0,3.550,2.958,8,150,1200,2,600,2201,1240610400.0,35.0
1488668400.0,2.500,2.083,8,150,1200,2,600,2201,1240610400.0,35.0
1488582000.0,0.720,0.600,8,150,1200,2,600,2201,1240610400.0,35.0
1488495600.0,1.010,0.842,8,150,1200,2,600,2201,1240610400.0,35.0
1488409200.0,1.690,1.408,8,150,1200,2,600,2201,1240610400.0,35.0
1488322800.0,3.780,3.150,8,150,1200,2,600,2201,1240610400.0,35.0
1493503200.0,6.500,5.417,8,150,1200,2,600,2201,1240610400.0,35.0
1493416800.0,0.050,0.042,8,150,1200,2,600,2201,1240610400.0,35.0
1492898400.0,0.260,0.217,8,150,1200,2,600,2201,1240610400.0,35.0
1492812000.0,4.870,4.058,8,150,1200,2,600,2201,1240610400.0,35.0
1492725600.0,1.980,1.650,8,150,1200,2,600,2201,1240610400.0,35.0
1492639200.0,6.510,5.425,8,150,1200,2,600,2201,1240610400.0,35.0
1492552800.0,4.780,3.983,8,150,1200,2,600,2201,1240610400.0,35.0
1492466400.0,5.520,4.600,8,150,1200,2,600,2201,1240610400.0,35.0
1492380000.0,6.250,5.208,8,150,1200,2,600,2201,1240610400.0,35.0
1492293600.0,3.190,2.658,8,150,1200,2,600,2201,1240610400.0,35.0
1492207200.0,3.880,3.233,8,150,1200,2,600,2201,1240610400.0,35.0
1492120800.0,3.470,2.892,8,150,1200,2,600,2201,1240610400.0,35.0
1492034400.0,5.430,4.525,8,150,1200,2,600,2201,1240610400.0,35.0
1491948000.0,2.050,1.708,8,150,1200,2,600,2201,1240610400.0,35.0
1491861600.0,5.850,4.875,8,150,1200,2,600,2201,1240610400.0,35.0
1491775200.0,5.420,4.517,8,150,1200,2,600,2201,1240610400.0,35.0
1491688800.0,6.260,5.217,8,150,1200,2,600,2201,1240610400.0,35.0
1491602400.0,5.780,4.817,8,150,1200,2,600,2201,1240610400.0,35.0
1491516000.0,5.740,4.783,8,150,1200,2,600,2201,1240610400.0,35.0
1491429600.0,5.080,4.233,8,150,1200,2,600,2201,1240610400.0,35.0
1491343200.0,5.430,4.525,8,150,1200,2,600,2201,1240610400.0,35.0
1491256800.0,6.000,5.000,8,150,1200,2,600,2201,1240610400.0,35.0
1491170400.0,3.740,3.117,8,150,1200,2,600,2201,1240610400.0,35.0
1491084000.0,6.240,5.200,8,150,1200,2,600,2201,1240610400.0,35.0
1490997600.0,2.340,1.950,8,150,1200,2,600,2201,1240610400.0,35.0
1496181600.0,7.050,5.875,8,150,1200,2,600,2201,1240610400.0,35.0
1496095200.0,3.170,2.642,8,150,1200,2,600,2201,1240610400.0,35.0
1496008800.0,5.970,4.975,8,150,1200,2,600,2201,1240610400.0,35.0
1495922400.0,6.710,5.592,8,150,1200,2,600,2201,1240610400.0,35.0
1495836000.0,6.640,5.533,8,150,1200,2,600,2201,1240610400.0,35.0
1495749600.0,7.090,5.908,8,150,1200,2,600,2201,1240610400.0,35.0
1495663200.0,7.180,5.983,8,150,1200,2,600,2201,1240610400.0,35.0
1495576800.0,6.140,5.117,8,150,1200,2,600,2201,1240610400.0,35.0
1495490400.0,6.530,5.442,8,150,1200,2,600,2201,1240610400.0,35.0
1495404000.0,6.530,5.442,8,150,1200,2,600,2201,1240610400.0,35.0
1495317600.0,6.720,5.600,8,150,1200,2,600,2201,1240610400.0,35.0
1495231200.0,6.660,5.550,8,150,1200,2,600,2201,1240610400.0,35.0
1495144800.0,2.600,2.167,8,150,1200,2,600,2201,1240610400.0,35.0
1495058400.0,4.400,3.667,8,150,1200,2,600,2201,1240610400.0,35.0
1494972000.0,5.790,4.825,8,150,1200,2,600,2201,1240610400.0,35.0
1494885600.0,4.880,4.067,8,150,1200,2,600,2201,1240610400.0,35.0
1494799200.0,5.500,4.583,8,150,1200,2,600,2201,1240610400.0,35.0
1494712800.0,5.960,4.967,8,150,1200,2,600,2201,1240610400.0,35.0
1494626400.0,2.540,2.117,8,150,1200,2,600,2201,1240610400.0,35.0
1494540000.0,3.540,2.950,8,150,1200,2,600,2201,1240610400.0,35.0
1494453600.0,6.240,5.200,8,150,1200,2,600,2201,1240610400.0,35.0
1494367200.0,4.930,4.108,8,150,1200,2,600,2201,1240610400.0,35.0
1494280800.0,7.300,6.083,8,150,1200,2,600,2201,1240610400.0,35.0
1494194400.0,4.110,3.425,8,150,1200,2,600,2201,1240610400.0,35.0
1494108000.0,3.540,2.950,8,150,1200,2,600,2201,1240610400.0,35.0
1494021600.0,6.720,5.600,8,150,1200,2,600,2201,1240610400.0,35.0
1493935200.0,1.370,1.142,8,150,1200,2,600,2201,1240610400.0,35.0
1493848800.0,4.500,3.750,8,150,1200,2,600,2201,1240610400.0,35.0
1493762400.0,2.300,1.917,8,150,1200,2,600,2201,1240610400.0,35.0
1493676000.0,2.490,2.075,8,150,1200,2,600,2201,1240610400.0,35.0
1493589600.0,2.520,2.100,8,150,1200,2,600,2201,1240610400.0,35.0
1498773600.0,3.400,2.833,8,150,1200,2,600,2201,1240610400.0,35.0
1498687200.0,1.990,1.658,8,150,1200,2,600,2201,1240610400.0,35.0
1498600800.0,1.580,1.317,8,150,1200,2,600,2201,1240610400.0,35.0
1498514400.0,5.510,4.592,8,150,1200,2,600,2201,1240610400.0,35.0
1498428000.0,7.040,5.867,8,150,1200,2,600,2201,1240610400.0,35.0
1498341600.0,2.260,1.883,8,150,1200,2,600,2201,1240610400.0,35.0
1498255200.0,2.700,2.250,8,150,1200,2,600,2201,1240610400.0,35.0
1498168800.0,5.370,4.475,8,150,1200,2,600,2201,1240610400.0,35.0
1498082400.0,4.670,3.892,8,150,1200,2,600,2201,1240610400.0,35.0
1497996000.0,6.590,5.492,8,150,1200,2,600,2201,1240610400.0,35.0
1497909600.0,5.430,4.525,8,150,1200,2,600,2201,1240610400.0,35.0
