,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
0,1356994800.0,0.081,0.130,5,125,625,1,500,5384,1154210400.0,35.0
1,1357081200.0,0.524,0.838,5,125,625,1,500,5384,1154210400.0,35.0
2,1357167600.0,0.009,0.014,5,125,625,1,500,5384,1154210400.0,35.0
3,1357254000.0,0.004,0.006,5,125,625,1,500,5384,1154210400.0,35.0
4,1357340400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
5,1357426800.0,0.039,0.062,5,125,625,1,500,5384,1154210400.0,35.0
6,1357513200.0,0.003,0.005,5,125,625,1,500,5384,1154210400.0,35.0
7,1357599600.0,0.025,0.040,5,125,625,1,500,5384,1154210400.0,35.0
8,1357686000.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
9,1357772400.0,0.372,0.595,5,125,625,1,500,5384,1154210400.0,35.0
10,1357858800.0,0.511,0.818,5,125,625,1,500,5384,1154210400.0,35.0
11,1357945200.0,0.708,1.133,5,125,625,1,500,5384,1154210400.0,35.0
12,1358031600.0,0.691,1.106,5,125,625,1,500,5384,1154210400.0,35.0
13,1358118000.0,0.450,0.720,5,125,625,1,500,5384,1154210400.0,35.0
14,1358204400.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
15,1358290800.0,0.071,0.114,5,125,625,1,500,5384,1154210400.0,35.0
16,1358377200.0,0.152,0.243,5,125,625,1,500,5384,1154210400.0,35.0
17,1358463600.0,0.436,0.698,5,125,625,1,500,5384,1154210400.0,35.0
18,1358550000.0,0.388,0.621,5,125,625,1,500,5384,1154210400.0,35.0
19,1358636400.0,0.050,0.080,5,125,625,1,500,5384,1154210400.0,35.0
20,1358722800.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
21,1358809200.0,0.007,0.011,5,125,625,1,500,5384,1154210400.0,35.0
22,1358895600.0,0.000,0.000,5,125,625,1,500,5384,1154210400.0,35.0
23,1358982000.0,0.069,0.110,5,125,625,1,500,5384,1154210400.0,35.0
24,1359068400.0,0.045,0.072,5,125,625,1,500,5384,1154210400.0,35.0
25,1359154800.0,0.014,0.022,5,125,625,1,500,5384,1154210400.0,35.0
