Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
1517353200.0,0.100,0.175,3,190,570,1,600,2134,1204758000.0,45.0
1517266800.0,1.210,2.123,3,190,570,1,600,2134,1204758000.0,45.0
1517180400.0,0.240,0.421,3,190,570,1,600,2134,1204758000.0,45.0
1517094000.0,0.400,0.702,3,190,570,1,600,2134,1204758000.0,45.0
1517007600.0,0.650,1.140,3,190,570,1,600,2134,1204758000.0,45.0
1516921200.0,0.510,0.895,3,190,570,1,600,2134,1204758000.0,45.0
1516834800.0,0.470,0.825,3,190,570,1,600,2134,1204758000.0,45.0
1516748400.0,0.060,0.105,3,190,570,1,600,2134,1204758000.0,45.0
1516662000.0,0.230,0.404,3,190,570,1,600,2134,1204758000.0,45.0
1516575600.0,0.280,0.491,3,190,570,1,600,2134,1204758000.0,45.0
1516489200.0,0.720,1.263,3,190,570,1,600,2134,1204758000.0,45.0
1516402800.0,0.100,0.175,3,190,570,1,600,2134,1204758000.0,45.0
1516316400.0,0.700,1.228,3,190,570,1,600,2134,1204758000.0,45.0
1516230000.0,0.320,0.561,3,190,570,1,600,2134,1204758000.0,45.0
1516143600.0,0.380,0.667,3,190,570,1,600,2134,1204758000.0,45.0
1516057200.0,0.620,1.088,3,190,570,1,600,2134,1204758000.0,45.0
1515970800.0,0.010,0.018,3,190,570,1,600,2134,1204758000.0,45.0
1515884400.0,0.540,0.947,3,190,570,1,600,2134,1204758000.0,45.0
1515798000.0,0.060,0.105,3,190,570,1,600,2134,1204758000.0,45.0
1515711600.0,0.050,0.088,3,190,570,1,600,2134,1204758000.0,45.0
1515625200.0,0.090,0.158,3,190,570,1,600,2134,1204758000.0,45.0
1515538800.0,0.020,0.035,3,190,570,1,600,2134,1204758000.0,45.0
1515452400.0,0.450,0.789,3,190,570,1,600,2134,1204758000.0,45.0
1515366000.0,1.110,1.947,3,190,570,1,600,2134,1204758000.0,45.0
1515279600.0,1.240,2.175,3,190,570,1,600,2134,1204758000.0,45.0
1515193200.0,0.210,0.368,3,190,570,1,600,2134,1204758000.0,45.0
1515106800.0,0.060,0.105,3,190,570,1,600,2134,1204758000.0,45.0
1515020400.0,0.100,0.175,3,190,570,1,600,2134,1204758000.0,45.0
1514934000.0,0.030,0.053,3,190,570,1,600,2134,1204758000.0,45.0
1514847600.0,0.170,0.298,3,190,570,1,600,2134,1204758000.0,45.0
1514761200.0,0.360,0.632,3,190,570,1,600,2134,1204758000.0,45.0
1519772400.0,1.520,2.667,3,190,570,1,600,2134,1204758000.0,45.0
1519686000.0,2.090,3.667,3,190,570,1,600,2134,1204758000.0,45.0
1519599600.0,2.680,4.702,3,190,570,1,600,2134,1204758000.0,45.0
1519513200.0,3.040,5.333,3,190,570,1,600,2134,1204758000.0,45.0
1519426800.0,2.580,4.526,3,190,570,1,600,2134,1204758000.0,45.0
1519340400.0,2.350,4.123,3,190,570,1,600,2134,1204758000.0,45.0
1519254000.0,2.650,4.649,3,190,570,1,600,2134,1204758000.0,45.0
1519167600.0,2.280,4.000,3,190,570,1,600,2134,1204758000.0,45.0
1519081200.0,0.690,1.211,3,190,570,1,600,2134,1204758000.0,45.0
1518994800.0,0.240,0.421,3,190,570,1,600,2134,1204758000.0,45.0
1518908400.0,2.130,3.737,3,190,570,1,600,2134,1204758000.0,45.0
1518822000.0,1.770,3.105,3,190,570,1,600,2134,1204758000.0,45.0
1518735600.0,2.250,3.947,3,190,570,1,600,2134,1204758000.0,45.0
1518649200.0,0.930,1.632,3,190,570,1,600,2134,1204758000.0,45.0
1518562800.0,2.080,3.649,3,190,570,1,600,2134,1204758000.0,45.0
1518476400.0,2.310,4.053,3,190,570,1,600,2134,1204758000.0,45.0
1518390000.0,1.480,2.596,3,190,570,1,600,2134,1204758000.0,45.0
1518303600.0,0.800,1.404,3,190,570,1,600,2134,1204758000.0,45.0
1518217200.0,1.600,2.807,3,190,570,1,600,2134,1204758000.0,45.0
1518130800.0,0.370,0.649,3,190,570,1,600,2134,1204758000.0,45.0
1518044400.0,1.240,2.175,3,190,570,1,600,2134,1204758000.0,45.0
1517958000.0,2.020,3.544,3,190,570,1,600,2134,1204758000.0,45.0
1517871600.0,2.090,3.667,3,190,570,1,600,2134,1204758000.0,45.0
1517526000.0,0.690,1.211,3,190,570,1,600,2134,1204758000.0,45.0
1517439600.0,0.880,1.544,3,190,570,1,600,2134,1204758000.0,45.0
1522447200.0,1.100,1.930,3,190,570,1,600,2134,1204758000.0,45.0
1522360800.0,1.890,3.316,3,190,570,1,600,2134,1204758000.0,45.0
1522274400.0,2.870,5.035,3,190,570,1,600,2134,1204758000.0,45.0
1522188000.0,0.230,0.404,3,190,570,1,600,2134,1204758000.0,45.0
1522101600.0,0.850,1.491,3,190,570,1,600,2134,1204758000.0,45.0
1522015200.0,2.720,4.772,3,190,570,1,600,2134,1204758000.0,45.0
1521932400.0,1.610,2.825,3,190,570,1,600,2134,1204758000.0,45.0
1521846000.0,0.800,1.404,3,190,570,1,600,2134,1204758000.0,45.0
1521759600.0,0.540,0.947,3,190,570,1,600,2134,1204758000.0,45.0
1521673200.0,1.580,2.772,3,190,570,1,600,2134,1204758000.0,45.0
1521586800.0,2.120,3.719,3,190,570,1,600,2134,1204758000.0,45.0
1521500400.0,3.220,5.649,3,190,570,1,600,2134,1204758000.0,45.0
1521414000.0,3.520,6.175,3,190,570,1,600,2134,1204758000.0,45.0
1521327600.0,2.940,5.158,3,190,570,1,600,2134,1204758000.0,45.0
1521241200.0,1.790,3.140,3,190,570,1,600,2134,1204758000.0,45.0
1521154800.0,0.120,0.211,3,190,570,1,600,2134,1204758000.0,45.0
1521068400.0,1.280,2.246,3,190,570,1,600,2134,1204758000.0,45.0
1520982000.0,2.430,4.263,3,190,570,1,600,2134,1204758000.0,45.0
1520895600.0,0.310,0.544,3,190,570,1,600,2134,1204758000.0,45.0
1520809200.0,1.180,2.070,3,190,570,1,600,2134,1204758000.0,45.0
1520722800.0,0.770,1.351,3,190,570,1,600,2134,1204758000.0,45.0
1520636400.0,0.790,1.386,3,190,570,1,600,2134,1204758000.0,45.0
1520550000.0,1.960,3.439,3,190,570,1,600,2134,1204758000.0,45.0
1520463600.0,1.060,1.860,3,190,570,1,600,2134,1204758000.0,45.0
1520377200.0,1.110,1.947,3,190,570,1,600,2134,1204758000.0,45.0
1520290800.0,1.060,1.860,3,190,570,1,600,2134,1204758000.0,45.0
1520204400.0,2.490,4.368,3,190,570,1,600,2134,1204758000.0,45.0
1520118000.0,1.760,3.088,3,190,570,1,600,2134,1204758000.0,45.0
