,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility,longitude,latitude,month
0,1325372400.0,0.71,31944.0,59967.0,53.69,45.73,50.25,53.89,5.52,4.6394394,52.3076637,1.0
1,1325458800.0,0.39,31936.0,60030.0,47.44,41.64,42.8,49.38,6.22,4.6394394,52.3076637,1.0
2,1325545200.0,0.6,31925.0,60096.0,49.78,43.95,41.64,49.78,5.59,4.6394394,52.3076637,1.0
3,1325631600.0,0.54,31910.0,60165.0,46.19,45.31,43.95,46.19,6.04,4.6394394,52.3076637,1.0
4,1325718000.0,0.64,31892.0,60237.0,47.49,41.33,41.9,49.34,5.98,4.6394394,52.3076637,1.0
5,1325804400.0,0.52,31870.0,60311.0,46.82,41.67,41.33,46.82,6.16,4.6394394,52.3076637,1.0
6,1325890800.0,0.61,31845.0,60387.0,47.91,44.85,43.24,47.91,5.79,4.6394394,52.3076637,1.0
7,1325977200.0,0.59,31817.0,60467.0,47.52,42.07,42.07,47.52,6.22,4.6394394,52.3076637,1.0
8,1326063600.0,0.67,31785.0,60548.0,48.35,40.84,43.22,48.35,5.65,4.6394394,52.3076637,1.0
9,1326150000.0,0.73,31750.0,60632.0,48.06,45.92,40.81,48.06,6.16,4.6394394,52.3076637,1.0
10,1326236400.0,0.79,31712.0,60718.0,47.61,46.73,46.3,47.76,5.59,4.6394394,52.3076637,1.0
11,1326322800.0,0.6,31671.0,60806.0,48.9,41.1,43.42,48.9,6.16,4.6394394,52.3076637,1.0
12,1326409200.0,0.46,31627.0,60896.0,44.67,40.62,40.92,44.67,6.2,4.6394394,52.3076637,1.0
13,1326495600.0,0.55,31580.0,60988.0,44.83,33.19,35.24,44.83,6.22,4.6394394,52.3076637,1.0
14,1326582000.0,0.66,31529.0,61082.0,44.0,29.05,33.19,44.0,6.05,4.6394394,52.3076637,1.0
15,1326668400.0,0.74,31476.0,61178.0,39.86,26.94,28.91,39.86,6.22,4.6394394,52.3076637,1.0
16,1326754800.0,0.74,31420.0,61275.0,42.08,31.74,26.94,42.08,5.5,4.6394394,52.3076637,1.0
17,1326841200.0,0.85,31361.0,61374.0,41.48,42.54,31.74,44.9,3.72,4.6394394,52.3076637,1.0
18,1326927600.0,0.68,31299.0,61474.0,46.05,41.97,42.82,46.05,4.5,4.6394394,52.3076637,1.0
19,1327014000.0,0.45,31235.0,61576.0,43.46,38.69,38.69,43.46,6.1,4.6394394,52.3076637,1.0
20,1327100400.0,0.58,31168.0,61679.0,49.23,43.27,38.81,49.23,5.62,4.6394394,52.3076637,1.0
21,1327186800.0,0.59,31098.0,61783.0,48.69,42.46,42.61,48.69,6.1,4.6394394,52.3076637,1.0
22,1327273200.0,0.47,31026.0,61888.0,45.26,36.25,39.95,45.26,6.18,4.6394394,52.3076637,1.0
23,1327359600.0,0.32,30951.0,61995.0,43.03,38.0,36.25,43.03,6.19,4.6394394,52.3076637,1.0
24,1327446000.0,0.9,30873.0,62102.0,42.12,40.44,38.1,42.12,5.76,4.6394394,52.3076637,1.0
