Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
1485817200.0,0.748,0.205,20,182,7410,5,6600,7325,1047596400.0,34.0
1485730800.0,0.673,0.185,20,182,7410,5,6600,7325,1047596400.0,34.0
1485644400.0,2.582,0.709,20,182,7410,5,6600,7325,1047596400.0,34.0
1485558000.0,3.136,0.862,20,182,7410,5,6600,7325,1047596400.0,34.0
1485471600.0,4.828,1.326,20,182,7410,5,6600,7325,1047596400.0,34.0
1485385200.0,5.852,1.608,20,182,7410,5,6600,7325,1047596400.0,34.0
1485298800.0,5.277,1.450,20,182,7410,5,6600,7325,1047596400.0,34.0
1485212400.0,1.378,0.379,20,182,7410,5,6600,7325,1047596400.0,34.0
1485126000.0,1.127,0.310,20,182,7410,5,6600,7325,1047596400.0,34.0
1485039600.0,5.460,1.500,20,182,7410,5,6600,7325,1047596400.0,34.0
1484953200.0,5.435,1.493,20,182,7410,5,6600,7325,1047596400.0,34.0
1484866800.0,4.004,1.100,20,182,7410,5,6600,7325,1047596400.0,34.0
1484780400.0,5.243,1.440,20,182,7410,5,6600,7325,1047596400.0,34.0
1484694000.0,2.260,0.621,20,182,7410,5,6600,7325,1047596400.0,34.0
1484607600.0,2.254,0.619,20,182,7410,5,6600,7325,1047596400.0,34.0
1484521200.0,1.172,0.322,20,182,7410,5,6600,7325,1047596400.0,34.0
1484434800.0,2.676,0.735,20,182,7410,5,6600,7325,1047596400.0,34.0
1484348400.0,2.041,0.561,20,182,7410,5,6600,7325,1047596400.0,34.0
1484262000.0,0.729,0.200,20,182,7410,5,6600,7325,1047596400.0,34.0
1484175600.0,2.065,0.567,20,182,7410,5,6600,7325,1047596400.0,34.0
1484089200.0,1.350,0.371,20,182,7410,5,6600,7325,1047596400.0,34.0
1484002800.0,2.198,0.604,20,182,7410,5,6600,7325,1047596400.0,34.0
1483916400.0,0.525,0.144,20,182,7410,5,6600,7325,1047596400.0,34.0
1483830000.0,0.866,0.238,20,182,7410,5,6600,7325,1047596400.0,34.0
1483743600.0,0.078,0.021,20,182,7410,5,6600,7325,1047596400.0,34.0
1483657200.0,3.130,0.860,20,182,7410,5,6600,7325,1047596400.0,34.0
1483570800.0,3.548,0.975,20,182,7410,5,6600,7325,1047596400.0,34.0
1483484400.0,2.774,0.762,20,182,7410,5,6600,7325,1047596400.0,34.0
1483398000.0,0.852,0.234,20,182,7410,5,6600,7325,1047596400.0,34.0
1483311600.0,2.678,0.736,20,182,7410,5,6600,7325,1047596400.0,34.0
1483225200.0,0.369,0.101,20,182,7410,5,6600,7325,1047596400.0,34.0
1488236400.0,4.742,1.303,20,182,7410,5,6600,7325,1047596400.0,34.0
1488150000.0,2.308,0.634,20,182,7410,5,6600,7325,1047596400.0,34.0
1488063600.0,1.329,0.365,20,182,7410,5,6600,7325,1047596400.0,34.0
1487977200.0,2.569,0.706,20,182,7410,5,6600,7325,1047596400.0,34.0
1487890800.0,9.683,2.660,20,182,7410,5,6600,7325,1047596400.0,34.0
1487804400.0,2.040,0.560,20,182,7410,5,6600,7325,1047596400.0,34.0
1487718000.0,0.555,0.152,20,182,7410,5,6600,7325,1047596400.0,34.0
1487631600.0,6.075,1.669,20,182,7410,5,6600,7325,1047596400.0,34.0
1487545200.0,1.077,0.296,20,182,7410,5,6600,7325,1047596400.0,34.0
1487458800.0,1.130,0.310,20,182,7410,5,6600,7325,1047596400.0,34.0
1487372400.0,5.098,1.401,20,182,7410,5,6600,7325,1047596400.0,34.0
1487286000.0,2.103,0.578,20,182,7410,5,6600,7325,1047596400.0,34.0
1487199600.0,1.955,0.537,20,182,7410,5,6600,7325,1047596400.0,34.0
1487113200.0,9.045,2.485,20,182,7410,5,6600,7325,1047596400.0,34.0
1487026800.0,9.481,2.605,20,182,7410,5,6600,7325,1047596400.0,34.0
1486940400.0,9.388,2.579,20,182,7410,5,6600,7325,1047596400.0,34.0
1486854000.0,3.361,0.923,20,182,7410,5,6600,7325,1047596400.0,34.0
1486767600.0,0.089,0.024,20,182,7410,5,6600,7325,1047596400.0,34.0
1486681200.0,0.076,0.021,20,182,7410,5,6600,7325,1047596400.0,34.0
1486594800.0,0.076,0.021,20,182,7410,5,6600,7325,1047596400.0,34.0
1486508400.0,0.075,0.021,20,182,7410,5,6600,7325,1047596400.0,34.0
1486422000.0,0.642,0.176,20,182,7410,5,6600,7325,1047596400.0,34.0
1486335600.0,1.078,0.296,20,182,7410,5,6600,7325,1047596400.0,34.0
1486249200.0,4.938,1.357,20,182,7410,5,6600,7325,1047596400.0,34.0
1486162800.0,2.766,0.760,20,182,7410,5,6600,7325,1047596400.0,34.0
1486076400.0,2.062,0.566,20,182,7410,5,6600,7325,1047596400.0,34.0
1485990000.0,4.067,1.117,20,182,7410,5,6600,7325,1047596400.0,34.0
1485903600.0,4.948,1.359,20,182,7410,5,6600,7325,1047596400.0,34.0
1490911200.0,11.664,3.204,20,182,7410,5,6600,7325,1047596400.0,34.0
1490824800.0,11.960,3.286,20,182,7410,5,6600,7325,1047596400.0,34.0
1490738400.0,3.973,1.091,20,182,7410,5,6600,7325,1047596400.0,34.0
1490652000.0,15.664,4.303,20,182,7410,5,6600,7325,1047596400.0,34.0
1490565600.0,16.445,4.518,20,182,7410,5,6600,7325,1047596400.0,34.0
1490482800.0,12.403,3.407,20,182,7410,5,6600,7325,1047596400.0,34.0
1490396400.0,15.731,4.322,20,182,7410,5,6600,7325,1047596400.0,34.0
1490310000.0,15.639,4.296,20,182,7410,5,6600,7325,1047596400.0,34.0
1490223600.0,13.151,3.613,20,182,7410,5,6600,7325,1047596400.0,34.0
1490137200.0,16.035,4.405,20,182,7410,5,6600,7325,1047596400.0,34.0
1490050800.0,10.367,2.848,20,182,7410,5,6600,7325,1047596400.0,34.0
1489964400.0,2.158,0.593,20,182,7410,5,6600,7325,1047596400.0,34.0
1489878000.0,1.568,0.431,20,182,7410,5,6600,7325,1047596400.0,34.0
1489791600.0,2.418,0.664,20,182,7410,5,6600,7325,1047596400.0,34.0
