,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
0,1451602800.0,1.732,0.393,21,210,4410,1,4000,3994,1252447200.0,12.0
1,1451689200.0,0.878,0.199,21,210,4410,1,4000,3994,1252447200.0,12.0
2,1451775600.0,2.280,0.517,21,210,4410,1,4000,3994,1252447200.0,12.0
3,1451862000.0,0.701,0.159,21,210,4410,1,4000,3994,1252447200.0,12.0
4,1451948400.0,0.936,0.212,21,210,4410,1,4000,3994,1252447200.0,12.0
5,1452034800.0,0.934,0.212,21,210,4410,1,4000,3994,1252447200.0,12.0
6,1452121200.0,0.440,0.100,21,210,4410,1,4000,3994,1252447200.0,12.0
7,1452207600.0,6.020,1.365,21,210,4410,1,4000,3994,1252447200.0,12.0
8,1452294000.0,1.994,0.452,21,210,4410,1,4000,3994,1252447200.0,12.0
9,1452380400.0,4.481,1.016,21,210,4410,1,4000,3994,1252447200.0,12.0
10,1452466800.0,0.728,0.165,21,210,4410,1,4000,3994,1252447200.0,12.0
11,1452553200.0,3.789,0.859,21,210,4410,1,4000,3994,1252447200.0,12.0
12,1452639600.0,1.622,0.368,21,210,4410,1,4000,3994,1252447200.0,12.0
13,1452726000.0,1.439,0.326,21,210,4410,1,4000,3994,1252447200.0,12.0
14,1452812400.0,1.628,0.369,21,210,4410,1,4000,3994,1252447200.0,12.0
15,1452898800.0,4.549,1.032,21,210,4410,1,4000,3994,1252447200.0,12.0
16,1452985200.0,7.335,1.663,21,210,4410,1,4000,3994,1252447200.0,12.0
17,1453071600.0,7.236,1.641,21,210,4410,1,4000,3994,1252447200.0,12.0
18,1453158000.0,4.524,1.026,21,210,4410,1,4000,3994,1252447200.0,12.0
19,1453244400.0,2.955,0.670,21,210,4410,1,4000,3994,1252447200.0,12.0
20,1453330800.0,1.221,0.277,21,210,4410,1,4000,3994,1252447200.0,12.0
21,1453417200.0,4.323,0.980,21,210,4410,1,4000,3994,1252447200.0,12.0
22,1453503600.0,4.315,0.978,21,210,4410,1,4000,3994,1252447200.0,12.0
23,1453590000.0,0.425,0.096,21,210,4410,1,4000,3994,1252447200.0,12.0
24,1453676400.0,7.406,1.679,21,210,4410,1,4000,3994,1252447200.0,12.0
25,1453762800.0,4.934,1.119,21,210,4410,1,4000,3994,1252447200.0,12.0
26,1453849200.0,0.733,0.166,21,210,4410,1,4000,3994,1252447200.0,12.0
27,1453935600.0,7.561,1.715,21,210,4410,1,4000,3994,1252447200.0,12.0
28,1454022000.0,2.720,0.617,21,210,4410,1,4000,3994,1252447200.0,12.0
29,1454108400.0,0.809,0.183,21,210,4410,1,4000,3994,1252447200.0,12.0
30,1454194800.0,2.525,0.573,21,210,4410,1,4000,3994,1252447200.0,12.0
31,1454281200.0,2.033,0.461,21,210,4410,1,4000,3994,1252447200.0,12.0
32,1454367600.0,3.069,0.696,21,210,4410,1,4000,3994,1252447200.0,12.0
33,1454454000.0,6.747,1.530,21,210,4410,1,4000,3994,1252447200.0,12.0
34,1454540400.0,1.554,0.352,21,210,4410,1,4000,3994,1252447200.0,12.0
35,1454626800.0,2.875,0.652,21,210,4410,1,4000,3994,1252447200.0,12.0
36,1454713200.0,1.999,0.453,21,210,4410,1,4000,3994,1252447200.0,12.0
37,1454799600.0,5.969,1.354,21,210,4410,1,4000,3994,1252447200.0,12.0
38,1454886000.0,6.557,1.487,21,210,4410,1,4000,3994,1252447200.0,12.0
39,1454972400.0,1.173,0.266,21,210,4410,1,4000,3994,1252447200.0,12.0
40,1455058800.0,4.848,1.099,21,210,4410,1,4000,3994,1252447200.0,12.0
41,1455145200.0,8.782,1.991,21,210,4410,1,4000,3994,1252447200.0,12.0
42,1455231600.0,5.971,1.354,21,210,4410,1,4000,3994,1252447200.0,12.0
43,1455318000.0,7.129,1.617,21,210,4410,1,4000,3994,1252447200.0,12.0
44,1455404400.0,1.806,0.410,21,210,4410,1,4000,3994,1252447200.0,12.0
45,1455490800.0,9.071,2.057,21,210,4410,1,4000,3994,1252447200.0,12.0
46,1455577200.0,13.791,3.127,21,210,4410,1,4000,3994,1252447200.0,12.0
47,1455663600.0,12.780,2.898,21,210,4410,1,4000,3994,1252447200.0,12.0
48,1455750000.0,3.489,0.791,21,210,4410,1,4000,3994,1252447200.0,12.0
49,1455836400.0,9.765,2.214,21,210,4410,1,4000,3994,1252447200.0,12.0
50,1455922800.0,2.056,0.466,21,210,4410,1,4000,3994,1252447200.0,12.0
51,1456009200.0,1.714,0.389,21,210,4410,1,4000,3994,1252447200.0,12.0
52,1456095600.0,2.756,0.625,21,210,4410,1,4000,3994,1252447200.0,12.0
53,1456182000.0,9.356,2.122,21,210,4410,1,4000,3994,1252447200.0,12.0
54,1456268400.0,11.020,2.499,21,210,4410,1,4000,3994,1252447200.0,12.0
55,1456354800.0,6.150,1.395,21,210,4410,1,4000,3994,1252447200.0,12.0
