,postal_code,all,cloudCover,sunsetTime,sunriseTime,tempLow,tempHigh,tempMax,tempMin,visibility,p_cloud_cover,p_sunset_time,p_sunrise_time,p_temp_low,p_temp_high,p_temp_max,p_temp_min,p_visibility
0,2134,0.02137823837437412,0.021544089690140624,0.02194305019728621,0.021364718465516096,0.02208921116836566,0.021655518537030436,0.02142248182127625,0.022180541354362773,0.021421701080670867,-0.7757950531850609,-2.6419942233833695,0.06324145432969713,-3.32568465904925,-1.2970206328538731,-0.20695553172970244,-3.752895659309172,-0.20330349739596013
1,7325,0.052097470288766184,0.052767268574723,0.050670051249845166,0.05353544580525266,0.05350062126101565,0.052520014313571166,0.052146740729354636,0.05305254379563499,0.05176238184519437,-1.2856637419134767,2.7399008646851972,-2.7601638016511223,-2.693318820418867,-0.8110643807902798,-0.09457357586722578,-1.8332435367303197,0.6431952294698478
2,2201,0.03135905877055116,0.03130535407965705,0.032078278325730215,0.031480613637401886,0.031970747468521965,0.031506410196029636,0.03136751635719192,0.03197988966983858,0.031364374947959836,0.17125734317173053,-2.293498540378592,-0.38762281655237835,-1.9505964845642412,-0.4698847199356997,-0.026970154629457763,-1.9797497872303216,-0.016952605138993004
3,3481,0.2229278706309912,0.2287883298331178,0.2332395496514509,0.2256743669711597,0.2229110396477613,0.22539923629626005,0.22116404501873008,0.2494763852268252,0.2202460291783704,-2.628858915459398,-4.625567449809117,-1.2320112027242753,0.0075499681499087475,-1.1085942992563964,0.7912091060075473,-11.909015467957932,1.2030085987139758
