,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
0,1388530800.0,4.338,0.984,21,210,4410,1,4000,3994,1252447200.0,12.0
1,1388617200.0,1.836,0.416,21,210,4410,1,4000,3994,1252447200.0,12.0
2,1388703600.0,2.444,0.554,21,210,4410,1,4000,3994,1252447200.0,12.0
3,1388790000.0,2.047,0.464,21,210,4410,1,4000,3994,1252447200.0,12.0
4,1388876400.0,5.837,1.324,21,210,4410,1,4000,3994,1252447200.0,12.0
5,1388962800.0,2.497,0.566,21,210,4410,1,4000,3994,1252447200.0,12.0
6,1389049200.0,1.965,0.446,21,210,4410,1,4000,3994,1252447200.0,12.0
7,1389135600.0,2.655,0.602,21,210,4410,1,4000,3994,1252447200.0,12.0
8,1389222000.0,1.213,0.275,21,210,4410,1,4000,3994,1252447200.0,12.0
9,1389308400.0,6.631,1.504,21,210,4410,1,4000,3994,1252447200.0,12.0
10,1389394800.0,2.451,0.556,21,210,4410,1,4000,3994,1252447200.0,12.0
11,1389481200.0,6.914,1.568,21,210,4410,1,4000,3994,1252447200.0,12.0
12,1389567600.0,3.006,0.682,21,210,4410,1,4000,3994,1252447200.0,12.0
13,1389654000.0,3.746,0.849,21,210,4410,1,4000,3994,1252447200.0,12.0
14,1389740400.0,0.695,0.158,21,210,4410,1,4000,3994,1252447200.0,12.0
15,1389826800.0,0.942,0.214,21,210,4410,1,4000,3994,1252447200.0,12.0
16,1389913200.0,2.702,0.613,21,210,4410,1,4000,3994,1252447200.0,12.0
17,1389999600.0,4.896,1.110,21,210,4410,1,4000,3994,1252447200.0,12.0
18,1390086000.0,2.877,0.652,21,210,4410,1,4000,3994,1252447200.0,12.0
19,1390172400.0,0.510,0.116,21,210,4410,1,4000,3994,1252447200.0,12.0
20,1390258800.0,1.018,0.231,21,210,4410,1,4000,3994,1252447200.0,12.0
21,1390345200.0,4.979,1.129,21,210,4410,1,4000,3994,1252447200.0,12.0
22,1390431600.0,0.546,0.124,21,210,4410,1,4000,3994,1252447200.0,12.0
23,1390518000.0,2.473,0.561,21,210,4410,1,4000,3994,1252447200.0,12.0
24,1390604400.0,2.925,0.663,21,210,4410,1,4000,3994,1252447200.0,12.0
25,1390690800.0,2.823,0.640,21,210,4410,1,4000,3994,1252447200.0,12.0
26,1390777200.0,4.272,0.969,21,210,4410,1,4000,3994,1252447200.0,12.0
27,1390863600.0,6.536,1.482,21,210,4410,1,4000,3994,1252447200.0,12.0
28,1390950000.0,5.746,1.303,21,210,4410,1,4000,3994,1252447200.0,12.0
29,1391036400.0,4.056,0.920,21,210,4410,1,4000,3994,1252447200.0,12.0
30,1391122800.0,10.354,2.348,21,210,4410,1,4000,3994,1252447200.0,12.0
31,1391209200.0,1.074,0.244,21,210,4410,1,4000,3994,1252447200.0,12.0
32,1391295600.0,10.236,2.321,21,210,4410,1,4000,3994,1252447200.0,12.0
33,1391382000.0,5.983,1.357,21,210,4410,1,4000,3994,1252447200.0,12.0
