,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility,longitude,latitude,month
0,1451602800.0,0.63,31463.0,60059.0,45.17,40.86,37.38,45.17,5.1,5.4530079,51.3646743,1.0
1,1451689200.0,0.91,31456.0,60120.0,45.98,44.46,40.82,45.98,5.65,5.4530079,51.3646743,1.0
2,1451775600.0,0.76,31446.0,60185.0,46.56,39.85,41.81,46.56,5.74,5.4530079,51.3646743,1.0
3,1451862000.0,0.76,31433.0,60252.0,45.61,43.21,39.85,45.61,5.93,5.4530079,51.3646743,1.0
4,1451948400.0,0.89,31417.0,60321.0,46.7,41.38,43.02,46.7,6.22,5.4530079,51.3646743,1.0
5,1452034800.0,0.82,31397.0,60393.0,45.3,40.24,40.86,45.3,5.25,5.4530079,51.3646743,1.0
6,1452121200.0,0.79,31374.0,60468.0,45.11,37.87,40.24,45.11,5.87,5.4530079,51.3646743,1.0
7,1452207600.0,0.25,31348.0,60545.0,47.12,35.5,35.97,47.12,6.22,5.4530079,51.3646743,1.0
8,1452294000.0,0.77,31319.0,60624.0,46.78,42.12,35.5,46.78,6.16,5.4530079,51.3646743,1.0
9,1452380400.0,0.67,31287.0,60705.0,48.97,36.16,41.37,48.97,6.22,5.4530079,51.3646743,1.0
10,1452466800.0,0.7,31251.0,60788.0,44.37,41.42,36.16,44.37,6.06,5.4530079,51.3646743,1.0
11,1452553200.0,0.78,31213.0,60874.0,45.59,40.75,41.0,45.59,6.11,5.4530079,51.3646743,1.0
12,1452639600.0,0.73,31172.0,60961.0,42.56,35.83,36.31,42.56,6.03,5.4530079,51.3646743,1.0
13,1452726000.0,0.78,31127.0,61050.0,39.55,35.07,35.83,39.55,5.94,5.4530079,51.3646743,1.0
14,1452812400.0,0.82,31080.0,61141.0,38.14,32.52,35.07,38.14,5.18,5.4530079,51.3646743,1.0
15,1452898800.0,0.66,31030.0,61233.0,40.19,29.71,32.52,40.19,5.0,5.4530079,51.3646743,1.0
16,1452985200.0,0.41,30977.0,61327.0,36.44,22.14,24.64,36.44,6.05,5.4530079,51.3646743,1.0
17,1453071600.0,0.44,30921.0,61423.0,32.25,18.04,22.14,32.25,5.75,5.4530079,51.3646743,1.0
18,1453158000.0,0.63,30863.0,61520.0,32.83,30.08,17.87,32.83,5.66,5.4530079,51.3646743,1.0
19,1453244400.0,0.9,30802.0,61618.0,36.32,30.51,30.08,36.32,5.59,5.4530079,51.3646743,1.0
20,1453330800.0,0.69,30738.0,61718.0,38.51,27.25,29.6,38.51,2.67,5.4530079,51.3646743,1.0
21,1453417200.0,0.58,30672.0,61818.0,37.41,36.11,27.25,38.57,4.22,5.4530079,51.3646743,1.0
22,1453503600.0,0.92,30603.0,61920.0,45.0,39.75,39.23,45.0,2.4,5.4530079,51.3646743,1.0
23,1453590000.0,0.91,30532.0,62023.0,48.1,47.0,39.75,48.6,4.52,5.4530079,51.3646743,1.0
24,1453676400.0,0.63,30458.0,62127.0,59.99,48.03,47.0,59.99,5.61,5.4530079,51.3646743,1.0
25,1453762800.0,0.82,30382.0,62231.0,53.03,48.41,47.66,53.03,6.14,5.4530079,51.3646743,1.0
26,1453849200.0,0.9,30304.0,62337.0,52.96,40.86,49.2,52.96,5.96,5.4530079,51.3646743,1.0
27,1453935600.0,0.49,30223.0,62443.0,47.38,38.31,38.31,50.44,6.13,5.4530079,51.3646743,1.0
28,1454022000.0,0.88,30140.0,62549.0,48.75,47.23,38.43,49.34,6.14,5.4530079,51.3646743,1.0
29,1454108400.0,0.76,30055.0,62657.0,47.52,37.1,37.1,48.7,5.7,5.4530079,51.3646743,1.0
30,1454194800.0,0.82,29968.0,62764.0,47.39,49.79,37.35,52.85,5.4,5.4530079,51.3646743,1.0
31,1454281200.0,0.88,29879.0,62873.0,53.54,49.58,51.2,53.54,5.04,5.4530079,51.3646743,2.0
32,1454367600.0,0.74,29788.0,62981.0,50.22,38.68,42.92,51.67,5.79,5.4530079,51.3646743,2.0
33,1454454000.0,0.7,29695.0,63090.0,44.04,37.12,38.37,44.04,6.19,5.4530079,51.3646743,2.0
34,1454540400.0,0.75,29600.0,63199.0,46.08,38.82,37.12,46.08,5.61,5.4530079,51.3646743,2.0
35,1454626800.0,0.88,29503.0,63309.0,50.79,47.45,38.82,50.79,4.44,5.4530079,51.3646743,2.0
36,1454713200.0,0.82,29404.0,63419.0,51.63,46.16,47.45,51.63,6.22,5.4530079,51.3646743,2.0
