,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
0,1483225200.0,11.160,0.106,440,240,105600,3,27000,3481,1354230000.0,10.0
1,1483311600.0,42.080,0.398,440,240,105600,3,27000,3481,1354230000.0,10.0
2,1483398000.0,17.920,0.170,440,240,105600,3,27000,3481,1354230000.0,10.0
3,1483484400.0,35.480,0.336,440,240,105600,3,27000,3481,1354230000.0,10.0
4,1483570800.0,71.200,0.674,440,240,105600,3,27000,3481,1354230000.0,10.0
5,1483657200.0,45.760,0.433,440,240,105600,3,27000,3481,1354230000.0,10.0
6,1483743600.0,6.000,0.057,440,240,105600,3,27000,3481,1354230000.0,10.0
7,1483830000.0,14.160,0.134,440,240,105600,3,27000,3481,1354230000.0,10.0
8,1483916400.0,14.800,0.140,440,240,105600,3,27000,3481,1354230000.0,10.0
9,1484002800.0,44.280,0.419,440,240,105600,3,27000,3481,1354230000.0,10.0
10,1484089200.0,55.160,0.522,440,240,105600,3,27000,3481,1354230000.0,10.0
11,1484175600.0,42.960,0.407,440,240,105600,3,27000,3481,1354230000.0,10.0
12,1484262000.0,37.400,0.354,440,240,105600,3,27000,3481,1354230000.0,10.0
13,1484348400.0,30.720,0.291,440,240,105600,3,27000,3481,1354230000.0,10.0
14,1484434800.0,54.120,0.513,440,240,105600,3,27000,3481,1354230000.0,10.0
15,1484521200.0,52.480,0.497,440,240,105600,3,27000,3481,1354230000.0,10.0
16,1484607600.0,54.920,0.520,440,240,105600,3,27000,3481,1354230000.0,10.0
17,1484694000.0,53.840,0.510,440,240,105600,3,27000,3481,1354230000.0,10.0
18,1484780400.0,94.600,0.896,440,240,105600,3,27000,3481,1354230000.0,10.0
19,1484866800.0,64.120,0.607,440,240,105600,3,27000,3481,1354230000.0,10.0
20,1484953200.0,65.120,0.617,440,240,105600,3,27000,3481,1354230000.0,10.0
21,1485039600.0,64.120,0.607,440,240,105600,3,27000,3481,1354230000.0,10.0
22,1485126000.0,28.760,0.272,440,240,105600,3,27000,3481,1354230000.0,10.0
23,1485212400.0,30.480,0.289,440,240,105600,3,27000,3481,1354230000.0,10.0
24,1485298800.0,35.760,0.339,440,240,105600,3,27000,3481,1354230000.0,10.0
25,1485385200.0,70.240,0.665,440,240,105600,3,27000,3481,1354230000.0,10.0
26,1485471600.0,57.360,0.543,440,240,105600,3,27000,3481,1354230000.0,10.0
27,1485558000.0,50.960,0.483,440,240,105600,3,27000,3481,1354230000.0,10.0
28,1485644400.0,61.720,0.584,440,240,105600,3,27000,3481,1354230000.0,10.0
29,1485730800.0,22.960,0.217,440,240,105600,3,27000,3481,1354230000.0,10.0
30,1485817200.0,42.600,0.403,440,240,105600,3,27000,3481,1354230000.0,10.0
31,1485903600.0,31.400,0.297,440,240,105600,3,27000,3481,1354230000.0,10.0
32,1485990000.0,67.120,0.636,440,240,105600,3,27000,3481,1354230000.0,10.0
33,1486076400.0,79.120,0.749,440,240,105600,3,27000,3481,1354230000.0,10.0
34,1486162800.0,39.280,0.372,440,240,105600,3,27000,3481,1354230000.0,10.0
35,1486249200.0,111.040,1.052,440,240,105600,3,27000,3481,1354230000.0,10.0
36,1486335600.0,51.640,0.489,440,240,105600,3,27000,3481,1354230000.0,10.0
37,1486422000.0,31.960,0.303,440,240,105600,3,27000,3481,1354230000.0,10.0
38,1486508400.0,17.840,0.169,440,240,105600,3,27000,3481,1354230000.0,10.0
39,1486594800.0,32.800,0.311,440,240,105600,3,27000,3481,1354230000.0,10.0
40,1486681200.0,28.880,0.273,440,240,105600,3,27000,3481,1354230000.0,10.0
41,1486767600.0,7.280,0.069,440,240,105600,3,27000,3481,1354230000.0,10.0
42,1486854000.0,8.120,0.077,440,240,105600,3,27000,3481,1354230000.0,10.0
43,1486940400.0,72.280,0.684,440,240,105600,3,27000,3481,1354230000.0,10.0
44,1487026800.0,169.440,1.605,440,240,105600,3,27000,3481,1354230000.0,10.0
45,1487113200.0,99.960,0.947,440,240,105600,3,27000,3481,1354230000.0,10.0
46,1487199600.0,98.080,0.929,440,240,105600,3,27000,3481,1354230000.0,10.0
47,1487286000.0,80.800,0.765,440,240,105600,3,27000,3481,1354230000.0,10.0
48,1487372400.0,77.600,0.735,440,240,105600,3,27000,3481,1354230000.0,10.0
49,1487458800.0,81.120,0.768,440,240,105600,3,27000,3481,1354230000.0,10.0
50,1487545200.0,40.720,0.386,440,240,105600,3,27000,3481,1354230000.0,10.0
51,1487631600.0,166.400,1.576,440,240,105600,3,27000,3481,1354230000.0,10.0
52,1487718000.0,40.360,0.382,440,240,105600,3,27000,3481,1354230000.0,10.0
53,1487804400.0,41.520,0.393,440,240,105600,3,27000,3481,1354230000.0,10.0
54,1487890800.0,114.960,1.089,440,240,105600,3,27000,3481,1354230000.0,10.0
55,1487977200.0,55.640,0.527,440,240,105600,3,27000,3481,1354230000.0,10.0
56,1488063600.0,52.680,0.499,440,240,105600,3,27000,3481,1354230000.0,10.0
57,1488150000.0,49.560,0.469,440,240,105600,3,27000,3481,1354230000.0,10.0
58,1488236400.0,70.000,0.663,440,240,105600,3,27000,3481,1354230000.0,10.0
59,1488322800.0,149.440,1.415,440,240,105600,3,27000,3481,1354230000.0,10.0
60,1488409200.0,58.160,0.551,440,240,105600,3,27000,3481,1354230000.0,10.0
61,1488495600.0,86.080,0.815,440,240,105600,3,27000,3481,1354230000.0,10.0
62,1488582000.0,0.000,0.000,440,240,105600,3,27000,3481,1354230000.0,10.0
63,1488668400.0,114.040,1.080,440,240,105600,3,27000,3481,1354230000.0,10.0
64,1488754800.0,214.640,2.033,440,240,105600,3,27000,3481,1354230000.0,10.0
65,1488841200.0,143.720,1.361,440,240,105600,3,27000,3481,1354230000.0,10.0
66,1488927600.0,44.640,0.423,440,240,105600,3,27000,3481,1354230000.0,10.0
67,1489014000.0,188.680,1.787,440,240,105600,3,27000,3481,1354230000.0,10.0
68,1489100400.0,282.880,2.679,440,240,105600,3,27000,3481,1354230000.0,10.0
69,1489186800.0,191.440,1.813,440,240,105600,3,27000,3481,1354230000.0,10.0
70,1489273200.0,311.720,2.952,440,240,105600,3,27000,3481,1354230000.0,10.0
71,1489359600.0,261.240,2.474,440,240,105600,3,27000,3481,1354230000.0,10.0
72,1489446000.0,246.160,2.331,440,240,105600,3,27000,3481,1354230000.0,10.0
73,1489532400.0,302.680,2.866,440,240,105600,3,27000,3481,1354230000.0,10.0
74,1489618800.0,312.520,2.959,440,240,105600,3,27000,3481,1354230000.0,10.0
75,1489705200.0,136.400,1.292,440,240,105600,3,27000,3481,1354230000.0,10.0
76,1489791600.0,80.960,0.767,440,240,105600,3,27000,3481,1354230000.0,10.0
77,1489878000.0,133.960,1.269,440,240,105600,3,27000,3481,1354230000.0,10.0
78,1489964400.0,49.440,0.468,440,240,105600,3,27000,3481,1354230000.0,10.0
79,1490050800.0,318.440,3.016,440,240,105600,3,27000,3481,1354230000.0,10.0
80,1490137200.0,301.600,2.856,440,240,105600,3,27000,3481,1354230000.0,10.0
81,1490223600.0,338.680,3.207,440,240,105600,3,27000,3481,1354230000.0,10.0
82,1490310000.0,246.560,2.335,440,240,105600,3,27000,3481,1354230000.0,10.0
83,1490396400.0,367.240,3.478,440,240,105600,3,27000,3481,1354230000.0,10.0
84,1490482800.0,324.440,3.072,440,240,105600,3,27000,3481,1354230000.0,10.0
85,1490565600.0,385.200,3.648,440,240,105600,3,27000,3481,1354230000.0,10.0
86,1490652000.0,347.200,3.288,440,240,105600,3,27000,3481,1354230000.0,10.0
87,1490738400.0,154.960,1.467,440,240,105600,3,27000,3481,1354230000.0,10.0
88,1490824800.0,316.240,2.995,440,240,105600,3,27000,3481,1354230000.0,10.0
89,1490911200.0,271.720,2.573,440,240,105600,3,27000,3481,1354230000.0,10.0
90,1490997600.0,153.760,1.456,440,240,105600,3,27000,3481,1354230000.0,10.0
91,1491084000.0,391.160,3.704,440,240,105600,3,27000,3481,1354230000.0,10.0
92,1491170400.0,236.120,2.236,440,240,105600,3,27000,3481,1354230000.0,10.0
93,1491256800.0,352.800,3.341,440,240,105600,3,27000,3481,1354230000.0,10.0
94,1491343200.0,355.320,3.365,440,240,105600,3,27000,3481,1354230000.0,10.0
95,1491429600.0,217.440,2.059,440,240,105600,3,27000,3481,1354230000.0,10.0
96,1491516000.0,269.000,2.547,440,240,105600,3,27000,3481,1354230000.0,10.0
97,1491602400.0,311.800,2.953,440,240,105600,3,27000,3481,1354230000.0,10.0
98,1491688800.0,439.080,4.158,440,240,105600,3,27000,3481,1354230000.0,10.0
99,1491775200.0,305.560,2.894,440,240,105600,3,27000,3481,1354230000.0,10.0
100,1491861600.0,420.720,3.984,440,240,105600,3,27000,3481,1354230000.0,10.0
101,1491948000.0,176.720,1.673,440,240,105600,3,27000,3481,1354230000.0,10.0
102,1492034400.0,395.920,3.749,440,240,105600,3,27000,3481,1354230000.0,10.0
103,1492120800.0,232.440,2.201,440,240,105600,3,27000,3481,1354230000.0,10.0
104,1492207200.0,311.920,2.954,440,240,105600,3,27000,3481,1354230000.0,10.0
105,1492293600.0,283.400,2.684,440,240,105600,3,27000,3481,1354230000.0,10.0
106,1492380000.0,406.840,3.853,440,240,105600,3,27000,3481,1354230000.0,10.0
107,1492466400.0,408.800,3.871,440,240,105600,3,27000,3481,1354230000.0,10.0
108,1492552800.0,402.320,3.810,440,240,105600,3,27000,3481,1354230000.0,10.0
109,1492639200.0,481.640,4.561,440,240,105600,3,27000,3481,1354230000.0,10.0
110,1492725600.0,246.160,2.331,440,240,105600,3,27000,3481,1354230000.0,10.0
111,1492812000.0,371.600,3.519,440,240,105600,3,27000,3481,1354230000.0,10.0
112,1492898400.0,355.760,3.369,440,240,105600,3,27000,3481,1354230000.0,10.0
113,1492984800.0,244.520,2.316,440,240,105600,3,27000,3481,1354230000.0,10.0
114,1493071200.0,438.960,4.157,440,240,105600,3,27000,3481,1354230000.0,10.0
115,1493157600.0,337.320,3.194,440,240,105600,3,27000,3481,1354230000.0,10.0
116,1493244000.0,445.720,4.221,440,240,105600,3,27000,3481,1354230000.0,10.0
117,1493330400.0,386.200,3.657,440,240,105600,3,27000,3481,1354230000.0,10.0
118,1493416800.0,376.640,3.567,440,240,105600,3,27000,3481,1354230000.0,10.0
119,1493503200.0,511.640,4.845,440,240,105600,3,27000,3481,1354230000.0,10.0
120,1493589600.0,258.120,2.444,440,240,105600,3,27000,3481,1354230000.0,10.0
121,1493676000.0,297.320,2.816,440,240,105600,3,27000,3481,1354230000.0,10.0
122,1493762400.0,195.920,1.855,440,240,105600,3,27000,3481,1354230000.0,10.0
123,1493848800.0,350.720,3.321,440,240,105600,3,27000,3481,1354230000.0,10.0
124,1493935200.0,183.240,1.735,440,240,105600,3,27000,3481,1354230000.0,10.0
125,1494021600.0,549.280,5.202,440,240,105600,3,27000,3481,1354230000.0,10.0
126,1494108000.0,236.120,2.236,440,240,105600,3,27000,3481,1354230000.0,10.0
127,1494194400.0,365.920,3.465,440,240,105600,3,27000,3481,1354230000.0,10.0
128,1494280800.0,399.280,3.781,440,240,105600,3,27000,3481,1354230000.0,10.0
129,1494367200.0,490.200,4.642,440,240,105600,3,27000,3481,1354230000.0,10.0
130,1494453600.0,483.960,4.583,440,240,105600,3,27000,3481,1354230000.0,10.0
131,1494540000.0,308.080,2.917,440,240,105600,3,27000,3481,1354230000.0,10.0
132,1494626400.0,245.600,2.326,440,240,105600,3,27000,3481,1354230000.0,10.0
133,1494712800.0,451.720,4.278,440,240,105600,3,27000,3481,1354230000.0,10.0
134,1494799200.0,508.000,4.811,440,240,105600,3,27000,3481,1354230000.0,10.0
135,1494885600.0,362.040,3.428,440,240,105600,3,27000,3481,1354230000.0,10.0
136,1494972000.0,536.080,5.077,440,240,105600,3,27000,3481,1354230000.0,10.0
137,1495058400.0,288.440,2.731,440,240,105600,3,27000,3481,1354230000.0,10.0
138,1495144800.0,215.480,2.041,440,240,105600,3,27000,3481,1354230000.0,10.0
139,1495231200.0,445.040,4.214,440,240,105600,3,27000,3481,1354230000.0,10.0
140,1495317600.0,513.760,4.865,440,240,105600,3,27000,3481,1354230000.0,10.0
141,1495404000.0,556.520,5.270,440,240,105600,3,27000,3481,1354230000.0,10.0
142,1495490400.0,575.200,5.447,440,240,105600,3,27000,3481,1354230000.0,10.0
143,1495576800.0,548.240,5.192,440,240,105600,3,27000,3481,1354230000.0,10.0
