Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
20170307,4.400,1.410,12,260,3120,1,2800,1447,09/03/13,20.0
20170308,1.100,0.353,12,260,3120,1,2800,1447,09/03/13,20.0
20170309,7.700,2.468,12,260,3120,1,2800,1447,09/03/13,20.0
20170310,9.500,3.045,12,260,3120,1,2800,1447,09/03/13,20.0
20170311,6.600,2.115,12,260,3120,1,2800,1447,09/03/13,20.0
20170312,11.100,3.558,12,260,3120,1,2800,1447,09/03/13,20.0
20170313,9.800,3.141,12,260,3120,1,2800,1447,09/03/13,20.0
20170314,8.300,2.660,12,260,3120,1,2800,1447,09/03/13,20.0
20170315,12.700,4.071,12,260,3120,1,2800,1447,09/03/13,20.0
20170316,12.100,3.878,12,260,3120,1,2800,1447,09/03/13,20.0
20170317,8.000,2.564,12,260,3120,1,2800,1447,09/03/13,20.0
20170318,1.800,0.577,12,260,3120,1,2800,1447,09/03/13,20.0
20170319,5.900,1.891,12,260,3120,1,2800,1447,09/03/13,20.0
20170320,1.600,0.513,12,260,3120,1,2800,1447,09/03/13,20.0
20170321,11.700,3.750,12,260,3120,1,2800,1447,09/03/13,20.0
20170322,12.100,3.878,12,260,3120,1,2800,1447,09/03/13,20.0
20170323,14.100,4.519,12,260,3120,1,2800,1447,09/03/13,20.0
20170324,14.600,4.679,12,260,3120,1,2800,1447,09/03/13,20.0
20170325,14.900,4.776,12,260,3120,1,2800,1447,09/03/13,20.0
20170326,13.600,4.359,12,260,3120,1,2800,1447,09/03/13,20.0
20170327,15.100,4.840,12,260,3120,1,2800,1447,09/03/13,20.0
20170328,13.500,4.327,12,260,3120,1,2800,1447,09/03/13,20.0
20170329,5.000,1.603,12,260,3120,1,2800,1447,09/03/13,20.0
20170330,11.700,3.750,12,260,3120,1,2800,1447,09/03/13,20.0
20170331,10.300,3.301,12,260,3120,1,2800,1447,09/03/13,20.0
20170401,4.900,1.571,12,260,3120,1,2800,1447,09/03/13,20.0
20170402,15.800,5.064,12,260,3120,1,2800,1447,09/03/13,20.0
20170403,7.800,2.500,12,260,3120,1,2800,1447,09/03/13,20.0
20170404,12.700,4.071,12,260,3120,1,2800,1447,09/03/13,20.0
20170405,10.400,3.333,12,260,3120,1,2800,1447,09/03/13,20.0
20170406,8.300,2.660,12,260,3120,1,2800,1447,09/03/13,20.0
20170407,15.800,5.064,12,260,3120,1,2800,1447,09/03/13,20.0
20170408,9.500,3.045,12,260,3120,1,2800,1447,09/03/13,20.0
20170409,16.400,5.256,12,260,3120,1,2800,1447,09/03/13,20.0
20170410,12.000,3.846,12,260,3120,1,2800,1447,09/03/13,20.0
20170411,14.900,4.776,12,260,3120,1,2800,1447,09/03/13,20.0
20170412,4.100,1.314,12,260,3120,1,2800,1447,09/03/13,20.0
20170413,12.100,3.878,12,260,3120,1,2800,1447,09/03/13,20.0
20170414,10.100,3.237,12,260,3120,1,2800,1447,09/03/13,20.0
20170415,10.900,3.494,12,260,3120,1,2800,1447,09/03/13,20.0
20170416,7.000,2.244,12,260,3120,1,2800,1447,09/03/13,20.0
20170417,14.600,4.679,12,260,3120,1,2800,1447,09/03/13,20.0
20170418,15.600,5.000,12,260,3120,1,2800,1447,09/03/13,20.0
20170419,14.900,4.776,12,260,3120,1,2800,1447,09/03/13,20.0
20170420,14.600,4.679,12,260,3120,1,2800,1447,09/03/13,20.0
20170421,6.900,2.212,12,260,3120,1,2800,1447,09/03/13,20.0
20170422,11.600,3.718,12,260,3120,1,2800,1447,09/03/13,20.0
20170423,11.800,3.782,12,260,3120,1,2800,1447,09/03/13,20.0
20170424,6.300,2.019,12,260,3120,1,2800,1447,09/03/13,20.0
20170425,15.900,5.096,12,260,3120,1,2800,1447,09/03/13,20.0
20170426,10.100,3.237,12,260,3120,1,2800,1447,09/03/13,20.0
20170427,11.000,3.526,12,260,3120,1,2800,1447,09/03/13,20.0
20170428,10.600,3.397,12,260,3120,1,2800,1447,09/03/13,20.0
20170429,13.100,4.199,12,260,3120,1,2800,1447,09/03/13,20.0
20170430,17.200,5.513,12,260,3120,1,2800,1447,09/03/13,20.0
20170501,5.700,1.827,12,260,3120,1,2800,1447,09/03/13,20.0
20170502,11.500,3.686,12,260,3120,1,2800,1447,09/03/13,20.0
20170503,8.100,2.596,12,260,3120,1,2800,1447,09/03/13,20.0
20170504,8.600,2.756,12,260,3120,1,2800,1447,09/03/13,20.0
20170505,5.400,1.731,12,260,3120,1,2800,1447,09/03/13,20.0
20170506,17.100,5.481,12,260,3120,1,2800,1447,09/03/13,20.0
20170507,14.100,4.519,12,260,3120,1,2800,1447,09/03/13,20.0
20170508,14.900,4.776,12,260,3120,1,2800,1447,09/03/13,20.0
20170509,8.200,2.628,12,260,3120,1,2800,1447,09/03/13,20.0
20170510,12.600,4.038,12,260,3120,1,2800,1447,09/03/13,20.0
20170511,18.200,5.833,12,260,3120,1,2800,1447,09/03/13,20.0
20170512,8.200,2.628,12,260,3120,1,2800,1447,09/03/13,20.0
20170513,7.200,2.308,12,260,3120,1,2800,1447,09/03/13,20.0
20170514,14.600,4.679,12,260,3120,1,2800,1447,09/03/13,20.0
20170515,15.200,4.872,12,260,3120,1,2800,1447,09/03/13,20.0
20170516,11.200,3.590,12,260,3120,1,2800,1447,09/03/13,20.0
20170517,15.800,5.064,12,260,3120,1,2800,1447,09/03/13,20.0
20170518,7.600,2.436,12,260,3120,1,2800,1447,09/03/13,20.0
20170519,6.400,2.051,12,260,3120,1,2800,1447,09/03/13,20.0
20170520,15.500,4.968,12,260,3120,1,2800,1447,09/03/13,20.0
20170521,16.100,5.160,12,260,3120,1,2800,1447,09/03/13,20.0
20170522,18.100,5.801,12,260,3120,1,2800,1447,09/03/13,20.0
20170523,18.700,5.994,12,260,3120,1,2800,1447,09/03/13,20.0
20170524,16.900,5.417,12,260,3120,1,2800,1447,09/03/13,20.0
20170525,20.100,6.442,12,260,3120,1,2800,1447,09/03/13,20.0
20170526,20.300,6.506,12,260,3120,1,2800,1447,09/03/13,20.0
20170527,19.300,6.186,12,260,3120,1,2800,1447,09/03/13,20.0
20170528,19.400,6.218,12,260,3120,1,2800,1447,09/03/13,20.0
20170529,16.600,5.321,12,260,3120,1,2800,1447,09/03/13,20.0
20170530,7.600,2.436,12,260,3120,1,2800,1447,09/03/13,20.0
20170531,19.300,6.186,12,260,3120,1,2800,1447,09/03/13,20.0
20170601,20.500,6.571,12,260,3120,1,2800,1447,09/03/13,20.0
20170602,16.900,5.417,12,260,3120,1,2800,1447,09/03/13,20.0
20170603,14.600,4.679,12,260,3120,1,2800,1447,09/03/13,20.0
20170604,18.700,5.994,12,260,3120,1,2800,1447,09/03/13,20.0
20170605,15.400,4.936,12,260,3120,1,2800,1447,09/03/13,20.0
20170606,8.100,2.596,12,260,3120,1,2800,1447,09/03/13,20.0
20170607,7.300,2.340,12,260,3120,1,2800,1447,09/03/13,20.0
20170608,12.000,3.846,12,260,3120,1,2800,1447,09/03/13,20.0
20170609,12.700,4.071,12,260,3120,1,2800,1447,09/03/13,20.0
20170610,16.700,5.353,12,260,3120,1,2800,1447,09/03/13,20.0
20170611,16.700,5.353,12,260,3120,1,2800,1447,09/03/13,20.0
20170612,11.200,3.590,12,260,3120,1,2800,1447,09/03/13,20.0
20170613,20.000,6.410,12,260,3120,1,2800,1447,09/03/13,20.0
20170614,20.500,6.571,12,260,3120,1,2800,1447,09/03/13,20.0
20170615,18.300,5.865,12,260,3120,1,2800,1447,09/03/13,20.0
20170616,13.900,4.455,12,260,3120,1,2800,1447,09/03/13,20.0
20170617,15.500,4.968,12,260,3120,1,2800,1447,09/03/13,20.0
20170618,20.200,6.474,12,260,3120,1,2800,1447,09/03/13,20.0
20170619,18.400,5.897,12,260,3120,1,2800,1447,09/03/13,20.0
20170620,16.500,5.288,12,260,3120,1,2800,1447,09/03/13,20.0
20170621,19.000,6.090,12,260,3120,1,2800,1447,09/03/13,20.0
20170622,12.100,3.878,12,260,3120,1,2800,1447,09/03/13,20.0
20170623,14.700,4.712,12,260,3120,1,2800,1447,09/03/13,20.0
20170624,7.100,2.276,12,260,3120,1,2800,1447,09/03/13,20.0
20170625,6.000,1.923,12,260,3120,1,2800,1447,09/03/13,20.0
20170626,17.500,5.609,12,260,3120,1,2800,1447,09/03/13,20.0
20170627,15.600,5.000,12,260,3120,1,2800,1447,09/03/13,20.0
20170628,4.500,1.442,12,260,3120,1,2800,1447,09/03/13,20.0
20170629,7.300,2.340,12,260,3120,1,2800,1447,09/03/13,20.0
20170630,9.100,2.917,12,260,3120,1,2800,1447,09/03/13,20.0
20170701,8.300,2.660,12,260,3120,1,2800,1447,09/03/13,20.0
20170702,14.800,4.744,12,260,3120,1,2800,1447,09/03/13,20.0
20170703,13.200,4.231,12,260,3120,1,2800,1447,09/03/13,20.0
20170704,20.100,6.442,12,260,3120,1,2800,1447,09/03/13,20.0
20170705,15.500,4.968,12,260,3120,1,2800,1447,09/03/13,20.0
20170706,15.300,4.904,12,260,3120,1,2800,1447,09/03/13,20.0
20170707,14.800,4.744,12,260,3120,1,2800,1447,09/03/13,20.0
20170708,11.700,3.750,12,260,3120,1,2800,1447,09/03/13,20.0
20170709,20.000,6.410,12,260,3120,1,2800,1447,09/03/13,20.0
20170710,12.100,3.878,12,260,3120,1,2800,1447,09/03/13,20.0
20170711,11.800,3.782,12,260,3120,1,2800,1447,09/03/13,20.0
20170712,9.100,2.917,12,260,3120,1,2800,1447,09/03/13,20.0
20170713,10.400,3.333,12,260,3120,1,2800,1447,09/03/13,20.0
20170714,10.900,3.494,12,260,3120,1,2800,1447,09/03/13,20.0
20170715,13.900,4.455,12,260,3120,1,2800,1447,09/03/13,20.0
20170716,4.400,1.410,12,260,3120,1,2800,1447,09/03/13,20.0
20170717,17.800,5.705,12,260,3120,1,2800,1447,09/03/13,20.0
20170718,19.300,6.186,12,260,3120,1,2800,1447,09/03/13,20.0
20170719,14.200,4.551,12,260,3120,1,2800,1447,09/03/13,20.0
20170720,7.900,2.532,12,260,3120,1,2800,1447,09/03/13,20.0
20170721,19.300,6.186,12,260,3120,1,2800,1447,09/03/13,20.0
20170722,12.400,3.974,12,260,3120,1,2800,1447,09/03/13,20.0
20170723,11.500,3.686,12,260,3120,1,2800,1447,09/03/13,20.0
20170724,12.000,3.846,12,260,3120,1,2800,1447,09/03/13,20.0
20170725,9.100,2.917,12,260,3120,1,2800,1447,09/03/13,20.0
20170726,15.300,4.904,12,260,3120,1,2800,1447,09/03/13,20.0
20170727,13.100,4.199,12,260,3120,1,2800,1447,09/03/13,20.0
20170728,13.200,4.231,12,260,3120,1,2800,1447,09/03/13,20.0
20170729,12.000,3.846,12,260,3120,1,2800,1447,09/03/13,20.0
20170730,12.600,4.038,12,260,3120,1,2800,1447,09/03/13,20.0
20170731,15.200,4.872,12,260,3120,1,2800,1447,09/03/13,20.0
20170801,13.600,4.359,12,260,3120,1,2800,1447,09/03/13,20.0
20170802,11.600,3.718,12,260,3120,1,2800,1447,09/03/13,20.0
20170803,13.300,4.263,12,260,3120,1,2800,1447,09/03/13,20.0
20170804,14.000,4.487,12,260,3120,1,2800,1447,09/03/13,20.0
20170805,13.800,4.423,12,260,3120,1,2800,1447,09/03/13,20.0
20170806,16.600,5.321,12,260,3120,1,2800,1447,09/03/13,20.0
20170807,14.600,4.679,12,260,3120,1,2800,1447,09/03/13,20.0
20170808,4.400,1.410,12,260,3120,1,2800,1447,09/03/13,20.0
20170809,11.500,3.686,12,260,3120,1,2800,1447,09/03/13,20.0
20170810,9.700,3.109,12,260,3120,1,2800,1447,09/03/13,20.0
20170811,12.100,3.878,12,260,3120,1,2800,1447,09/03/13,20.0
20170812,7.100,2.276,12,260,3120,1,2800,1447,09/03/13,20.0
20170813,12.900,4.135,12,260,3120,1,2800,1447,09/03/13,20.0
20170814,15.100,4.840,12,260,3120,1,2800,1447,09/03/13,20.0
20170815,6.000,1.923,12,260,3120,1,2800,1447,09/03/13,20.0
20170816,12.300,3.942,12,260,3120,1,2800,1447,09/03/13,20.0
20170817,3.600,1.154,12,260,3120,1,2800,1447,09/03/13,20.0
20170818,9.800,3.141,12,260,3120,1,2800,1447,09/03/13,20.0
20170819,12.800,4.103,12,260,3120,1,2800,1447,09/03/13,20.0
20170820,12.500,4.006,12,260,3120,1,2800,1447,09/03/13,20.0
20170821,12.100,3.878,12,260,3120,1,2800,1447,09/03/13,20.0
20170822,15.600,5.000,12,260,3120,1,2800,1447,09/03/13,20.0
20170823,12.800,4.103,12,260,3120,1,2800,1447,09/03/13,20.0
20170824,11.500,3.686,12,260,3120,1,2800,1447,09/03/13,20.0
20170825,11.800,3.782,12,260,3120,1,2800,1447,09/03/13,20.0
20170826,10.900,3.494,12,260,3120,1,2800,1447,09/03/13,20.0
20170827,15.300,4.904,12,260,3120,1,2800,1447,09/03/13,20.0
20170828,13.500,4.327,12,260,3120,1,2800,1447,09/03/13,20.0
20170829,12.800,4.103,12,260,3120,1,2800,1447,09/03/13,20.0
20170830,1.500,0.481,12,260,3120,1,2800,1447,09/03/13,20.0
20170831,9.300,2.981,12,260,3120,1,2800,1447,09/03/13,20.0
20170901,13.500,4.327,12,260,3120,1,2800,1447,09/03/13,20.0
20170902,12.700,4.071,12,260,3120,1,2800,1447,09/03/13,20.0
20170903,11.300,3.622,12,260,3120,1,2800,1447,09/03/13,20.0
20170904,12.700,4.071,12,260,3120,1,2800,1447,09/03/13,20.0
20170905,5.200,1.667,12,260,3120,1,2800,1447,09/03/13,20.0
20170906,7.700,2.468,12,260,3120,1,2800,1447,09/03/13,20.0
20170907,8.500,2.724,12,260,3120,1,2800,1447,09/03/13,20.0
20170908,2.500,0.801,12,260,3120,1,2800,1447,09/03/13,20.0
20170909,9.000,2.885,12,260,3120,1,2800,1447,09/03/13,20.0
20170910,7.600,2.436,12,260,3120,1,2800,1447,09/03/13,20.0
20170911,7.300,2.340,12,260,3120,1,2800,1447,09/03/13,20.0
20170912,12.000,3.846,12,260,3120,1,2800,1447,09/03/13,20.0
20170913,9.300,2.981,12,260,3120,1,2800,1447,09/03/13,20.0
20170914,4.400,1.410,12,260,3120,1,2800,1447,09/03/13,20.0
20170915,11.500,3.686,12,260,3120,1,2800,1447,09/03/13,20.0
20170916,5.800,1.859,12,260,3120,1,2800,1447,09/03/13,20.0
20170917,9.700,3.109,12,260,3120,1,2800,1447,09/03/13,20.0
20170918,7.400,2.372,12,260,3120,1,2800,1447,09/03/13,20.0
20170919,9.100,2.917,12,260,3120,1,2800,1447,09/03/13,20.0
20170920,10.000,3.205,12,260,3120,1,2800,1447,09/03/13,20.0
20170921,9.400,3.013,12,260,3120,1,2800,1447,09/03/13,20.0
20170922,3.100,0.994,12,260,3120,1,2800,1447,09/03/13,20.0
20170923,12.900,4.135,12,260,3120,1,2800,1447,09/03/13,20.0
20170924,10.300,3.301,12,260,3120,1,2800,1447,09/03/13,20.0
20170925,6.600,2.115,12,260,3120,1,2800,1447,09/03/13,20.0
20170926,3.800,1.218,12,260,3120,1,2800,1447,09/03/13,20.0
