,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
0,1420066800.0,8.394,2.398,10,175,3500,1,4000,5552,1250719200.0,45.0
1,1420153200.0,4.250,1.214,10,175,3500,1,4000,5552,1250719200.0,45.0
2,1420239600.0,0.284,0.081,10,175,3500,1,4000,5552,1250719200.0,45.0
3,1420326000.0,8.998,2.571,10,175,3500,1,4000,5552,1250719200.0,45.0
4,1420412400.0,2.422,0.692,10,175,3500,1,4000,5552,1250719200.0,45.0
5,1420498800.0,4.402,1.258,10,175,3500,1,4000,5552,1250719200.0,45.0
6,1420585200.0,9.160,2.617,10,175,3500,1,4000,5552,1250719200.0,45.0
7,1420671600.0,0.057,0.016,10,175,3500,1,4000,5552,1250719200.0,45.0
8,1420758000.0,0.459,0.131,10,175,3500,1,4000,5552,1250719200.0,45.0
9,1420844400.0,0.361,0.103,10,175,3500,1,4000,5552,1250719200.0,45.0
10,1420930800.0,0.993,0.284,10,175,3500,1,4000,5552,1250719200.0,45.0
11,1421017200.0,0.409,0.117,10,175,3500,1,4000,5552,1250719200.0,45.0
12,1421103600.0,0.207,0.059,10,175,3500,1,4000,5552,1250719200.0,45.0
13,1421190000.0,1.754,0.501,10,175,3500,1,4000,5552,1250719200.0,45.0
14,1421276400.0,0.403,0.115,10,175,3500,1,4000,5552,1250719200.0,45.0
15,1421362800.0,5.573,1.592,10,175,3500,1,4000,5552,1250719200.0,45.0
16,1421449200.0,11.776,3.365,10,175,3500,1,4000,5552,1250719200.0,45.0
17,1421535600.0,0.000,0.000,10,175,3500,1,4000,5552,1250719200.0,45.0
18,1421622000.0,1.171,0.335,10,175,3500,1,4000,5552,1250719200.0,45.0
19,1421708400.0,3.724,1.064,10,175,3500,1,4000,5552,1250719200.0,45.0
20,1421794800.0,6.380,1.823,10,175,3500,1,4000,5552,1250719200.0,45.0
21,1421881200.0,0.370,0.106,10,175,3500,1,4000,5552,1250719200.0,45.0
22,1421967600.0,0.448,0.128,10,175,3500,1,4000,5552,1250719200.0,45.0
23,1422054000.0,4.360,1.246,10,175,3500,1,4000,5552,1250719200.0,45.0
24,1422140400.0,1.175,0.336,10,175,3500,1,4000,5552,1250719200.0,45.0
25,1422226800.0,0.452,0.129,10,175,3500,1,4000,5552,1250719200.0,45.0
26,1422313200.0,2.717,0.776,10,175,3500,1,4000,5552,1250719200.0,45.0
27,1422399600.0,0.501,0.143,10,175,3500,1,4000,5552,1250719200.0,45.0
28,1422486000.0,4.305,1.230,10,175,3500,1,4000,5552,1250719200.0,45.0
29,1422572400.0,2.897,0.828,10,175,3500,1,4000,5552,1250719200.0,45.0
30,1422658800.0,8.217,2.348,10,175,3500,1,4000,5552,1250719200.0,45.0
31,1422745200.0,1.384,0.395,10,175,3500,1,4000,5552,1250719200.0,45.0
32,1422831600.0,1.877,0.536,10,175,3500,1,4000,5552,1250719200.0,45.0
33,1422918000.0,5.236,1.496,10,175,3500,1,4000,5552,1250719200.0,45.0
34,1423004400.0,10.120,2.891,10,175,3500,1,4000,5552,1250719200.0,45.0
35,1423090800.0,1.678,0.479,10,175,3500,1,4000,5552,1250719200.0,45.0
36,1423177200.0,13.459,3.845,10,175,3500,1,4000,5552,1250719200.0,45.0
37,1423263600.0,9.032,2.581,10,175,3500,1,4000,5552,1250719200.0,45.0
38,1423350000.0,5.759,1.645,10,175,3500,1,4000,5552,1250719200.0,45.0
