,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
0,1356994800.0,0.167,0.002,440,240,105600,3,27000,3481,1354230000.0,10.0
1,1357081200.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
2,1357167600.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
3,1357254000.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
4,1359673200.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
5,1359759600.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
6,1359846000.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
7,1359932400.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
8,1360018800.0,283.000,2.680,440,240,105600,3,27000,3481,1354230000.0,10.0
9,1362092400.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
10,1362178800.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
11,1362265200.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
12,1362351600.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
13,1362438000.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
14,1362524400.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
15,1362610800.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
16,1362697200.0,553.000,5.237,440,240,105600,3,27000,3481,1354230000.0,10.0
17,1364767200.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
18,1364853600.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
19,1364940000.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
20,1365026400.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
21,1365112800.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
22,1365199200.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
23,1365285600.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
24,1365372000.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
25,1365458400.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
26,1365544800.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
27,1365631200.0,765.000,7.244,440,240,105600,3,27000,3481,1354230000.0,10.0
28,1367359200.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
29,1367445600.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
30,1367532000.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
31,1367618400.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
32,1367704800.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
33,1367791200.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
34,1367877600.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
35,1367964000.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
36,1368050400.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
37,1368136800.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
38,1368223200.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
39,1368309600.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
40,1368396000.0,862.000,8.163,440,240,105600,3,27000,3481,1354230000.0,10.0
41,1370037600.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
42,1370124000.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
43,1370210400.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
44,1370296800.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
45,1370383200.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
46,1370469600.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
47,1370556000.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
