,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
0,1356994800.0,2.272,0.515,21,210,4410,1,4000,3994,1252447200.0,12.0
1,1357081200.0,4.646,1.054,21,210,4410,1,4000,3994,1252447200.0,12.0
2,1357167600.0,0.784,0.178,21,210,4410,1,4000,3994,1252447200.0,12.0
3,1357254000.0,0.568,0.129,21,210,4410,1,4000,3994,1252447200.0,12.0
4,1357340400.0,0.234,0.053,21,210,4410,1,4000,3994,1252447200.0,12.0
5,1357426800.0,1.561,0.354,21,210,4410,1,4000,3994,1252447200.0,12.0
6,1357513200.0,0.409,0.093,21,210,4410,1,4000,3994,1252447200.0,12.0
7,1357599600.0,1.066,0.242,21,210,4410,1,4000,3994,1252447200.0,12.0
8,1357686000.0,0.076,0.017,21,210,4410,1,4000,3994,1252447200.0,12.0
9,1357772400.0,3.981,0.903,21,210,4410,1,4000,3994,1252447200.0,12.0
10,1357858800.0,6.250,1.417,21,210,4410,1,4000,3994,1252447200.0,12.0
11,1357945200.0,5.629,1.276,21,210,4410,1,4000,3994,1252447200.0,12.0
12,1358031600.0,7.548,1.712,21,210,4410,1,4000,3994,1252447200.0,12.0
13,1358118000.0,5.157,1.169,21,210,4410,1,4000,3994,1252447200.0,12.0
14,1358204400.0,0.083,0.019,21,210,4410,1,4000,3994,1252447200.0,12.0
15,1358290800.0,6.503,1.475,21,210,4410,1,4000,3994,1252447200.0,12.0
16,1358377200.0,2.367,0.537,21,210,4410,1,4000,3994,1252447200.0,12.0
17,1358463600.0,4.187,0.949,21,210,4410,1,4000,3994,1252447200.0,12.0
18,1358550000.0,4.856,1.101,21,210,4410,1,4000,3994,1252447200.0,12.0
19,1358636400.0,1.536,0.348,21,210,4410,1,4000,3994,1252447200.0,12.0
20,1358722800.0,0.416,0.094,21,210,4410,1,4000,3994,1252447200.0,12.0
21,1358809200.0,4.017,0.911,21,210,4410,1,4000,3994,1252447200.0,12.0
22,1358895600.0,4.091,0.928,21,210,4410,1,4000,3994,1252447200.0,12.0
23,1358982000.0,9.127,2.070,21,210,4410,1,4000,3994,1252447200.0,12.0
24,1359068400.0,5.494,1.246,21,210,4410,1,4000,3994,1252447200.0,12.0
25,1359154800.0,0.961,0.218,21,210,4410,1,4000,3994,1252447200.0,12.0
26,1359241200.0,1.078,0.244,21,210,4410,1,4000,3994,1252447200.0,12.0
27,1359327600.0,7.891,1.789,21,210,4410,1,4000,3994,1252447200.0,12.0
28,1359414000.0,0.909,0.206,21,210,4410,1,4000,3994,1252447200.0,12.0
29,1359500400.0,4.282,0.971,21,210,4410,1,4000,3994,1252447200.0,12.0
30,1359586800.0,3.279,0.744,21,210,4410,1,4000,3994,1252447200.0,12.0
31,1359673200.0,1.099,0.249,21,210,4410,1,4000,3994,1252447200.0,12.0
32,1359759600.0,8.278,1.877,21,210,4410,1,4000,3994,1252447200.0,12.0
33,1359846000.0,3.482,0.790,21,210,4410,1,4000,3994,1252447200.0,12.0
34,1359932400.0,8.504,1.928,21,210,4410,1,4000,3994,1252447200.0,12.0
35,1360018800.0,5.795,1.314,21,210,4410,1,4000,3994,1252447200.0,12.0
36,1360105200.0,1.080,0.245,21,210,4410,1,4000,3994,1252447200.0,12.0
37,1360191600.0,7.845,1.779,21,210,4410,1,4000,3994,1252447200.0,12.0
38,1360278000.0,7.786,1.766,21,210,4410,1,4000,3994,1252447200.0,12.0
39,1360364400.0,1.410,0.320,21,210,4410,1,4000,3994,1252447200.0,12.0
40,1360450800.0,3.969,0.900,21,210,4410,1,4000,3994,1252447200.0,12.0
41,1360537200.0,5.054,1.146,21,210,4410,1,4000,3994,1252447200.0,12.0
42,1360623600.0,2.375,0.539,21,210,4410,1,4000,3994,1252447200.0,12.0
43,1360710000.0,9.327,2.115,21,210,4410,1,4000,3994,1252447200.0,12.0
44,1360796400.0,1.353,0.307,21,210,4410,1,4000,3994,1252447200.0,12.0
45,1360882800.0,6.793,1.540,21,210,4410,1,4000,3994,1252447200.0,12.0
46,1360969200.0,4.111,0.932,21,210,4410,1,4000,3994,1252447200.0,12.0
47,1361055600.0,9.062,2.055,21,210,4410,1,4000,3994,1252447200.0,12.0
48,1361142000.0,6.529,1.480,21,210,4410,1,4000,3994,1252447200.0,12.0
49,1361228400.0,7.851,1.780,21,210,4410,1,4000,3994,1252447200.0,12.0
50,1361314800.0,9.674,2.194,21,210,4410,1,4000,3994,1252447200.0,12.0
51,1361401200.0,6.861,1.556,21,210,4410,1,4000,3994,1252447200.0,12.0
52,1361487600.0,6.961,1.578,21,210,4410,1,4000,3994,1252447200.0,12.0
53,1361574000.0,3.034,0.688,21,210,4410,1,4000,3994,1252447200.0,12.0
54,1361660400.0,1.723,0.391,21,210,4410,1,4000,3994,1252447200.0,12.0
55,1361746800.0,1.538,0.349,21,210,4410,1,4000,3994,1252447200.0,12.0
56,1361833200.0,6.079,1.378,21,210,4410,1,4000,3994,1252447200.0,12.0
57,1361919600.0,3.004,0.681,21,210,4410,1,4000,3994,1252447200.0,12.0
58,1362006000.0,10.325,2.341,21,210,4410,1,4000,3994,1252447200.0,12.0
59,1362092400.0,3.970,0.900,21,210,4410,1,4000,3994,1252447200.0,12.0
60,1362178800.0,5.099,1.156,21,210,4410,1,4000,3994,1252447200.0,12.0
61,1362265200.0,3.016,0.684,21,210,4410,1,4000,3994,1252447200.0,12.0
62,1362351600.0,18.781,4.259,21,210,4410,1,4000,3994,1252447200.0,12.0
63,1362438000.0,17.150,3.889,21,210,4410,1,4000,3994,1252447200.0,12.0
64,1362524400.0,7.388,1.675,21,210,4410,1,4000,3994,1252447200.0,12.0
65,1362610800.0,4.839,1.097,21,210,4410,1,4000,3994,1252447200.0,12.0
66,1362697200.0,10.453,2.370,21,210,4410,1,4000,3994,1252447200.0,12.0
67,1362783600.0,2.037,0.462,21,210,4410,1,4000,3994,1252447200.0,12.0
68,1362870000.0,1.490,0.338,21,210,4410,1,4000,3994,1252447200.0,12.0
69,1362956400.0,5.078,1.151,21,210,4410,1,4000,3994,1252447200.0,12.0
70,1363042800.0,13.960,3.166,21,210,4410,1,4000,3994,1252447200.0,12.0
71,1363129200.0,13.491,3.059,21,210,4410,1,4000,3994,1252447200.0,12.0
72,1363215600.0,15.084,3.420,21,210,4410,1,4000,3994,1252447200.0,12.0
73,1363302000.0,5.979,1.356,21,210,4410,1,4000,3994,1252447200.0,12.0
74,1363388400.0,7.666,1.738,21,210,4410,1,4000,3994,1252447200.0,12.0
75,1363474800.0,6.159,1.397,21,210,4410,1,4000,3994,1252447200.0,12.0
76,1363561200.0,15.153,3.436,21,210,4410,1,4000,3994,1252447200.0,12.0
77,1363647600.0,6.675,1.514,21,210,4410,1,4000,3994,1252447200.0,12.0
78,1363734000.0,6.612,1.499,21,210,4410,1,4000,3994,1252447200.0,12.0
79,1363820400.0,10.917,2.476,21,210,4410,1,4000,3994,1252447200.0,12.0
80,1363906800.0,15.939,3.614,21,210,4410,1,4000,3994,1252447200.0,12.0
81,1363993200.0,11.918,2.702,21,210,4410,1,4000,3994,1252447200.0,12.0
82,1364079600.0,9.529,2.161,21,210,4410,1,4000,3994,1252447200.0,12.0
83,1364166000.0,18.359,4.163,21,210,4410,1,4000,3994,1252447200.0,12.0
84,1364252400.0,24.247,5.498,21,210,4410,1,4000,3994,1252447200.0,12.0
85,1364338800.0,24.141,5.474,21,210,4410,1,4000,3994,1252447200.0,12.0
86,1364425200.0,11.745,2.663,21,210,4410,1,4000,3994,1252447200.0,12.0
87,1364511600.0,6.323,1.434,21,210,4410,1,4000,3994,1252447200.0,12.0
88,1364598000.0,10.241,2.322,21,210,4410,1,4000,3994,1252447200.0,12.0
89,1364684400.0,9.443,2.141,21,210,4410,1,4000,3994,1252447200.0,12.0
90,1364767200.0,23.347,5.294,21,210,4410,1,4000,3994,1252447200.0,12.0
91,1364853600.0,25.713,5.831,21,210,4410,1,4000,3994,1252447200.0,12.0
92,1364940000.0,18.694,4.239,21,210,4410,1,4000,3994,1252447200.0,12.0
93,1365026400.0,5.404,1.225,21,210,4410,1,4000,3994,1252447200.0,12.0
94,1365112800.0,10.782,2.445,21,210,4410,1,4000,3994,1252447200.0,12.0
95,1365199200.0,15.376,3.487,21,210,4410,1,4000,3994,1252447200.0,12.0
