,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility,longitude,latitude,month
0,1420066800.0,0.61,31436.0,59850.0,40.41,37.99,32.39,40.41,4.25,5.9726751,51.6978545,1.0
1,1420153200.0,0.7,31428.0,59913.0,47.78,37.56,38.58,47.78,5.69,5.9726751,51.6978545,1.0
2,1420239600.0,0.81,31417.0,59978.0,38.94,34.0,35.99,38.94,5.01,5.9726751,51.6978545,1.0
3,1420326000.0,0.45,31402.0,60047.0,44.55,32.71,33.12,44.55,5.78,5.9726751,51.6978545,1.0
4,1420412400.0,0.83,31384.0,60117.0,37.33,32.59,32.71,38.26,3.5,5.9726751,51.6978545,1.0
5,1420498800.0,0.83,31363.0,60191.0,38.3,35.9,32.4,38.64,5.65,5.9726751,51.6978545,1.0
6,1420585200.0,0.63,31339.0,60267.0,44.47,37.71,35.46,44.47,4.64,5.9726751,51.6978545,1.0
7,1420671600.0,0.77,31311.0,60345.0,47.4,41.61,38.58,47.4,4.7,5.9726751,51.6978545,1.0
8,1420758000.0,0.79,31280.0,60425.0,52.57,47.2,41.61,55.59,5.35,5.9726751,51.6978545,1.0
9,1420844400.0,0.78,31246.0,60508.0,54.84,37.55,40.81,56.78,5.73,5.9726751,51.6978545,1.0
10,1420930800.0,0.64,31209.0,60593.0,44.08,42.33,37.55,44.13,6.03,5.9726751,51.6978545,1.0
11,1421017200.0,0.89,31169.0,60680.0,48.79,48.16,43.87,49.17,5.93,5.9726751,51.6978545,1.0
12,1421103600.0,0.8,31126.0,60768.0,50.72,38.58,44.23,51.16,5.59,5.9726751,51.6978545,1.0
13,1421190000.0,0.74,31080.0,60859.0,40.94,37.68,37.68,43.97,6.09,5.9726751,51.6978545,1.0
14,1421276400.0,0.81,31031.0,60951.0,50.29,40.48,39.75,50.29,6.18,5.9726751,51.6978545,1.0
15,1421362800.0,0.61,30979.0,61045.0,46.68,31.61,39.97,46.68,6.25,5.9726751,51.6978545,1.0
16,1421449200.0,0.4,30924.0,61141.0,42.38,34.63,30.99,42.38,5.09,5.9726751,51.6978545,1.0
17,1421535600.0,0.85,30867.0,61238.0,39.97,33.46,34.63,39.97,5.51,5.9726751,51.6978545,1.0
18,1421622000.0,0.89,30806.0,61336.0,35.93,32.67,33.16,35.93,3.57,5.9726751,51.6978545,1.0
19,1421708400.0,0.86,30744.0,61436.0,37.74,29.28,32.67,37.74,3.79,5.9726751,51.6978545,1.0
20,1421794800.0,0.77,30678.0,61537.0,37.52,28.19,29.28,37.52,5.68,5.9726751,51.6978545,1.0
21,1421881200.0,0.76,30610.0,61639.0,32.38,28.55,28.19,32.76,3.37,5.9726751,51.6978545,1.0
22,1421967600.0,0.94,30539.0,61743.0,29.97,28.94,28.55,32.06,2.28,5.9726751,51.6978545,1.0
23,1422054000.0,0.76,30466.0,61847.0,40.57,30.25,29.33,40.57,3.56,5.9726751,51.6978545,1.0
24,1422140400.0,0.76,30391.0,61952.0,38.64,37.65,30.25,38.64,3.5,5.9726751,51.6978545,1.0
25,1422226800.0,0.89,30313.0,62058.0,45.23,36.09,37.65,45.23,3.06,5.9726751,51.6978545,1.0
26,1422313200.0,0.66,30232.0,62165.0,43.82,36.86,36.09,43.82,6.04,5.9726751,51.6978545,1.0
27,1422399600.0,0.78,30150.0,62273.0,43.43,35.1,36.86,43.43,4.89,5.9726751,51.6978545,1.0
28,1422486000.0,0.68,30065.0,62381.0,41.05,32.52,35.1,41.05,5.87,5.9726751,51.6978545,1.0
29,1422572400.0,0.79,29978.0,62490.0,37.54,32.25,32.5,37.54,4.33,5.9726751,51.6978545,1.0
30,1422658800.0,0.71,29889.0,62599.0,40.75,32.11,31.92,40.75,4.35,5.9726751,51.6978545,1.0
31,1422745200.0,0.81,29798.0,62709.0,38.85,33.3,32.11,38.85,3.7,5.9726751,51.6978545,2.0
32,1422831600.0,0.76,29705.0,62819.0,37.2,32.69,32.69,37.2,5.42,5.9726751,51.6978545,2.0
33,1422918000.0,0.75,29610.0,62929.0,40.8,28.85,31.98,40.8,4.07,5.9726751,51.6978545,2.0
34,1423004400.0,0.72,29513.0,63040.0,40.59,27.19,28.85,40.59,5.98,5.9726751,51.6978545,2.0
35,1423090800.0,0.73,29415.0,63151.0,33.56,28.23,27.19,33.56,5.37,5.9726751,51.6978545,2.0
36,1423177200.0,0.27,29314.0,63262.0,36.65,25.71,28.18,36.65,6.18,5.9726751,51.6978545,2.0
37,1423263600.0,0.61,29212.0,63373.0,39.64,38.51,25.71,39.64,4.68,5.9726751,51.6978545,2.0
38,1423350000.0,0.83,29108.0,63484.0,43.19,36.45,36.45,43.19,6.01,5.9726751,51.6978545,2.0
39,1423436400.0,0.88,29002.0,63596.0,44.33,40.78,37.08,44.33,5.13,5.9726751,51.6978545,2.0
40,1423522800.0,0.85,28895.0,63707.0,43.75,40.05,40.78,43.75,4.7,5.9726751,51.6978545,2.0
41,1423609200.0,0.83,28786.0,63819.0,41.63,28.93,32.03,41.63,4.73,5.9726751,51.6978545,2.0
42,1423695600.0,0.68,28675.0,63930.0,44.16,30.93,28.93,44.16,2.32,5.9726751,51.6978545,2.0
43,1423782000.0,0.41,28564.0,64041.0,49.0,39.82,30.93,49.0,4.17,5.9726751,51.6978545,2.0
44,1423868400.0,0.78,28450.0,64152.0,51.2,34.88,39.82,51.2,6.14,5.9726751,51.6978545,2.0
45,1423954800.0,0.38,28336.0,64263.0,45.3,27.47,31.87,45.3,4.47,5.9726751,51.6978545,2.0
46,1424041200.0,0.37,28219.0,64373.0,46.88,33.96,27.47,46.88,2.77,5.9726751,51.6978545,2.0
47,1424127600.0,0.8,28102.0,64484.0,45.11,27.95,32.19,45.11,2.48,5.9726751,51.6978545,2.0
48,1424214000.0,0.92,27983.0,64594.0,37.47,32.02,27.95,37.47,0.87,5.9726751,51.6978545,2.0
49,1424300400.0,0.75,27864.0,64704.0,43.51,37.77,32.02,43.51,3.46,5.9726751,51.6978545,2.0
50,1424386800.0,0.84,27743.0,64814.0,43.62,36.75,37.77,43.62,5.49,5.9726751,51.6978545,2.0
51,1424473200.0,0.77,27620.0,64923.0,42.06,30.82,35.04,42.56,5.36,5.9726751,51.6978545,2.0
52,1424559600.0,0.74,27497.0,65032.0,41.56,36.18,30.82,41.56,3.2,5.9726751,51.6978545,2.0
53,1424646000.0,0.77,27373.0,65141.0,49.12,38.13,36.18,49.12,5.82,5.9726751,51.6978545,2.0
54,1424732400.0,0.74,27247.0,65249.0,45.93,33.61,38.13,45.93,6.2,5.9726751,51.6978545,2.0
55,1424818800.0,0.6,27121.0,65357.0,46.54,39.47,33.61,46.54,5.69,5.9726751,51.6978545,2.0
56,1424905200.0,0.9,26994.0,65465.0,49.78,40.7,39.47,49.78,3.13,5.9726751,51.6978545,2.0
57,1424991600.0,0.65,26865.0,65573.0,46.43,30.94,34.38,46.43,6.0,5.9726751,51.6978545,2.0
58,1425078000.0,0.59,26736.0,65680.0,48.67,41.92,30.94,48.67,5.79,5.9726751,51.6978545,2.0
59,1425164400.0,0.8,26607.0,65787.0,52.02,38.44,41.92,52.02,5.86,5.9726751,51.6978545,3.0
60,1425250800.0,0.54,26476.0,65893.0,47.89,36.73,37.89,47.89,6.06,5.9726751,51.6978545,3.0
61,1425337200.0,0.61,26344.0,65999.0,43.49,35.4,36.73,43.49,6.21,5.9726751,51.6978545,3.0
62,1425423600.0,0.56,26212.0,66105.0,44.65,33.78,35.4,44.65,6.19,5.9726751,51.6978545,3.0
63,1425510000.0,0.63,26079.0,66211.0,49.18,36.58,33.78,49.18,5.18,5.9726751,51.6978545,3.0
64,1425596400.0,0.76,25946.0,66316.0,47.99,37.36,36.99,47.99,6.22,5.9726751,51.6978545,3.0
65,1425682800.0,0.63,25812.0,66420.0,57.26,38.36,37.36,57.26,6.22,5.9726751,51.6978545,3.0
66,1425769200.0,0.26,25677.0,66525.0,64.45,46.27,38.36,64.45,6.17,5.9726751,51.6978545,3.0
67,1425855600.0,0.91,25542.0,66629.0,51.57,44.43,44.43,51.57,4.3,5.9726751,51.6978545,3.0
68,1425942000.0,0.6,25406.0,66733.0,55.28,32.46,38.86,55.28,4.59,5.9726751,51.6978545,3.0
69,1426028400.0,0.64,25270.0,66837.0,49.16,31.83,32.46,49.16,3.91,5.9726751,51.6978545,3.0
70,1426114800.0,0.23,25134.0,66940.0,55.35,33.41,31.83,55.35,5.86,5.9726751,51.6978545,3.0
71,1426201200.0,0.43,24997.0,67043.0,47.74,33.45,33.41,47.74,5.56,5.9726751,51.6978545,3.0
72,1426287600.0,0.73,24860.0,67146.0,42.26,39.51,33.45,42.26,5.64,5.9726751,51.6978545,3.0
73,1426374000.0,0.89,24722.0,67249.0,45.29,34.98,39.65,45.29,5.52,5.9726751,51.6978545,3.0
74,1426460400.0,0.51,24584.0,67351.0,55.22,34.17,34.98,55.22,4.74,5.9726751,51.6978545,3.0
75,1426546800.0,0.4,24446.0,67453.0,64.28,36.9,34.17,64.28,4.43,5.9726751,51.6978545,3.0
