Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
1359586800.0,0.823,0.226,20,182,7410,5,6600,7325,1047596400.0,34.0
1359500400.0,1.711,0.470,20,182,7410,5,6600,7325,1047596400.0,34.0
1359414000.0,1.169,0.321,20,182,7410,5,6600,7325,1047596400.0,34.0
1359327600.0,5.127,1.409,20,182,7410,5,6600,7325,1047596400.0,34.0
1359241200.0,0.338,0.093,20,182,7410,5,6600,7325,1047596400.0,34.0
1359154800.0,0.690,0.190,20,182,7410,5,6600,7325,1047596400.0,34.0
1359068400.0,0.569,0.156,20,182,7410,5,6600,7325,1047596400.0,34.0
1358982000.0,0.839,0.230,20,182,7410,5,6600,7325,1047596400.0,34.0
1358895600.0,0.033,0.009,20,182,7410,5,6600,7325,1047596400.0,34.0
1358809200.0,0.051,0.014,20,182,7410,5,6600,7325,1047596400.0,34.0
1358722800.0,0.023,0.006,20,182,7410,5,6600,7325,1047596400.0,34.0
1358636400.0,0.211,0.058,20,182,7410,5,6600,7325,1047596400.0,34.0
1358550000.0,1.114,0.306,20,182,7410,5,6600,7325,1047596400.0,34.0
1358463600.0,0.192,0.053,20,182,7410,5,6600,7325,1047596400.0,34.0
1358377200.0,0.120,0.033,20,182,7410,5,6600,7325,1047596400.0,34.0
1358290800.0,0.021,0.006,20,182,7410,5,6600,7325,1047596400.0,34.0
1358204400.0,0.039,0.011,20,182,7410,5,6600,7325,1047596400.0,34.0
1358118000.0,2.080,0.571,20,182,7410,5,6600,7325,1047596400.0,34.0
1358031600.0,3.040,0.835,20,182,7410,5,6600,7325,1047596400.0,34.0
1357945200.0,1.629,0.448,20,182,7410,5,6600,7325,1047596400.0,34.0
1357858800.0,2.550,0.701,20,182,7410,5,6600,7325,1047596400.0,34.0
1357772400.0,2.669,0.733,20,182,7410,5,6600,7325,1047596400.0,34.0
1357686000.0,0.245,0.067,20,182,7410,5,6600,7325,1047596400.0,34.0
1357599600.0,0.817,0.224,20,182,7410,5,6600,7325,1047596400.0,34.0
1357513200.0,0.239,0.066,20,182,7410,5,6600,7325,1047596400.0,34.0
1357426800.0,0.682,0.187,20,182,7410,5,6600,7325,1047596400.0,34.0
1357340400.0,0.170,0.047,20,182,7410,5,6600,7325,1047596400.0,34.0
1357254000.0,0.189,0.052,20,182,7410,5,6600,7325,1047596400.0,34.0
1357167600.0,0.452,0.124,20,182,7410,5,6600,7325,1047596400.0,34.0
1357081200.0,2.339,0.643,20,182,7410,5,6600,7325,1047596400.0,34.0
1356994800.0,0.623,0.171,20,182,7410,5,6600,7325,1047596400.0,34.0
1362006000.0,5.772,1.586,20,182,7410,5,6600,7325,1047596400.0,34.0
1361919600.0,1.284,0.353,20,182,7410,5,6600,7325,1047596400.0,34.0
1361833200.0,2.550,0.701,20,182,7410,5,6600,7325,1047596400.0,34.0
1361746800.0,0.669,0.184,20,182,7410,5,6600,7325,1047596400.0,34.0
1361660400.0,0.100,0.027,20,182,7410,5,6600,7325,1047596400.0,34.0
1361574000.0,1.980,0.544,20,182,7410,5,6600,7325,1047596400.0,34.0
1361487600.0,4.554,1.251,20,182,7410,5,6600,7325,1047596400.0,34.0
1361401200.0,4.103,1.127,20,182,7410,5,6600,7325,1047596400.0,34.0
1361314800.0,4.790,1.316,20,182,7410,5,6600,7325,1047596400.0,34.0
1361228400.0,1.502,0.413,20,182,7410,5,6600,7325,1047596400.0,34.0
1361142000.0,3.994,1.097,20,182,7410,5,6600,7325,1047596400.0,34.0
1361055600.0,5.139,1.412,20,182,7410,5,6600,7325,1047596400.0,34.0
1360969200.0,1.960,0.538,20,182,7410,5,6600,7325,1047596400.0,34.0
1360882800.0,2.181,0.599,20,182,7410,5,6600,7325,1047596400.0,34.0
1360796400.0,1.270,0.349,20,182,7410,5,6600,7325,1047596400.0,34.0
1360710000.0,3.870,1.063,20,182,7410,5,6600,7325,1047596400.0,34.0
1360623600.0,2.129,0.585,20,182,7410,5,6600,7325,1047596400.0,34.0
1360537200.0,6.354,1.746,20,182,7410,5,6600,7325,1047596400.0,34.0
1360450800.0,8.230,2.261,20,182,7410,5,6600,7325,1047596400.0,34.0
1360364400.0,5.040,1.385,20,182,7410,5,6600,7325,1047596400.0,34.0
1360278000.0,3.161,0.868,20,182,7410,5,6600,7325,1047596400.0,34.0
1360191600.0,5.399,1.483,20,182,7410,5,6600,7325,1047596400.0,34.0
1360105200.0,6.231,1.712,20,182,7410,5,6600,7325,1047596400.0,34.0
1360018800.0,4.001,1.099,20,182,7410,5,6600,7325,1047596400.0,34.0
1359932400.0,5.510,1.514,20,182,7410,5,6600,7325,1047596400.0,34.0
1359846000.0,2.164,0.595,20,182,7410,5,6600,7325,1047596400.0,34.0
1359759600.0,7.094,1.949,20,182,7410,5,6600,7325,1047596400.0,34.0
1359673200.0,0.972,0.267,20,182,7410,5,6600,7325,1047596400.0,34.0
1364684400.0,4.083,1.122,20,182,7410,5,6600,7325,1047596400.0,34.0
1364598000.0,7.496,2.059,20,182,7410,5,6600,7325,1047596400.0,34.0
1364511600.0,3.695,1.015,20,182,7410,5,6600,7325,1047596400.0,34.0
1364425200.0,8.826,2.425,20,182,7410,5,6600,7325,1047596400.0,34.0
1364338800.0,18.734,5.147,20,182,7410,5,6600,7325,1047596400.0,34.0
1364252400.0,18.770,5.157,20,182,7410,5,6600,7325,1047596400.0,34.0
1364166000.0,16.841,4.627,20,182,7410,5,6600,7325,1047596400.0,34.0
