,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility,longitude,latitude,month
0,1483225200.0,0.92,31432.0,59882.0,32.36,32.69,29.87,32.9,2.07,5.9726751,51.6978545,1.0
1,1483311600.0,0.75,31422.0,59946.0,42.19,32.7,32.69,42.19,4.14,5.9726751,51.6978545,1.0
2,1483398000.0,0.75,31409.0,60013.0,39.28,39.6,32.7,40.23,6.0,5.9726751,51.6978545,1.0
3,1483484400.0,0.69,31393.0,60083.0,43.18,32.71,36.84,43.18,5.37,5.9726751,51.6978545,1.0
4,1483570800.0,0.4,31373.0,60155.0,36.79,21.42,24.82,36.79,6.18,5.9726751,51.6978545,1.0
5,1483657200.0,0.6,31350.0,60229.0,31.18,25.95,21.35,31.18,6.16,5.9726751,51.6978545,1.0
6,1483743600.0,0.96,31324.0,60306.0,31.82,32.22,27.27,32.83,2.24,5.9726751,51.6978545,1.0
7,1483830000.0,0.96,31295.0,60386.0,40.78,36.27,33.37,40.78,1.16,5.9726751,51.6978545,1.0
8,1483916400.0,0.87,31263.0,60467.0,42.12,37.97,36.27,42.12,3.46,5.9726751,51.6978545,1.0
9,1484002800.0,0.71,31227.0,60551.0,42.91,41.01,37.17,42.91,4.64,5.9726751,51.6978545,1.0
10,1484089200.0,0.82,31189.0,60637.0,48.55,39.7,41.01,48.55,4.86,5.9726751,51.6978545,1.0
11,1484175600.0,0.72,31147.0,60725.0,44.85,32.9,36.51,44.85,5.92,5.9726751,51.6978545,1.0
12,1484262000.0,0.69,31102.0,60815.0,38.06,33.87,32.9,39.37,4.51,5.9726751,51.6978545,1.0
13,1484348400.0,0.68,31055.0,60906.0,38.03,29.81,32.72,39.26,5.92,5.9726751,51.6978545,1.0
14,1484434800.0,0.62,31004.0,60999.0,36.5,30.14,29.71,36.5,4.62,5.9726751,51.6978545,1.0
15,1484521200.0,0.95,30951.0,61094.0,30.58,25.25,26.47,32.24,1.99,5.9726751,51.6978545,1.0
16,1484607600.0,0.86,30895.0,61190.0,32.2,25.05,25.25,32.2,3.04,5.9726751,51.6978545,1.0
17,1484694000.0,0.86,30836.0,61288.0,30.59,23.59,24.99,30.59,2.11,5.9726751,51.6978545,1.0
18,1484780400.0,0.39,30774.0,61387.0,37.38,23.62,23.59,37.38,4.45,5.9726751,51.6978545,1.0
19,1484866800.0,0.38,30710.0,61488.0,38.56,28.6,23.62,38.56,5.97,5.9726751,51.6978545,1.0
20,1484953200.0,0.21,30643.0,61589.0,40.53,20.02,26.58,40.53,5.85,5.9726751,51.6978545,1.0
21,1485039600.0,0.23,30574.0,61692.0,37.14,24.36,19.71,37.14,4.86,5.9726751,51.6978545,1.0
22,1485126000.0,0.92,30502.0,61796.0,33.61,32.46,25.85,33.61,2.24,5.9726751,51.6978545,1.0
23,1485212400.0,0.95,30427.0,61901.0,35.39,31.31,32.26,35.39,0.9,5.9726751,51.6978545,1.0
24,1485298800.0,0.71,30350.0,62006.0,32.31,23.71,26.43,32.31,3.85,5.9726751,51.6978545,1.0
25,1485385200.0,0.19,30271.0,62113.0,35.22,26.16,23.71,35.22,5.92,5.9726751,51.6978545,1.0
26,1485471600.0,0.5,30190.0,62220.0,43.53,34.73,26.16,43.53,6.19,5.9726751,51.6978545,1.0
27,1485558000.0,0.91,30106.0,62328.0,50.18,39.76,34.73,50.18,6.21,5.9726751,51.6978545,1.0
28,1485644400.0,0.78,30020.0,62437.0,44.75,38.35,38.35,44.75,5.89,5.9726751,51.6978545,1.0
29,1485730800.0,0.9,29933.0,62546.0,45.22,37.17,37.38,45.22,3.92,5.9726751,51.6978545,1.0
30,1485817200.0,0.91,29842.0,62655.0,40.64,33.15,37.17,40.64,4.74,5.9726751,51.6978545,1.0
31,1485903600.0,0.83,29750.0,62765.0,41.37,40.33,33.15,41.37,5.6,5.9726751,51.6978545,2.0
32,1485990000.0,0.9,29656.0,62875.0,53.38,46.83,40.55,53.38,5.27,5.9726751,51.6978545,2.0
