Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
1454194800.0,0.480,0.400,8,150,1200,2,600,2201,1240610400.0,35.0
1454108400.0,0.140,0.117,8,150,1200,2,600,2201,1240610400.0,35.0
1454022000.0,0.220,0.183,8,150,1200,2,600,2201,1240610400.0,35.0
1453935600.0,3.090,2.575,8,150,1200,2,600,2201,1240610400.0,35.0
1453849200.0,0.080,0.067,8,150,1200,2,600,2201,1240610400.0,35.0
1453762800.0,1.670,1.392,8,150,1200,2,600,2201,1240610400.0,35.0
1453676400.0,2.630,2.192,8,150,1200,2,600,2201,1240610400.0,35.0
1453590000.0,0.040,0.033,8,150,1200,2,600,2201,1240610400.0,35.0
1453503600.0,2.200,1.833,8,150,1200,2,600,2201,1240610400.0,35.0
1453417200.0,0.810,0.675,8,150,1200,2,600,2201,1240610400.0,35.0
1453330800.0,0.180,0.150,8,150,1200,2,600,2201,1240610400.0,35.0
1453244400.0,0.560,0.467,8,150,1200,2,600,2201,1240610400.0,35.0
1453158000.0,0.660,0.550,8,150,1200,2,600,2201,1240610400.0,35.0
1453071600.0,2.430,2.025,8,150,1200,2,600,2201,1240610400.0,35.0
1452985200.0,2.720,2.267,8,150,1200,2,600,2201,1240610400.0,35.0
1452898800.0,1.170,0.975,8,150,1200,2,600,2201,1240610400.0,35.0
1452812400.0,0.390,0.325,8,150,1200,2,600,2201,1240610400.0,35.0
1452726000.0,0.640,0.533,8,150,1200,2,600,2201,1240610400.0,35.0
1452639600.0,0.310,0.258,8,150,1200,2,600,2201,1240610400.0,35.0
1452553200.0,0.460,0.383,8,150,1200,2,600,2201,1240610400.0,35.0
1452466800.0,0.040,0.033,8,150,1200,2,600,2201,1240610400.0,35.0
1452380400.0,0.500,0.417,8,150,1200,2,600,2201,1240610400.0,35.0
1452294000.0,0.180,0.150,8,150,1200,2,600,2201,1240610400.0,35.0
1452207600.0,1.510,1.258,8,150,1200,2,600,2201,1240610400.0,35.0
1452121200.0,0.000,0.000,8,150,1200,2,600,2201,1240610400.0,35.0
1452034800.0,0.100,0.083,8,150,1200,2,600,2201,1240610400.0,35.0
1451948400.0,0.040,0.033,8,150,1200,2,600,2201,1240610400.0,35.0
1451862000.0,0.140,0.117,8,150,1200,2,600,2201,1240610400.0,35.0
1451775600.0,0.460,0.383,8,150,1200,2,600,2201,1240610400.0,35.0
1451689200.0,0.080,0.067,8,150,1200,2,600,2201,1240610400.0,35.0
1451602800.0,1.310,1.092,8,150,1200,2,600,2201,1240610400.0,35.0
1456700400.0,4.030,3.358,8,150,1200,2,600,2201,1240610400.0,35.0
1456614000.0,4.110,3.425,8,150,1200,2,600,2201,1240610400.0,35.0
1456527600.0,4.570,3.808,8,150,1200,2,600,2201,1240610400.0,35.0
1456441200.0,1.320,1.100,8,150,1200,2,600,2201,1240610400.0,35.0
1456354800.0,2.100,1.750,8,150,1200,2,600,2201,1240610400.0,35.0
1456268400.0,3.320,2.767,8,150,1200,2,600,2201,1240610400.0,35.0
1456182000.0,2.390,1.992,8,150,1200,2,600,2201,1240610400.0,35.0
1456095600.0,0.620,0.517,8,150,1200,2,600,2201,1240610400.0,35.0
1456009200.0,0.420,0.350,8,150,1200,2,600,2201,1240610400.0,35.0
1455922800.0,0.430,0.358,8,150,1200,2,600,2201,1240610400.0,35.0
1455836400.0,4.460,3.717,8,150,1200,2,600,2201,1240610400.0,35.0
1455750000.0,0.590,0.492,8,150,1200,2,600,2201,1240610400.0,35.0
1455663600.0,4.370,3.642,8,150,1200,2,600,2201,1240610400.0,35.0
1455577200.0,4.350,3.625,8,150,1200,2,600,2201,1240610400.0,35.0
1455490800.0,2.990,2.492,8,150,1200,2,600,2201,1240610400.0,35.0
1455404400.0,0.230,0.192,8,150,1200,2,600,2201,1240610400.0,35.0
1455318000.0,1.770,1.475,8,150,1200,2,600,2201,1240610400.0,35.0
1455231600.0,0.890,0.742,8,150,1200,2,600,2201,1240610400.0,35.0
1455145200.0,3.570,2.975,8,150,1200,2,600,2201,1240610400.0,35.0
1455058800.0,0.640,0.533,8,150,1200,2,600,2201,1240610400.0,35.0
1454972400.0,0.140,0.117,8,150,1200,2,600,2201,1240610400.0,35.0
1454886000.0,1.320,1.100,8,150,1200,2,600,2201,1240610400.0,35.0
1454799600.0,2.060,1.717,8,150,1200,2,600,2201,1240610400.0,35.0
1454713200.0,0.500,0.417,8,150,1200,2,600,2201,1240610400.0,35.0
1454626800.0,0.340,0.283,8,150,1200,2,600,2201,1240610400.0,35.0
1454540400.0,0.260,0.217,8,150,1200,2,600,2201,1240610400.0,35.0
1454454000.0,1.060,0.883,8,150,1200,2,600,2201,1240610400.0,35.0
1454367600.0,1.370,1.142,8,150,1200,2,600,2201,1240610400.0,35.0
1454281200.0,0.850,0.708,8,150,1200,2,600,2201,1240610400.0,35.0
1459375200.0,2.520,2.100,8,150,1200,2,600,2201,1240610400.0,35.0
