Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
20160101,2.800,0.897,12,260,3120,1,2800,1447,09/03/13,20.0
20160102,0.300,0.096,12,260,3120,1,2800,1447,09/03/13,20.0
20160103,1.000,0.321,12,260,3120,1,2800,1447,09/03/13,20.0
20160104,0.200,0.064,12,260,3120,1,2800,1447,09/03/13,20.0
20160105,0.300,0.096,12,260,3120,1,2800,1447,09/03/13,20.0
20160106,0.500,0.160,12,260,3120,1,2800,1447,09/03/13,20.0
20160107,0.200,0.064,12,260,3120,1,2800,1447,09/03/13,20.0
20160108,2.400,0.769,12,260,3120,1,2800,1447,09/03/13,20.0
20160112,1.800,0.577,12,260,3120,1,2800,1447,09/03/13,20.0
20160113,0.900,0.288,12,260,3120,1,2800,1447,09/03/13,20.0
20160114,1.300,0.417,12,260,3120,1,2800,1447,09/03/13,20.0
20160115,1.400,0.449,12,260,3120,1,2800,1447,09/03/13,20.0
20160116,2.900,0.929,12,260,3120,1,2800,1447,09/03/13,20.0
20160117,4.400,1.410,12,260,3120,1,2800,1447,09/03/13,20.0
20160118,4.500,1.442,12,260,3120,1,2800,1447,09/03/13,20.0
20160119,2.000,0.641,12,260,3120,1,2800,1447,09/03/13,20.0
20160120,2.500,0.801,12,260,3120,1,2800,1447,09/03/13,20.0
20160121,0.800,0.256,12,260,3120,1,2800,1447,09/03/13,20.0
20160122,2.600,0.833,12,260,3120,1,2800,1447,09/03/13,20.0
20160123,3.900,1.250,12,260,3120,1,2800,1447,09/03/13,20.0
20160124,0.300,0.096,12,260,3120,1,2800,1447,09/03/13,20.0
20160125,4.300,1.378,12,260,3120,1,2800,1447,09/03/13,20.0
20160126,3.100,0.994,12,260,3120,1,2800,1447,09/03/13,20.0
20160127,0.500,0.160,12,260,3120,1,2800,1447,09/03/13,20.0
20160128,5.500,1.763,12,260,3120,1,2800,1447,09/03/13,20.0
20160129,1.000,0.321,12,260,3120,1,2800,1447,09/03/13,20.0
20160130,1.000,0.321,12,260,3120,1,2800,1447,09/03/13,20.0
20160131,1.600,0.513,12,260,3120,1,2800,1447,09/03/13,20.0
20160201,2.100,0.673,12,260,3120,1,2800,1447,09/03/13,20.0
20160202,2.300,0.737,12,260,3120,1,2800,1447,09/03/13,20.0
20160203,2.900,0.929,12,260,3120,1,2800,1447,09/03/13,20.0
20160204,1.000,0.321,12,260,3120,1,2800,1447,09/03/13,20.0
20160205,1.100,0.353,12,260,3120,1,2800,1447,09/03/13,20.0
20160206,1.100,0.353,12,260,3120,1,2800,1447,09/03/13,20.0
20160207,4.000,1.282,12,260,3120,1,2800,1447,09/03/13,20.0
20160208,2.400,0.769,12,260,3120,1,2800,1447,09/03/13,20.0
20160209,1.000,0.321,12,260,3120,1,2800,1447,09/03/13,20.0
20160210,2.800,0.897,12,260,3120,1,2800,1447,09/03/13,20.0
20160211,5.000,1.603,12,260,3120,1,2800,1447,09/03/13,20.0
20160212,2.000,0.641,12,260,3120,1,2800,1447,09/03/13,20.0
20160213,3.300,1.058,12,260,3120,1,2800,1447,09/03/13,20.0
20160214,0.800,0.256,12,260,3120,1,2800,1447,09/03/13,20.0
20160215,6.300,2.019,12,260,3120,1,2800,1447,09/03/13,20.0
20160216,8.800,2.821,12,260,3120,1,2800,1447,09/03/13,20.0
20160217,8.600,2.756,12,260,3120,1,2800,1447,09/03/13,20.0
20160218,1.600,0.513,12,260,3120,1,2800,1447,09/03/13,20.0
20160219,8.300,2.660,12,260,3120,1,2800,1447,09/03/13,20.0
20160220,1.700,0.545,12,260,3120,1,2800,1447,09/03/13,20.0
20160221,1.400,0.449,12,260,3120,1,2800,1447,09/03/13,20.0
20160222,2.000,0.641,12,260,3120,1,2800,1447,09/03/13,20.0
20160223,7.000,2.244,12,260,3120,1,2800,1447,09/03/13,20.0
