,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility,longitude,latitude,month
0,1483225200.0,0.9,31458.0,60105.0,32.3,32.42,28.64,32.73,1.82,5.4530079,51.3646743,1.0
1,1483311600.0,0.73,31449.0,60169.0,40.06,33.09,32.42,40.06,3.73,5.4530079,51.3646743,1.0
2,1483398000.0,0.71,31436.0,60235.0,38.05,38.4,32.73,39.18,5.86,5.4530079,51.3646743,1.0
3,1483484400.0,0.76,31421.0,60304.0,42.61,32.65,36.92,42.61,5.12,5.4530079,51.3646743,1.0
4,1483570800.0,0.47,31402.0,60375.0,37.75,21.32,25.07,37.75,6.22,5.4530079,51.3646743,1.0
5,1483657200.0,0.61,31380.0,60449.0,31.84,26.05,21.29,31.84,6.17,5.4530079,51.3646743,1.0
6,1483743600.0,0.95,31355.0,60526.0,31.93,32.21,27.17,32.88,2.17,5.4530079,51.3646743,1.0
7,1483830000.0,0.99,31326.0,60604.0,40.24,36.19,33.24,40.24,0.59,5.4530079,51.3646743,1.0
8,1483916400.0,0.88,31295.0,60685.0,42.17,37.89,36.19,42.17,3.57,5.4530079,51.3646743,1.0
9,1484002800.0,0.76,31260.0,60768.0,42.55,40.93,37.7,42.55,4.85,5.4530079,51.3646743,1.0
10,1484089200.0,0.82,31223.0,60853.0,48.62,39.58,40.93,48.62,4.96,5.4530079,51.3646743,1.0
11,1484175600.0,0.74,31182.0,60939.0,44.99,33.15,37.43,44.99,5.89,5.4530079,51.3646743,1.0
12,1484262000.0,0.75,31138.0,61028.0,38.02,33.89,33.15,39.25,4.61,5.4530079,51.3646743,1.0
13,1484348400.0,0.68,31092.0,61118.0,37.21,30.37,32.86,39.12,5.88,5.4530079,51.3646743,1.0
14,1484434800.0,0.73,31042.0,61211.0,36.38,31.5,30.22,36.38,4.52,5.4530079,51.3646743,1.0
15,1484521200.0,0.87,30990.0,61304.0,32.14,25.27,27.15,32.88,2.04,5.4530079,51.3646743,1.0
16,1484607600.0,0.67,30935.0,61399.0,32.77,24.55,25.27,32.77,3.24,5.4530079,51.3646743,1.0
17,1484694000.0,0.76,30877.0,61496.0,30.79,22.62,24.47,30.79,2.07,5.4530079,51.3646743,1.0
18,1484780400.0,0.27,30817.0,61594.0,37.51,22.89,22.62,37.51,4.7,5.4530079,51.3646743,1.0
19,1484866800.0,0.46,30754.0,61693.0,39.37,27.1,22.89,39.37,6.04,5.4530079,51.3646743,1.0
20,1484953200.0,0.42,30688.0,61794.0,40.66,19.62,25.87,40.66,6.08,5.4530079,51.3646743,1.0
21,1485039600.0,0.28,30620.0,61895.0,37.68,25.33,19.1,37.68,4.15,5.4530079,51.3646743,1.0
22,1485126000.0,0.98,30549.0,61998.0,33.9,32.79,27.47,33.9,2.22,5.4530079,51.3646743,1.0
23,1485212400.0,0.97,30476.0,62101.0,35.49,31.28,32.35,35.49,1.06,5.4530079,51.3646743,1.0
24,1485298800.0,0.69,30401.0,62206.0,31.75,21.54,25.8,32.07,4.22,5.4530079,51.3646743,1.0
25,1485385200.0,0.16,30323.0,62311.0,34.8,23.61,21.54,34.8,5.39,5.4530079,51.3646743,1.0
26,1485471600.0,0.6,30243.0,62417.0,45.24,34.77,23.61,45.24,5.98,5.4530079,51.3646743,1.0
27,1485558000.0,0.87,30161.0,62523.0,50.35,39.81,34.77,50.35,6.36,5.4530079,51.3646743,1.0
28,1485644400.0,0.74,30076.0,62630.0,44.99,38.51,38.51,44.99,6.08,5.4530079,51.3646743,1.0
29,1485730800.0,0.89,29990.0,62738.0,45.08,36.69,37.69,45.08,3.82,5.4530079,51.3646743,1.0
30,1485817200.0,0.94,29901.0,62846.0,40.73,32.37,36.69,40.73,5.26,5.4530079,51.3646743,1.0
31,1485903600.0,0.84,29810.0,62955.0,42.49,41.16,32.37,42.49,5.36,5.4530079,51.3646743,2.0
32,1485990000.0,0.84,29718.0,63064.0,54.8,47.77,41.32,54.8,5.47,5.4530079,51.3646743,2.0
33,1486076400.0,0.8,29623.0,63173.0,52.14,38.24,43.65,52.14,6.11,5.4530079,51.3646743,2.0
34,1486162800.0,0.74,29527.0,63282.0,44.67,37.47,38.24,45.21,5.6,5.4530079,51.3646743,2.0
35,1486249200.0,0.82,29428.0,63392.0,47.25,35.3,37.32,47.25,4.12,5.4530079,51.3646743,2.0
36,1486335600.0,0.89,29328.0,63502.0,46.52,38.89,35.3,46.52,4.32,5.4530079,51.3646743,2.0
37,1486422000.0,0.9,29226.0,63612.0,41.77,36.49,38.88,41.77,3.05,5.4530079,51.3646743,2.0
38,1486508400.0,0.91,29123.0,63721.0,38.16,31.74,33.89,39.25,1.77,5.4530079,51.3646743,2.0
