,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility,longitude,latitude,month
0,1483225200.0,0.92,31721.0,59971.0,33.84,33.22,31.25,34.69,1.21,5.1841395,52.0296117,1.0
1,1483311600.0,0.5,31711.0,60036.0,42.09,34.55,34.05,42.09,4.95,5.1841395,52.0296117,1.0
2,1483398000.0,0.77,31697.0,60103.0,42.76,42.99,34.55,43.82,6.02,5.1841395,52.0296117,1.0
3,1483484400.0,0.55,31680.0,60174.0,43.85,33.28,38.55,44.69,5.91,5.1841395,52.0296117,1.0
4,1483570800.0,0.29,31660.0,60247.0,38.22,22.99,26.32,38.22,6.12,5.1841395,52.0296117,1.0
5,1483657200.0,0.54,31636.0,60322.0,31.47,29.0,22.52,31.47,6.08,5.1841395,52.0296117,1.0
6,1483743600.0,0.87,31609.0,60400.0,33.87,34.61,29.0,35.42,2.16,5.1841395,52.0296117,1.0
7,1483830000.0,0.85,31579.0,60480.0,42.53,39.13,35.77,42.53,3.02,5.1841395,52.0296117,1.0
8,1483916400.0,0.92,31546.0,60563.0,42.32,38.59,39.13,42.51,2.34,5.1841395,52.0296117,1.0
9,1484002800.0,0.68,31510.0,60647.0,43.59,41.93,38.56,43.59,5.24,5.1841395,52.0296117,1.0
10,1484089200.0,0.62,31470.0,60734.0,49.26,42.34,42.35,49.26,5.35,5.1841395,52.0296117,1.0
11,1484175600.0,0.65,31427.0,60823.0,45.07,33.04,36.02,45.07,5.92,5.1841395,52.0296117,1.0
12,1484262000.0,0.62,31382.0,60914.0,39.04,35.23,33.04,40.88,4.85,5.1841395,52.0296117,1.0
13,1484348400.0,0.5,31333.0,61006.0,38.24,31.04,33.94,40.4,6.07,5.1841395,52.0296117,1.0
14,1484434800.0,0.36,31281.0,61101.0,38.08,31.73,31.04,38.08,4.6,5.1841395,52.0296117,1.0
15,1484521200.0,0.71,31227.0,61197.0,32.93,24.69,27.02,34.19,4.56,5.1841395,52.0296117,1.0
16,1484607600.0,0.89,31169.0,61294.0,30.82,24.12,24.69,30.82,2.6,5.1841395,52.0296117,1.0
17,1484694000.0,0.86,31109.0,61393.0,28.58,25.38,24.12,28.59,1.38,5.1841395,52.0296117,1.0
18,1484780400.0,0.39,31046.0,61493.0,37.3,24.75,25.04,37.3,4.43,5.1841395,52.0296117,1.0
19,1484866800.0,0.2,30981.0,61595.0,39.66,30.6,24.75,39.66,5.81,5.1841395,52.0296117,1.0
20,1484953200.0,0.23,30913.0,61698.0,39.65,22.15,28.59,39.65,5.53,5.1841395,52.0296117,1.0
21,1485039600.0,0.28,30842.0,61802.0,38.13,31.67,22.02,38.13,4.58,5.1841395,52.0296117,1.0
22,1485126000.0,0.72,30769.0,61907.0,37.12,33.9,31.67,37.12,1.91,5.1841395,52.0296117,1.0
23,1485212400.0,0.77,30693.0,62013.0,35.65,31.37,33.57,35.65,1.76,5.1841395,52.0296117,1.0
24,1485298800.0,0.77,30615.0,62120.0,32.86,24.55,27.14,33.43,2.74,5.1841395,52.0296117,1.0
25,1485385200.0,0.19,30535.0,62228.0,33.17,25.62,24.55,33.17,5.89,5.1841395,52.0296117,1.0
26,1485471600.0,0.4,30452.0,62337.0,41.18,37.35,25.62,41.18,6.21,5.1841395,52.0296117,1.0
27,1485558000.0,0.78,30367.0,62446.0,48.71,39.58,37.35,48.71,6.19,5.1841395,52.0296117,1.0
28,1485644400.0,0.74,30280.0,62556.0,43.56,39.15,39.11,43.56,5.73,5.1841395,52.0296117,1.0
29,1485730800.0,0.89,30190.0,62666.0,44.49,37.76,37.76,44.49,4.5,5.1841395,52.0296117,1.0
30,1485817200.0,0.94,30099.0,62777.0,41.4,33.59,38.07,41.4,5.55,5.1841395,52.0296117,1.0
31,1485903600.0,0.77,30005.0,62889.0,41.82,40.84,33.59,41.9,4.97,5.1841395,52.0296117,2.0
32,1485990000.0,0.8,29910.0,63000.0,54.03,47.51,42.46,54.03,4.76,5.1841395,52.0296117,2.0
33,1486076400.0,0.67,29813.0,63112.0,52.44,39.21,43.95,52.44,6.22,5.1841395,52.0296117,2.0
34,1486162800.0,0.6,29713.0,63225.0,44.88,39.6,38.85,44.88,5.62,5.1841395,52.0296117,2.0
35,1486249200.0,0.7,29612.0,63337.0,45.14,36.62,37.23,45.14,3.3,5.1841395,52.0296117,2.0
36,1486335600.0,0.86,29509.0,63450.0,44.39,37.49,36.62,44.39,3.71,5.1841395,52.0296117,2.0
37,1486422000.0,0.84,29405.0,63562.0,38.31,33.53,34.75,40.22,2.68,5.1841395,52.0296117,2.0
38,1486508400.0,0.94,29298.0,63675.0,33.61,29.76,31.61,34.62,2.36,5.1841395,52.0296117,2.0
39,1486594800.0,0.9,29190.0,63788.0,31.31,25.89,29.22,31.37,3.49,5.1841395,52.0296117,2.0
40,1486681200.0,0.69,29081.0,63901.0,30.27,29.48,25.89,30.27,2.89,5.1841395,52.0296117,2.0
41,1486767600.0,0.92,28970.0,64014.0,33.55,31.54,29.63,33.55,1.8,5.1841395,52.0296117,2.0
42,1486854000.0,0.6,28857.0,64126.0,37.54,30.53,31.54,37.54,2.79,5.1841395,52.0296117,2.0
43,1486940400.0,0.23,28743.0,64239.0,43.96,32.24,30.53,43.96,4.07,5.1841395,52.0296117,2.0
44,1487026800.0,0.19,28627.0,64351.0,49.0,34.83,32.24,49.0,5.7,5.1841395,52.0296117,2.0
45,1487113200.0,0.34,28510.0,64463.0,56.19,41.5,34.83,56.19,5.82,5.1841395,52.0296117,2.0
46,1487199600.0,0.64,28392.0,64575.0,48.15,42.38,41.5,48.15,4.45,5.1841395,52.0296117,2.0
47,1487286000.0,0.73,28273.0,64687.0,47.67,39.24,42.38,47.67,4.93,5.1841395,52.0296117,2.0
48,1487372400.0,0.77,28152.0,64799.0,49.91,38.27,39.24,49.91,2.98,5.1841395,52.0296117,2.0
49,1487458800.0,0.69,28030.0,64910.0,47.91,44.07,38.27,47.91,3.97,5.1841395,52.0296117,2.0
50,1487545200.0,0.84,27907.0,65021.0,50.09,46.85,44.66,50.77,3.29,5.1841395,52.0296117,2.0
51,1487631600.0,0.59,27783.0,65132.0,52.29,48.74,46.85,52.29,5.93,5.1841395,52.0296117,2.0
52,1487718000.0,0.63,27657.0,65242.0,50.73,46.71,47.21,50.73,5.4,5.1841395,52.0296117,2.0
53,1487804400.0,0.76,27531.0,65352.0,49.58,37.52,40.82,49.58,4.97,5.1841395,52.0296117,2.0
54,1487890800.0,0.37,27404.0,65462.0,46.39,35.9,35.93,46.39,6.14,5.1841395,52.0296117,2.0
55,1487977200.0,0.71,27275.0,65571.0,46.77,44.19,35.9,47.06,5.88,5.1841395,52.0296117,2.0
56,1488063600.0,0.88,27146.0,65680.0,49.8,49.61,44.19,50.55,5.86,5.1841395,52.0296117,2.0
57,1488150000.0,0.75,27016.0,65789.0,50.58,38.75,43.05,50.58,5.95,5.1841395,52.0296117,2.0
58,1488236400.0,0.6,26885.0,65898.0,43.24,38.28,38.59,43.24,5.94,5.1841395,52.0296117,2.0
59,1488322800.0,0.68,26753.0,66006.0,47.84,41.13,38.28,47.84,5.75,5.1841395,52.0296117,3.0
60,1488409200.0,0.64,26621.0,66113.0,46.39,36.15,41.13,46.39,5.4,5.1841395,52.0296117,3.0
61,1488495600.0,0.62,26488.0,66221.0,47.09,46.18,36.15,47.2,6.21,5.1841395,52.0296117,3.0
62,1488582000.0,0.69,26354.0,66328.0,55.43,43.76,45.04,55.43,6.18,5.1841395,52.0296117,3.0
63,1488668400.0,0.65,26219.0,66435.0,50.81,39.86,41.8,50.81,6.09,5.1841395,52.0296117,3.0
64,1488754800.0,0.68,26084.0,66541.0,48.46,41.83,39.86,48.46,5.75,5.1841395,52.0296117,3.0
65,1488841200.0,0.8,25948.0,66647.0,48.51,38.93,41.83,48.51,4.6,5.1841395,52.0296117,3.0
66,1488927600.0,0.76,25812.0,66753.0,49.75,39.86,38.93,49.75,4.26,5.1841395,52.0296117,3.0
67,1489014000.0,0.8,25675.0,66858.0,54.03,35.4,39.86,54.03,3.92,5.1841395,52.0296117,3.0
68,1489100400.0,0.62,25538.0,66964.0,52.7,38.39,35.4,52.7,5.5,5.1841395,52.0296117,3.0
69,1489186800.0,0.53,25400.0,67069.0,54.75,40.98,38.39,54.75,6.22,5.1841395,52.0296117,3.0
70,1489273200.0,0.45,25262.0,67173.0,59.17,36.03,40.98,59.17,6.22,5.1841395,52.0296117,3.0
71,1489359600.0,0.3,25123.0,67278.0,55.86,41.01,36.03,55.86,6.15,5.1841395,52.0296117,3.0
72,1489446000.0,0.7,24984.0,67382.0,57.31,46.13,41.01,57.31,5.36,5.1841395,52.0296117,3.0
73,1489532400.0,0.5,24845.0,67486.0,58.56,38.4,42.39,58.56,5.56,5.1841395,52.0296117,3.0
74,1489618800.0,0.29,24705.0,67589.0,62.72,45.96,38.4,62.72,6.18,5.1841395,52.0296117,3.0
75,1489705200.0,0.55,24566.0,67693.0,50.09,44.83,44.83,50.09,5.78,5.1841395,52.0296117,3.0
76,1489791600.0,0.79,24426.0,67796.0,52.71,48.68,44.92,52.71,4.45,5.1841395,52.0296117,3.0
77,1489878000.0,0.83,24286.0,67900.0,54.88,50.36,49.17,54.88,5.12,5.1841395,52.0296117,3.0
78,1489964400.0,0.82,24146.0,68003.0,51.95,44.86,49.62,51.95,4.58,5.1841395,52.0296117,3.0
