Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
20160101,1.818,0.985,9,205,1845,1,1500,1078,27/10/15,15.0
20160102,0.196,0.106,9,205,1845,1,1500,1078,27/10/15,15.0
20160103,0.662,0.359,9,205,1845,1,1500,1078,27/10/15,15.0
20160104,0.161,0.087,9,205,1845,1,1500,1078,27/10/15,15.0
20160105,0.228,0.124,9,205,1845,1,1500,1078,27/10/15,15.0
20160106,0.407,0.221,9,205,1845,1,1500,1078,27/10/15,15.0
20160107,0.110,0.060,9,205,1845,1,1500,1078,27/10/15,15.0
20160108,2.077,1.126,9,205,1845,1,1500,1078,27/10/15,15.0
20160109,0.307,0.166,9,205,1845,1,1500,1078,27/10/15,15.0
20160110,1.277,0.692,9,205,1845,1,1500,1078,27/10/15,15.0
20160111,0.178,0.096,9,205,1845,1,1500,1078,27/10/15,15.0
20160112,0.971,0.526,9,205,1845,1,1500,1078,27/10/15,15.0
20160113,0.544,0.295,9,205,1845,1,1500,1078,27/10/15,15.0
20160114,0.891,0.483,9,205,1845,1,1500,1078,27/10/15,15.0
20160115,0.734,0.398,9,205,1845,1,1500,1078,27/10/15,15.0
20160116,1.748,0.947,9,205,1845,1,1500,1078,27/10/15,15.0
20160117,3.212,1.741,9,205,1845,1,1500,1078,27/10/15,15.0
20160118,2.939,1.593,9,205,1845,1,1500,1078,27/10/15,15.0
20160119,1.287,0.698,9,205,1845,1,1500,1078,27/10/15,15.0
20160120,1.455,0.789,9,205,1845,1,1500,1078,27/10/15,15.0
20160121,0.459,0.249,9,205,1845,1,1500,1078,27/10/15,15.0
20160122,1.794,0.972,9,205,1845,1,1500,1078,27/10/15,15.0
20160123,2.315,1.255,9,205,1845,1,1500,1078,27/10/15,15.0
20160124,0.155,0.084,9,205,1845,1,1500,1078,27/10/15,15.0
20160125,2.863,1.552,9,205,1845,1,1500,1078,27/10/15,15.0
20160126,1.885,1.022,9,205,1845,1,1500,1078,27/10/15,15.0
20160127,0.152,0.082,9,205,1845,1,1500,1078,27/10/15,15.0
20160128,3.506,1.900,9,205,1845,1,1500,1078,27/10/15,15.0
20160129,0.293,0.159,9,205,1845,1,1500,1078,27/10/15,15.0
20160130,0.493,0.267,9,205,1845,1,1500,1078,27/10/15,15.0
20160131,0.884,0.479,9,205,1845,1,1500,1078,27/10/15,15.0
20160201,1.162,0.630,9,205,1845,1,1500,1078,27/10/15,15.0
20160202,1.463,0.793,9,205,1845,1,1500,1078,27/10/15,15.0
20160203,2.598,1.408,9,205,1845,1,1500,1078,27/10/15,15.0
20160204,0.618,0.335,9,205,1845,1,1500,1078,27/10/15,15.0
20160205,0.549,0.298,9,205,1845,1,1500,1078,27/10/15,15.0
20160206,0.800,0.434,9,205,1845,1,1500,1078,27/10/15,15.0
20160207,2.042,1.107,9,205,1845,1,1500,1078,27/10/15,15.0
20160208,1.421,0.770,9,205,1845,1,1500,1078,27/10/15,15.0
20160209,0.475,0.257,9,205,1845,1,1500,1078,27/10/15,15.0
20160210,1.552,0.841,9,205,1845,1,1500,1078,27/10/15,15.0
20160211,4.047,2.193,9,205,1845,1,1500,1078,27/10/15,15.0
20160212,1.783,0.966,9,205,1845,1,1500,1078,27/10/15,15.0
20160213,2.747,1.489,9,205,1845,1,1500,1078,27/10/15,15.0
20160214,0.377,0.204,9,205,1845,1,1500,1078,27/10/15,15.0
20160215,4.354,2.360,9,205,1845,1,1500,1078,27/10/15,15.0
20160216,5.703,3.091,9,205,1845,1,1500,1078,27/10/15,15.0
20160217,5.777,3.131,9,205,1845,1,1500,1078,27/10/15,15.0
20160218,1.369,0.742,9,205,1845,1,1500,1078,27/10/15,15.0
20160219,4.778,2.590,9,205,1845,1,1500,1078,27/10/15,15.0
20160220,1.068,0.579,9,205,1845,1,1500,1078,27/10/15,15.0
20160221,0.571,0.309,9,205,1845,1,1500,1078,27/10/15,15.0
20160222,1.074,0.582,9,205,1845,1,1500,1078,27/10/15,15.0
20160223,3.604,1.953,9,205,1845,1,1500,1078,27/10/15,15.0
20160224,4.371,2.369,9,205,1845,1,1500,1078,27/10/15,15.0
20160225,4.542,2.462,9,205,1845,1,1500,1078,27/10/15,15.0
20160226,1.746,0.946,9,205,1845,1,1500,1078,27/10/15,15.0
20160227,6.596,3.575,9,205,1845,1,1500,1078,27/10/15,15.0
20160228,6.490,3.518,9,205,1845,1,1500,1078,27/10/15,15.0
20160229,7.110,3.854,9,205,1845,1,1500,1078,27/10/15,15.0
20160301,1.032,0.559,9,205,1845,1,1500,1078,27/10/15,15.0
20160302,3.305,1.791,9,205,1845,1,1500,1078,27/10/15,15.0
20160303,5.090,2.759,9,205,1845,1,1500,1078,27/10/15,15.0
20160304,0.591,0.320,9,205,1845,1,1500,1078,27/10/15,15.0
20160305,5.271,2.857,9,205,1845,1,1500,1078,27/10/15,15.0
20160306,2.461,1.334,9,205,1845,1,1500,1078,27/10/15,15.0
20160307,5.561,3.014,9,205,1845,1,1500,1078,27/10/15,15.0
20160308,4.681,2.537,9,205,1845,1,1500,1078,27/10/15,15.0
20160309,5.777,3.131,9,205,1845,1,1500,1078,27/10/15,15.0
20160310,6.654,3.607,9,205,1845,1,1500,1078,27/10/15,15.0
20160311,2.824,1.531,9,205,1845,1,1500,1078,27/10/15,15.0
20160312,7.821,4.239,9,205,1845,1,1500,1078,27/10/15,15.0
20160313,8.397,4.551,9,205,1845,1,1500,1078,27/10/15,15.0
20160314,8.394,4.550,9,205,1845,1,1500,1078,27/10/15,15.0
20160315,1.713,0.928,9,205,1845,1,1500,1078,27/10/15,15.0
20160316,8.491,4.602,9,205,1845,1,1500,1078,27/10/15,15.0
20160317,8.583,4.652,9,205,1845,1,1500,1078,27/10/15,15.0
20160318,1.193,0.647,9,205,1845,1,1500,1078,27/10/15,15.0
20160319,2.337,1.267,9,205,1845,1,1500,1078,27/10/15,15.0
20160320,2.966,1.608,9,205,1845,1,1500,1078,27/10/15,15.0
20160321,1.997,1.082,9,205,1845,1,1500,1078,27/10/15,15.0
20160322,3.325,1.802,9,205,1845,1,1500,1078,27/10/15,15.0
20160323,2.914,1.579,9,205,1845,1,1500,1078,27/10/15,15.0
20160324,2.660,1.442,9,205,1845,1,1500,1078,27/10/15,15.0
20160325,2.268,1.229,9,205,1845,1,1500,1078,27/10/15,15.0
20160326,8.513,4.614,9,205,1845,1,1500,1078,27/10/15,15.0
20160327,3.579,1.940,9,205,1845,1,1500,1078,27/10/15,15.0
20160328,5.322,2.885,9,205,1845,1,1500,1078,27/10/15,15.0
20160329,5.416,2.936,9,205,1845,1,1500,1078,27/10/15,15.0
20160330,6.094,3.303,9,205,1845,1,1500,1078,27/10/15,15.0
20160331,5.953,3.227,9,205,1845,1,1500,1078,27/10/15,15.0
20160401,9.470,5.133,9,205,1845,1,1500,1078,27/10/15,15.0
20160402,4.870,2.640,9,205,1845,1,1500,1078,27/10/15,15.0
20160403,6.681,3.621,9,205,1845,1,1500,1078,27/10/15,15.0
20160404,4.576,2.480,9,205,1845,1,1500,1078,27/10/15,15.0
20160405,3.652,1.979,9,205,1845,1,1500,1078,27/10/15,15.0
20160406,2.780,1.507,9,205,1845,1,1500,1078,27/10/15,15.0
20160407,5.055,2.740,9,205,1845,1,1500,1078,27/10/15,15.0
20160408,4.657,2.524,9,205,1845,1,1500,1078,27/10/15,15.0
20160409,7.970,4.320,9,205,1845,1,1500,1078,27/10/15,15.0
20160410,9.996,5.418,9,205,1845,1,1500,1078,27/10/15,15.0
