,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility,longitude,latitude,month
0,1325372400.0,0.77,31728.0,59922.0,54.01,46.54,50.84,54.57,4.87,5.1841395,52.0296117,1.0
1,1325458800.0,0.48,31720.0,59985.0,47.29,40.59,40.94,50.87,6.22,5.1841395,52.0296117,1.0
2,1325545200.0,0.67,31709.0,60050.0,50.31,43.0,40.59,50.31,5.83,5.1841395,52.0296117,1.0
3,1325631600.0,0.62,31695.0,60119.0,46.07,44.73,43.0,46.07,6.06,5.1841395,52.0296117,1.0
4,1325718000.0,0.7,31677.0,60189.0,47.34,41.28,41.44,49.16,5.86,5.1841395,52.0296117,1.0
5,1325804400.0,0.62,31656.0,60263.0,46.81,40.14,40.14,46.81,6.17,5.1841395,52.0296117,1.0
6,1325890800.0,0.71,31632.0,60339.0,47.93,44.07,41.25,47.93,5.66,5.1841395,52.0296117,1.0
7,1325977200.0,0.71,31604.0,60417.0,46.92,41.75,41.75,46.92,6.14,5.1841395,52.0296117,1.0
8,1326063600.0,0.79,31573.0,60498.0,48.3,40.34,42.36,48.43,4.99,5.1841395,52.0296117,1.0
9,1326150000.0,0.71,31539.0,60581.0,48.22,45.99,40.23,48.22,5.32,5.1841395,52.0296117,1.0
10,1326236400.0,0.85,31502.0,60666.0,47.4,46.61,45.9,47.58,5.12,5.1841395,52.0296117,1.0
11,1326322800.0,0.69,31462.0,60754.0,49.39,40.42,41.78,49.39,5.72,5.1841395,52.0296117,1.0
12,1326409200.0,0.52,31419.0,60843.0,44.43,38.99,40.01,44.43,6.22,5.1841395,52.0296117,1.0
13,1326495600.0,0.64,31372.0,60934.0,44.4,35.27,35.68,44.4,6.22,5.1841395,52.0296117,1.0
14,1326582000.0,0.67,31323.0,61027.0,43.7,28.7,32.71,43.7,6.22,5.1841395,52.0296117,1.0
15,1326668400.0,0.61,31271.0,61121.0,39.21,26.21,28.64,39.21,6.09,5.1841395,52.0296117,1.0
16,1326754800.0,0.66,31216.0,61218.0,41.36,30.88,26.21,41.36,5.75,5.1841395,52.0296117,1.0
17,1326841200.0,0.85,31158.0,61316.0,39.89,40.65,30.88,42.66,4.01,5.1841395,52.0296117,1.0
18,1326927600.0,0.75,31097.0,61415.0,46.66,41.03,42.34,46.66,4.41,5.1841395,52.0296117,1.0
19,1327014000.0,0.52,31034.0,61516.0,42.9,36.89,36.95,42.9,6.01,5.1841395,52.0296117,1.0
20,1327100400.0,0.68,30967.0,61617.0,50.06,42.63,36.89,50.06,5.36,5.1841395,52.0296117,1.0
21,1327186800.0,0.71,30899.0,61721.0,49.28,41.2,42.4,49.28,6.11,5.1841395,52.0296117,1.0
22,1327273200.0,0.53,30828.0,61825.0,45.29,34.67,38.39,45.29,6.19,5.1841395,52.0296117,1.0
23,1327359600.0,0.43,30754.0,61930.0,42.08,37.4,34.65,42.08,5.75,5.1841395,52.0296117,1.0
24,1327446000.0,0.9,30678.0,62037.0,42.22,39.88,37.57,42.22,5.38,5.1841395,52.0296117,1.0
25,1327532400.0,0.8,30599.0,62144.0,42.53,36.32,39.88,42.53,3.68,5.1841395,52.0296117,1.0
26,1327618800.0,0.61,30518.0,62252.0,45.69,36.17,35.84,45.69,5.25,5.1841395,52.0296117,1.0
27,1327705200.0,0.62,30435.0,62360.0,41.57,32.67,33.09,41.57,4.91,5.1841395,52.0296117,1.0
28,1327791600.0,0.9,30349.0,62470.0,33.03,28.55,30.1,33.41,4.07,5.1841395,52.0296117,1.0
29,1327878000.0,0.89,30262.0,62580.0,29.8,23.34,28.55,30.26,2.25,5.1841395,52.0296117,1.0
30,1327964400.0,0.67,30172.0,62690.0,30.22,19.54,22.8,30.22,6.14,5.1841395,52.0296117,1.0
31,1328050800.0,0.69,30080.0,62801.0,29.87,17.53,19.54,29.87,6.22,5.1841395,52.0296117,2.0
32,1328137200.0,0.66,29986.0,62913.0,26.09,16.4,17.47,26.09,5.96,5.1841395,52.0296117,2.0
33,1328223600.0,0.68,29890.0,63025.0,23.45,7.44,15.5,23.45,4.61,5.1841395,52.0296117,2.0
34,1328310000.0,0.66,29792.0,63137.0,22.97,13.57,7.24,22.97,6.04,5.1841395,52.0296117,2.0
35,1328396400.0,0.8,29693.0,63249.0,24.12,16.58,13.89,24.12,6.08,5.1841395,52.0296117,2.0
36,1328482800.0,0.69,29591.0,63361.0,26.36,8.1,16.26,26.36,6.22,5.1841395,52.0296117,2.0
37,1328569200.0,0.64,29488.0,63474.0,22.9,23.15,8.08,23.6,6.19,5.1841395,52.0296117,2.0
38,1328655600.0,0.76,29383.0,63587.0,30.93,17.21,21.98,30.93,6.22,5.1841395,52.0296117,2.0
39,1328742000.0,0.73,29276.0,63700.0,32.83,17.4,17.21,32.83,5.2,5.1841395,52.0296117,2.0
40,1328828400.0,0.65,29168.0,63812.0,28.78,12.29,17.4,28.78,6.22,5.1841395,52.0296117,2.0
41,1328914800.0,0.8,29058.0,63925.0,27.29,18.42,12.29,27.29,6.19,5.1841395,52.0296117,2.0
42,1329001200.0,0.85,28946.0,64038.0,30.09,29.41,18.42,30.09,4.34,5.1841395,52.0296117,2.0
43,1329087600.0,0.86,28833.0,64151.0,39.79,36.19,30.5,39.79,3.67,5.1841395,52.0296117,2.0
44,1329174000.0,0.77,28719.0,64263.0,42.28,39.94,37.7,42.28,5.21,5.1841395,52.0296117,2.0
45,1329260400.0,0.75,28603.0,64375.0,43.68,39.34,40.56,43.68,5.62,5.1841395,52.0296117,2.0
46,1329346800.0,0.81,28486.0,64488.0,45.02,39.67,39.34,45.02,4.84,5.1841395,52.0296117,2.0
47,1329433200.0,0.79,28367.0,64600.0,47.73,43.93,40.41,47.73,4.64,5.1841395,52.0296117,2.0
