,time,cloudCover,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,temperatureMin,temperatureMax,visibility
71,1394665200.0,0.26,24964.0,67044.0,63.32,34.78,33.08,63.32,4.31
72,1394751600.0,0.52,24825.0,67149.0,55.34,45.97,34.78,55.34,2.85
73,1394838000.0,0.85,24685.0,67254.0,52.23,48.6,46.37,52.23,5.35
74,1394924400.0,0.92,24545.0,67358.0,53.75,47.2,48.13,53.75,6.09
75,1395010800.0,0.92,24404.0,67463.0,53.62,45.86,47.2,53.62,6.19
76,1395097200.0,0.93,24264.0,67567.0,50.12,46.79,45.86,50.12,4.68
77,1395183600.0,0.68,24123.0,67671.0,61.47,44.68,47.28,61.47,6.22
78,1395270000.0,0.37,23982.0,67775.0,70.62,49.66,44.68,70.62,6.14
79,1395356400.0,0.72,23841.0,67878.0,50.01,38.89,39.53,52.64,5.23
80,1395442800.0,0.69,23700.0,67982.0,49.21,35.86,38.89,49.21,6.22
81,1395529200.0,0.51,23559.0,68085.0,46.88,33.01,34.73,46.88,5.49
82,1395615600.0,0.6,23418.0,68189.0,51.0,29.73,33.01,51.0,5.12
83,1395702000.0,0.36,23277.0,68292.0,52.48,32.83,29.73,52.48,6.16
84,1395788400.0,0.57,23136.0,68395.0,50.68,37.4,32.83,50.68,5.29
85,1395874800.0,0.55,22995.0,68498.0,57.27,39.96,37.79,57.27,6.11
86,1395961200.0,0.43,22854.0,68601.0,63.59,39.12,39.96,63.59,5.83
87,1396047600.0,0.26,22713.0,68704.0,67.46,41.01,39.12,67.46,4.64
88,1396134000.0,0.4,22573.0,68807.0,69.13,48.99,41.01,69.13,6.22
89,1396216800.0,0.72,26038.0,72505.0,67.83,45.31,48.99,67.83,5.35
90,1396303200.0,0.56,25898.0,72608.0,69.45,42.93,45.31,69.45,4.53
91,1396389600.0,0.29,25758.0,72711.0,70.8,46.6,42.93,70.8,4.07
92,1396476000.0,0.55,25619.0,72814.0,73.31,54.58,46.6,73.31,4.37
93,1396562400.0,0.93,25480.0,72917.0,60.59,50.26,54.37,60.59,5.71
94,1396648800.0,0.71,25342.0,73020.0,63.33,45.31,49.67,63.33,3.89
95,1396735200.0,0.74,25204.0,73123.0,63.58,56.03,45.31,63.58,5.57
96,1396821600.0,0.79,25066.0,73226.0,70.99,48.61,55.93,70.99,6.03
97,1396908000.0,0.74,24929.0,73329.0,49.8,40.11,42.27,55.71,6.22
98,1396994400.0,0.57,24793.0,73433.0,58.26,48.3,40.11,58.26,6.19
99,1397080800.0,0.95,24657.0,73536.0,59.77,48.89,48.3,59.77,6.22
100,1397167200.0,0.85,24521.0,73639.0,59.55,36.96,48.05,59.55,6.22
101,1397253600.0,0.64,24387.0,73743.0,60.0,45.51,36.96,60.0,4.64
102,1397340000.0,0.71,24253.0,73846.0,56.18,46.02,45.51,56.18,5.93
103,1397426400.0,0.81,24119.0,73950.0,49.87,37.98,41.44,50.08,6.22
104,1397512800.0,0.73,23987.0,74053.0,51.6,31.44,37.98,51.6,6.22
105,1397599200.0,0.32,23855.0,74157.0,60.66,40.99,31.44,60.66,0.0
106,1397685600.0,0.61,23724.0,74260.0,63.82,41.86,40.99,63.82,0.0
107,1397772000.0,0.71,23594.0,74364.0,54.63,42.05,41.86,54.63,0.0
108,1397858400.0,0.58,23465.0,74468.0,62.75,49.48,42.05,62.75,0.0
109,1397944800.0,0.52,23337.0,74571.0,69.64,49.32,49.48,69.64,0.0
110,1398031200.0,0.63,23209.0,74675.0,56.75,45.64,49.32,57.91,0.0
111,1398117600.0,0.79,23083.0,74779.0,65.97,46.48,45.64,65.97,0.0
112,1398204000.0,0.67,22958.0,74882.0,68.72,45.64,46.48,68.72,0.0
113,1398290400.0,0.69,22834.0,74986.0,71.13,52.5,45.64,71.13,0.0
114,1398376800.0,0.5,22711.0,75090.0,74.58,51.83,52.5,74.58,6.22
115,1398463200.0,0.63,22589.0,75193.0,65.55,52.8,51.83,65.55,5.31
116,1398549600.0,0.86,22468.0,75296.0,57.94,49.66,52.13,57.94,5.12
117,1398636000.0,0.92,22348.0,75399.0,61.43,53.1,49.66,61.43,4.78
118,1398722400.0,0.91,22230.0,75502.0,63.53,53.5,53.1,63.53,2.71
119,1398808800.0,0.93,22113.0,75605.0,66.5,51.08,53.5,66.5,2.62
120,1398895200.0,0.93,21998.0,75708.0,63.48,47.05,51.08,63.48,2.83
121,1398981600.0,0.88,21883.0,75810.0,53.2,38.69,46.63,53.2,5.64
122,1399068000.0,0.43,21771.0,75912.0,57.4,34.08,38.69,57.4,6.22
123,1399154400.0,0.65,21659.0,76013.0,56.14,39.59,34.08,56.14,6.22
124,1399240800.0,0.6,21550.0,76114.0,66.82,52.36,39.59,66.82,6.22
125,1399327200.0,0.86,21441.0,76215.0,65.0,50.58,52.36,65.0,5.93
126,1399413600.0,0.92,21335.0,76315.0,58.32,51.52,50.58,58.32,5.93
127,1399500000.0,0.9,21230.0,76415.0,55.55,52.3,51.52,55.55,5.04
128,1399586400.0,0.79,21127.0,76514.0,58.19,47.55,47.74,58.19,5.46
129,1399672800.0,0.88,21025.0,76613.0,56.1,48.16,47.55,56.1,5.14
130,1399759200.0,0.9,20925.0,76711.0,52.69,48.52,48.16,52.88,5.83
131,1399845600.0,0.84,20828.0,76808.0,55.52,44.21,47.66,55.52,5.67
132,1399932000.0,0.63,20732.0,76904.0,58.8,40.33,44.21,58.8,4.4
133,1400018400.0,0.54,20638.0,77000.0,56.62,40.39,40.33,56.62,6.11
134,1400104800.0,0.68,20545.0,77094.0,58.26,38.19,40.39,58.26,6.22
135,1400191200.0,0.27,20455.0,77188.0,67.39,44.29,38.19,67.39,6.22
136,1400277600.0,0.41,20367.0,77280.0,69.86,46.98,44.29,69.86,5.62
137,1400364000.0,0.37,20282.0,77372.0,74.84,50.96,46.98,74.84,6.14
138,1400450400.0,0.31,20198.0,77462.0,78.0,56.27,50.96,78.0,6.22
139,1400536800.0,0.63,20117.0,77551.0,82.18,57.13,56.27,82.18,6.22
140,1400623200.0,0.84,20037.0,77639.0,71.91,61.81,57.13,71.91,5.5
141,1400709600.0,0.69,19961.0,77725.0,74.08,56.23,61.81,74.08,6.22
142,1400796000.0,0.79,19886.0,77810.0,68.15,52.16,56.23,68.15,6.16
143,1400882400.0,0.59,19814.0,77894.0,69.07,49.46,52.16,69.07,5.67
144,1400968800.0,0.45,19745.0,77976.0,72.48,55.57,49.46,72.48,6.22
145,1401055200.0,0.8,19678.0,78056.0,70.83,57.84,55.57,70.83,6.19
146,1401141600.0,0.86,19613.0,78135.0,63.35,55.29,57.84,63.35,4.28
147,1401228000.0,0.95,19551.0,78211.0,55.78,48.83,53.25,59.15,3.03
148,1401314400.0,0.97,19492.0,78286.0,53.14,41.75,48.7,53.14,5.09
149,1401400800.0,0.48,19436.0,78359.0,63.46,45.01,41.75,63.46,6.19
150,1401487200.0,0.62,19382.0,78430.0,69.79,46.19,45.01,69.79,5.39
151,1401573600.0,0.66,19331.0,78499.0,66.98,46.08,46.19,66.98,6.16
152,1401660000.0,0.52,19283.0,78565.0,69.76,48.77,46.08,69.76,6.16
153,1401746400.0,0.68,19238.0,78630.0,72.72,54.5,48.77,72.72,5.27
154,1401832800.0,0.75,19196.0,78692.0,68.1,48.13,54.5,68.1,4.53
155,1401919200.0,0.69,19156.0,78751.0,62.26,46.99,48.13,62.64,5.93
156,1402005600.0,0.39,19120.0,78808.0,75.03,54.98,46.99,75.03,6.22
157,1402092000.0,0.61,19087.0,78863.0,84.29,63.0,54.98,84.29,6.22
158,1402178400.0,0.75,19056.0,78915.0,79.77,62.5,63.0,79.77,6.22
159,1402264800.0,0.68,19029.0,78965.0,80.82,62.89,62.5,80.82,5.77
160,1402351200.0,0.7,19005.0,79011.0,80.73,59.62,62.89,80.73,6.11
161,1402437600.0,0.55,18984.0,79055.0,74.71,50.32,59.62,74.71,6.09
162,1402524000.0,0.46,18966.0,79097.0,74.44,52.37,50.32,74.44,6.22
163,1402610400.0,0.61,18951.0,79135.0,72.41,56.99,52.37,72.41,5.66
164,1402696800.0,0.83,18940.0,79170.0,69.28,51.11,56.99,69.28,6.22
165,1402783200.0,0.51,18931.0,79203.0,70.2,51.31,51.11,70.2,6.22
166,1402869600.0,0.85,18926.0,79232.0,63.97,55.59,51.31,63.97,6.03
167,1402956000.0,0.76,18924.0,79258.0,70.7,48.77,55.59,70.7,6.09
168,1403042400.0,0.58,18925.0,79282.0,69.22,55.54,48.77,69.22,6.06
169,1403128800.0,0.97,18929.0,79302.0,60.0,53.8,55.54,60.0,6.0
170,1403215200.0,0.93,18937.0,79319.0,64.48,49.52,53.8,64.48,6.22
171,1403301600.0,0.76,18947.0,79333.0,69.1,49.8,49.52,69.1,6.22
172,1403388000.0,0.74,18961.0,79344.0,68.53,48.21,49.8,68.53,5.98
173,1403474400.0,0.58,18978.0,79351.0,71.43,53.87,48.21,71.43,6.22
174,1403560800.0,0.79,18998.0,79355.0,71.66,49.66,53.87,71.66,6.22
175,1403647200.0,0.7,19020.0,79357.0,68.99,53.35,49.66,68.99,6.22
176,1403733600.0,0.87,19046.0,79354.0,73.24,56.15,53.35,73.24,6.22
177,1403820000.0,0.82,19075.0,79349.0,73.03,56.79,56.15,73.03,6.22
178,1403906400.0,0.88,19107.0,79340.0,68.43,56.6,56.79,68.43,5.53
179,1403992800.0,0.78,19141.0,79329.0,66.47,52.71,56.6,66.47,5.52
180,1404079200.0,0.82,19179.0,79314.0,63.56,46.64,52.71,63.56,6.14
181,1404165600.0,0.54,19219.0,79295.0,67.0,46.64,46.64,67.0,6.22
182,1404252000.0,0.59,19262.0,79274.0,70.87,50.52,46.64,70.87,6.22
183,1404338400.0,0.59,19307.0,79250.0,80.65,54.95,50.52,80.65,6.22
184,1404424800.0,0.6,19356.0,79222.0,85.97,65.83,54.95,85.97,6.22
185,1404511200.0,0.83,19406.0,79191.0,72.25,64.86,65.83,72.25,6.19
186,1404597600.0,0.81,19460.0,79157.0,77.71,55.05,60.52,77.71,5.96
187,1404684000.0,0.66,19515.0,79120.0,73.51,60.44,55.05,73.51,5.88
188,1404770400.0,0.87,19573.0,79080.0,63.67,55.17,55.63,63.67,5.37
189,1404856800.0,0.86,19634.0,79037.0,65.46,62.72,55.17,65.77,3.3
190,1404943200.0,0.79,19696.0,78991.0,83.81,62.53,62.72,83.81,4.38
191,1405029600.0,0.91,19761.0,78943.0,77.8,60.94,62.53,77.8,3.47
192,1405116000.0,0.83,19828.0,78891.0,78.38,61.62,60.94,78.38,4.33
193,1405202400.0,0.75,19896.0,78837.0,74.46,62.93,61.62,74.46,4.44
194,1405288800.0,0.68,19967.0,78779.0,74.05,55.78,61.56,74.05,5.42
195,1405375200.0,0.75,20040.0,78719.0,70.34,56.84,55.78,70.34,5.54
196,1405461600.0,0.62,20114.0,78657.0,78.5,59.57,56.84,78.5,6.06
197,1405548000.0,0.59,20190.0,78591.0,83.01,62.9,59.57,83.01,6.19
198,1405634400.0,0.45,20268.0,78523.0,90.18,66.9,62.9,90.18,6.09
199,1405720800.0,0.49,20347.0,78453.0,93.67,69.63,66.9,93.67,6.22
200,1405807200.0,0.84,20428.0,78380.0,82.34,66.9,69.46,82.34,6.03
201,1405893600.0,0.85,20510.0,78305.0,69.18,64.78,66.76,69.18,4.18
202,1405980000.0,0.6,20594.0,78227.0,81.64,65.42,64.78,81.64,5.65
203,1406066400.0,0.6,20679.0,78147.0,83.8,62.28,65.42,83.8,6.22
204,1406152800.0,0.47,20765.0,78064.0,80.28,62.88,62.28,80.28,6.22
205,1406239200.0,0.92,20852.0,77980.0,66.73,62.86,62.88,66.76,6.09
206,1406325600.0,0.8,20940.0,77893.0,75.05,63.19,62.86,75.05,4.46
207,1406412000.0,0.73,21030.0,77804.0,80.82,64.5,63.19,80.82,4.53
208,1406498400.0,0.81,21120.0,77713.0,74.4,63.22,64.5,74.4,4.12
209,1406584800.0,0.43,21211.0,77620.0,83.06,60.31,63.22,83.06,5.07
210,1406671200.0,0.65,21303.0,77525.0,74.02,54.6,60.31,74.02,6.22
211,1406757600.0,0.3,21396.0,77428.0,78.3,57.39,54.6,78.3,6.14
212,1406844000.0,0.4,21489.0,77329.0,81.87,63.19,57.39,81.87,6.11
213,1406930400.0,0.64,21584.0,77228.0,84.12,61.25,63.19,84.12,5.93
214,1407016800.0,0.58,21678.0,77126.0,79.12,61.76,61.25,79.12,4.74
215,1407103200.0,0.68,21774.0,77021.0,74.93,54.8,61.76,74.93,6.11
216,1407189600.0,0.57,21870.0,76915.0,75.85,55.8,54.8,75.85,6.22
217,1407276000.0,0.59,21966.0,76808.0,74.41,60.86,55.8,74.41,6.19
218,1407362400.0,0.82,22063.0,76698.0,74.38,58.04,60.86,74.38,4.64
219,1407448800.0,0.75,22160.0,76588.0,75.7,64.54,58.04,75.7,4.97
220,1407535200.0,0.79,22257.0,76475.0,73.75,58.45,62.33,73.75,5.43
221,1407621600.0,0.82,22355.0,76361.0,75.82,57.23,58.45,75.82,6.22
222,1407708000.0,0.53,22453.0,76246.0,69.72,56.09,57.23,69.72,6.22
223,1407794400.0,0.62,22551.0,76129.0,66.62,53.5,56.09,66.62,6.22
224,1407880800.0,0.43,22650.0,76011.0,71.2,56.47,53.5,71.2,6.22
225,1407967200.0,0.74,22748.0,75892.0,65.41,54.92,56.47,65.41,6.06
226,1408053600.0,0.79,22847.0,75771.0,66.0,53.12,54.92,66.0,5.19
227,1408140000.0,0.73,22946.0,75650.0,65.21,57.29,53.12,65.21,5.96
228,1408226400.0,0.94,23045.0,75527.0,61.58,53.85,56.35,61.58,5.93
229,1408312800.0,0.7,23144.0,75402.0,60.91,50.62,53.78,60.91,5.96
230,1408399200.0,0.71,23243.0,75277.0,59.05,48.35,50.32,59.05,5.77
231,1408485600.0,0.74,23342.0,75151.0,63.74,47.22,48.35,63.74,6.0
232,1408572000.0,0.76,23441.0,75023.0,64.01,51.91,47.22,64.01,4.22
233,1408658400.0,0.87,23540.0,74895.0,63.09,48.44,51.91,63.09,6.09
234,1408744800.0,0.62,23639.0,74766.0,63.53,46.91,48.44,63.53,4.36
235,1408831200.0,0.64,23738.0,74635.0,63.09,45.85,46.91,63.09,6.11
236,1408917600.0,0.85,23837.0,74504.0,63.08,54.24,45.85,63.08,5.71
237,1409004000.0,0.71,23936.0,74372.0,61.53,43.92,52.99,61.53,3.98
238,1409090400.0,0.34,24035.0,74239.0,70.67,52.22,43.92,70.67,6.14
239,1409176800.0,0.65,24134.0,74106.0,72.35,56.34,52.22,72.35,5.9
240,1409263200.0,0.72,24232.0,73971.0,70.5,59.09,56.34,70.5,5.11
241,1409349600.0,0.78,24331.0,73836.0,64.36,54.79,56.36,64.36,5.13
242,1409436000.0,0.79,24429.0,73700.0,63.87,49.51,54.57,63.87,4.92
243,1409522400.0,0.78,24528.0,73564.0,68.13,48.99,49.51,68.13,3.97
244,1409608800.0,0.8,24626.0,73427.0,68.02,52.07,48.99,68.02,5.9
245,1409695200.0,0.43,24724.0,73289.0,68.54,54.18,52.07,68.54,4.33
246,1409781600.0,0.43,24823.0,73151.0,75.72,57.7,54.18,75.72,6.22
247,1409868000.0,0.7,24921.0,73012.0,73.79,55.59,57.7,73.79,3.62
248,1409954400.0,0.87,25019.0,72873.0,70.15,57.02,55.59,70.15,2.22
249,1410040800.0,0.73,25117.0,72733.0,71.01,50.99,57.02,71.01,4.04
250,1410127200.0,0.59,25215.0,72593.0,68.6,51.47,50.99,68.6,4.15
251,1410213600.0,0.86,25313.0,72453.0,64.14,54.51,51.47,64.14,6.11
252,1410300000.0,0.91,25411.0,72312.0,63.98,53.78,54.05,63.98,6.0
253,1410386400.0,0.69,25508.0,72171.0,68.41,49.6,53.78,68.41,4.3
254,1410472800.0,0.25,25606.0,72029.0,71.32,56.65,49.6,71.32,5.12
255,1410559200.0,0.53,25704.0,71888.0,71.32,55.26,56.65,71.32,4.62
256,1410645600.0,0.61,25802.0,71746.0,69.28,52.59,55.26,69.28,4.52
257,1410732000.0,0.75,25900.0,71603.0,69.95,60.48,52.59,69.95,4.49
258,1410818400.0,0.7,25998.0,71461.0,76.31,55.35,58.36,76.31,3.95
259,1410904800.0,0.36,26096.0,71319.0,77.48,55.27,55.35,77.48,4.65
260,1410991200.0,0.47,26194.0,71176.0,78.26,59.65,55.27,78.26,5.29
261,1411077600.0,0.82,26292.0,71034.0,71.53,57.25,59.65,71.53,4.25
262,1411164000.0,0.88,26390.0,70891.0,72.72,58.97,57.25,72.72,1.7
263,1411250400.0,0.73,26489.0,70749.0,64.4,53.75,54.57,64.4,4.8
264,1411336800.0,0.71,26587.0,70606.0,62.32,46.08,48.69,62.32,5.85
265,1411423200.0,0.71,26686.0,70464.0,64.02,52.42,46.08,64.02,5.33
266,1411509600.0,0.8,26784.0,70322.0,60.45,50.34,51.62,60.45,3.51
267,1411596000.0,0.71,26883.0,70179.0,62.69,55.82,50.34,62.69,5.39
268,1411682400.0,0.9,26982.0,70037.0,64.62,47.91,55.25,64.62,5.53
269,1411768800.0,0.64,27082.0,69895.0,69.33,46.95,47.91,69.33,4.87
270,1411855200.0,0.37,27181.0,69754.0,71.22,55.18,46.95,71.22,5.62
271,1411941600.0,0.77,27281.0,69613.0,69.05,59.89,55.18,69.05,4.16
272,1412028000.0,0.82,27381.0,69472.0,67.83,53.35,56.08,67.83,3.15
273,1412114400.0,0.87,27481.0,69331.0,68.26,59.31,53.35,68.26,3.45
274,1412200800.0,0.91,27582.0,69191.0,67.66,55.04,57.85,67.66,4.21
275,1412287200.0,0.65,27682.0,69051.0,72.33,53.34,55.04,72.33,4.14
276,1412373600.0,0.39,27783.0,68911.0,71.25,54.18,53.34,71.25,4.85
277,1412460000.0,0.97,27885.0,68772.0,55.97,54.36,54.18,57.78,6.19
278,1412546400.0,0.93,27987.0,68634.0,61.33,54.72,54.36,61.33,4.47
279,1412632800.0,0.83,28089.0,68496.0,60.15,47.22,49.35,60.15,5.86
280,1412719200.0,0.73,28191.0,68359.0,59.99,56.7,47.22,60.1,6.11
281,1412805600.0,0.72,28294.0,68222.0,63.58,54.87,56.29,63.58,5.89
282,1412892000.0,0.67,28397.0,68086.0,63.55,45.73,52.31,63.55,6.16
283,1412978400.0,0.81,28500.0,67951.0,61.21,47.44,45.73,61.21,3.73
284,1413064800.0,0.79,28604.0,67816.0,60.23,54.88,47.44,60.23,2.62
285,1413151200.0,0.85,28708.0,67682.0,65.16,49.9,54.88,65.16,4.99
286,1413237600.0,0.8,28813.0,67549.0,58.52,54.35,49.9,58.52,5.99
287,1413324000.0,0.91,28918.0,67417.0,61.6,53.06,53.06,61.6,5.07
288,1413410400.0,0.75,29023.0,67286.0,62.03,53.04,53.21,62.03,4.56
289,1413496800.0,0.69,29129.0,67155.0,64.86,53.49,53.04,64.86,3.93
290,1413583200.0,0.63,29235.0,67026.0,71.6,59.67,53.49,71.6,5.98
291,1413669600.0,0.57,29341.0,66897.0,71.48,56.44,59.67,71.48,6.19
292,1413756000.0,0.77,29448.0,66770.0,62.12,53.9,54.86,62.12,6.22
293,1413842400.0,0.86,29555.0,66643.0,54.6,45.84,46.4,54.91,6.03
294,1413928800.0,0.78,29662.0,66518.0,52.66,45.01,45.84,52.66,6.19
295,1414015200.0,0.97,29770.0,66394.0,57.16,51.33,45.01,57.16,5.12
296,1414101600.0,0.95,29878.0,66271.0,53.81,51.75,51.33,54.04,5.88
297,1414188000.0,0.87,29986.0,66149.0,57.77,47.78,51.27,57.77,2.87
298,1414274400.0,0.78,30095.0,66029.0,60.29,48.82,47.78,60.29,6.12
299,1414364400.0,0.51,26608.0,62305.0,62.27,44.34,48.82,62.27,4.44
300,1414450800.0,0.4,26717.0,62187.0,56.62,46.21,44.34,56.62,3.63
301,1414537200.0,0.99,26827.0,62071.0,52.24,51.31,47.07,52.24,2.04
302,1414623600.0,0.97,26936.0,61956.0,57.49,50.15,51.31,57.49,2.05
303,1414710000.0,0.41,27046.0,61842.0,62.45,52.43,50.15,62.45,4.73
304,1414796400.0,0.39,27155.0,61730.0,66.43,55.15,52.43,66.43,6.22
305,1414882800.0,0.69,27265.0,61620.0,63.7,51.92,55.45,63.7,6.16
306,1414969200.0,0.82,27375.0,61511.0,59.16,47.85,51.79,59.16,6.03
307,1415055600.0,0.83,27485.0,61404.0,51.87,41.73,45.49,51.87,5.2
308,1415142000.0,0.89,27594.0,61299.0,50.49,39.53,41.73,50.49,1.47
309,1415228400.0,0.8,27704.0,61195.0,47.67,39.25,39.53,47.67,2.43
310,1415314800.0,0.7,27814.0,61093.0,48.61,46.57,39.25,48.72,6.09
311,1415401200.0,0.36,27923.0,60993.0,55.5,44.1,46.57,55.5,6.22
312,1415487600.0,0.7,28032.0,60895.0,55.97,47.67,44.1,55.97,6.22
313,1415574000.0,0.68,28141.0,60799.0,54.93,42.09,45.1,54.93,5.39
314,1415660400.0,0.64,28250.0,60705.0,53.34,45.87,42.09,53.34,5.15
315,1415746800.0,0.83,28358.0,60613.0,54.0,39.69,45.69,54.0,5.43
316,1415833200.0,0.5,28466.0,60524.0,55.72,43.72,39.66,55.72,2.43
317,1415919600.0,0.7,28573.0,60436.0,54.25,47.61,43.72,54.25,4.56
318,1416006000.0,0.93,28679.0,60350.0,52.21,47.15,47.61,52.21,3.29
319,1416092400.0,0.96,28785.0,60267.0,48.1,46.49,47.0,48.48,1.81
320,1416178800.0,0.8,28891.0,60187.0,53.42,44.88,46.49,53.42,5.56
321,1416265200.0,0.94,28995.0,60108.0,46.61,45.27,44.88,47.09,3.37
