Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
1485817200.0,0.090,0.209,2,215,430,2,250,7559,1081634400.0,15.0
1485730800.0,0.050,0.116,2,215,430,2,250,7559,1081634400.0,15.0
1485644400.0,0.230,0.535,2,215,430,2,250,7559,1081634400.0,15.0
1485558000.0,0.080,0.186,2,215,430,2,250,7559,1081634400.0,15.0
1485471600.0,0.510,1.186,2,215,430,2,250,7559,1081634400.0,15.0
1485385200.0,0.680,1.581,2,215,430,2,250,7559,1081634400.0,15.0
1485298800.0,0.420,0.977,2,215,430,2,250,7559,1081634400.0,15.0
1485212400.0,0.090,0.209,2,215,430,2,250,7559,1081634400.0,15.0
1485126000.0,0.050,0.116,2,215,430,2,250,7559,1081634400.0,15.0
1485039600.0,0.610,1.419,2,215,430,2,250,7559,1081634400.0,15.0
1484953200.0,0.540,1.256,2,215,430,2,250,7559,1081634400.0,15.0
1484866800.0,0.350,0.814,2,215,430,2,250,7559,1081634400.0,15.0
1484780400.0,0.420,0.977,2,215,430,2,250,7559,1081634400.0,15.0
1484694000.0,0.190,0.442,2,215,430,2,250,7559,1081634400.0,15.0
1484607600.0,0.070,0.163,2,215,430,2,250,7559,1081634400.0,15.0
1484521200.0,0.010,0.023,2,215,430,2,250,7559,1081634400.0,15.0
1484434800.0,0.100,0.233,2,215,430,2,250,7559,1081634400.0,15.0
1484348400.0,0.010,0.023,2,215,430,2,250,7559,1081634400.0,15.0
1484262000.0,0.030,0.070,2,215,430,2,250,7559,1081634400.0,15.0
1484175600.0,0.260,0.605,2,215,430,2,250,7559,1081634400.0,15.0
1484089200.0,0.090,0.209,2,215,430,2,250,7559,1081634400.0,15.0
1484002800.0,0.160,0.372,2,215,430,2,250,7559,1081634400.0,15.0
1483916400.0,0.080,0.186,2,215,430,2,250,7559,1081634400.0,15.0
1483830000.0,0.120,0.279,2,215,430,2,250,7559,1081634400.0,15.0
1483743600.0,0.010,0.023,2,215,430,2,250,7559,1081634400.0,15.0
