Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
1391122800.0,0.900,1.579,3,190,570,1,600,2134,1204758000.0,45.0
1391036400.0,0.390,0.684,3,190,570,1,600,2134,1204758000.0,45.0
1390950000.0,1.080,1.895,3,190,570,1,600,2134,1204758000.0,45.0
1390863600.0,0.110,0.193,3,190,570,1,600,2134,1204758000.0,45.0
1390777200.0,0.430,0.754,3,190,570,1,600,2134,1204758000.0,45.0
1390690800.0,0.240,0.421,3,190,570,1,600,2134,1204758000.0,45.0
1390604400.0,0.140,0.246,3,190,570,1,600,2134,1204758000.0,45.0
1390518000.0,0.330,0.579,3,190,570,1,600,2134,1204758000.0,45.0
1390431600.0,0.030,0.053,3,190,570,1,600,2134,1204758000.0,45.0
1390345200.0,0.520,0.912,3,190,570,1,600,2134,1204758000.0,45.0
1390258800.0,0.000,0.000,3,190,570,1,600,2134,1204758000.0,45.0
1390172400.0,0.020,0.035,3,190,570,1,600,2134,1204758000.0,45.0
1390086000.0,0.140,0.246,3,190,570,1,600,2134,1204758000.0,45.0
1389999600.0,0.460,0.807,3,190,570,1,600,2134,1204758000.0,45.0
1389913200.0,0.170,0.298,3,190,570,1,600,2134,1204758000.0,45.0
1389826800.0,0.020,0.035,3,190,570,1,600,2134,1204758000.0,45.0
1389740400.0,0.010,0.018,3,190,570,1,600,2134,1204758000.0,45.0
1389654000.0,0.080,0.140,3,190,570,1,600,2134,1204758000.0,45.0
1389567600.0,0.440,0.772,3,190,570,1,600,2134,1204758000.0,45.0
1389481200.0,1.070,1.877,3,190,570,1,600,2134,1204758000.0,45.0
1389394800.0,0.700,1.228,3,190,570,1,600,2134,1204758000.0,45.0
1389308400.0,0.800,1.404,3,190,570,1,600,2134,1204758000.0,45.0
1389222000.0,0.050,0.088,3,190,570,1,600,2134,1204758000.0,45.0
1389135600.0,0.340,0.596,3,190,570,1,600,2134,1204758000.0,45.0
1389049200.0,0.270,0.474,3,190,570,1,600,2134,1204758000.0,45.0
1388962800.0,0.650,1.140,3,190,570,1,600,2134,1204758000.0,45.0
1388876400.0,0.820,1.439,3,190,570,1,600,2134,1204758000.0,45.0
1388790000.0,0.310,0.544,3,190,570,1,600,2134,1204758000.0,45.0
1388703600.0,0.300,0.526,3,190,570,1,600,2134,1204758000.0,45.0
1388617200.0,0.660,1.158,3,190,570,1,600,2134,1204758000.0,45.0
1388530800.0,0.200,0.351,3,190,570,1,600,2134,1204758000.0,45.0
1393542000.0,0.980,1.719,3,190,570,1,600,2134,1204758000.0,45.0
1393455600.0,0.290,0.509,3,190,570,1,600,2134,1204758000.0,45.0
1393369200.0,2.360,4.140,3,190,570,1,600,2134,1204758000.0,45.0
1393282800.0,0.510,0.895,3,190,570,1,600,2134,1204758000.0,45.0
1393196400.0,1.820,3.193,3,190,570,1,600,2134,1204758000.0,45.0
1393110000.0,1.480,2.596,3,190,570,1,600,2134,1204758000.0,45.0
1393023600.0,1.250,2.193,3,190,570,1,600,2134,1204758000.0,45.0
1392937200.0,1.470,2.579,3,190,570,1,600,2134,1204758000.0,45.0
1392850800.0,0.070,0.123,3,190,570,1,600,2134,1204758000.0,45.0
1392764400.0,0.870,1.526,3,190,570,1,600,2134,1204758000.0,45.0
1392678000.0,0.350,0.614,3,190,570,1,600,2134,1204758000.0,45.0
1392591600.0,1.150,2.018,3,190,570,1,600,2134,1204758000.0,45.0
1392505200.0,1.890,3.316,3,190,570,1,600,2134,1204758000.0,45.0
1392418800.0,0.970,1.702,3,190,570,1,600,2134,1204758000.0,45.0
1392332400.0,0.490,0.860,3,190,570,1,600,2134,1204758000.0,45.0
1392246000.0,0.440,0.772,3,190,570,1,600,2134,1204758000.0,45.0
1392159600.0,1.210,2.123,3,190,570,1,600,2134,1204758000.0,45.0
1392073200.0,0.590,1.035,3,190,570,1,600,2134,1204758000.0,45.0
1391986800.0,0.460,0.807,3,190,570,1,600,2134,1204758000.0,45.0
1391900400.0,0.160,0.281,3,190,570,1,600,2134,1204758000.0,45.0
1391814000.0,0.300,0.526,3,190,570,1,600,2134,1204758000.0,45.0
1391727600.0,0.050,0.088,3,190,570,1,600,2134,1204758000.0,45.0
1391641200.0,0.590,1.035,3,190,570,1,600,2134,1204758000.0,45.0
