,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
72,1520982000.0,12.680,4.313,14,210,2940,1,2625,6591,1240956000.0,35.0
73,1521068400.0,5.770,1.963,14,210,2940,1,2625,6591,1240956000.0,35.0
74,1521154800.0,1.620,0.551,14,210,2940,1,2625,6591,1240956000.0,35.0
75,1521241200.0,2.490,0.847,14,210,2940,1,2625,6591,1240956000.0,35.0
76,1521327600.0,4.300,1.463,14,210,2940,1,2625,6591,1240956000.0,35.0
77,1521414000.0,16.060,5.463,14,210,2940,1,2625,6591,1240956000.0,35.0
78,1521500400.0,16.490,5.609,14,210,2940,1,2625,6591,1240956000.0,35.0
79,1521586800.0,8.070,2.745,14,210,2940,1,2625,6591,1240956000.0,35.0
80,1521673200.0,1.840,0.626,14,210,2940,1,2625,6591,1240956000.0,35.0
81,1521759600.0,2.600,0.884,14,210,2940,1,2625,6591,1240956000.0,35.0
82,1521846000.0,10.880,3.701,14,210,2940,1,2625,6591,1240956000.0,35.0
83,1521932400.0,8.290,2.820,14,210,2940,1,2625,6591,1240956000.0,35.0
84,1522015200.0,11.950,4.065,14,210,2940,1,2625,6591,1240956000.0,35.0
85,1522101600.0,4.280,1.456,14,210,2940,1,2625,6591,1240956000.0,35.0
86,1522188000.0,2.510,0.854,14,210,2940,1,2625,6591,1240956000.0,35.0
87,1522274400.0,11.140,3.789,14,210,2940,1,2625,6591,1240956000.0,35.0
88,1522360800.0,11.360,3.864,14,210,2940,1,2625,6591,1240956000.0,35.0
89,1522447200.0,10.260,3.490,14,210,2940,1,2625,6591,1240956000.0,35.0
90,1522533600.0,2.220,0.755,14,210,2940,1,2625,6591,1240956000.0,35.0
91,1522620000.0,5.690,1.935,14,210,2940,1,2625,6591,1240956000.0,35.0
92,1522706400.0,10.980,3.735,14,210,2940,1,2625,6591,1240956000.0,35.0
93,1522792800.0,4.640,1.578,14,210,2940,1,2625,6591,1240956000.0,35.0
94,1522879200.0,8.500,2.891,14,210,2940,1,2625,6591,1240956000.0,35.0
95,1522965600.0,16.810,5.718,14,210,2940,1,2625,6591,1240956000.0,35.0
96,1523052000.0,14.600,4.966,14,210,2940,1,2625,6591,1240956000.0,35.0
97,1523138400.0,13.330,4.534,14,210,2940,1,2625,6591,1240956000.0,35.0
98,1523224800.0,7.690,2.616,14,210,2940,1,2625,6591,1240956000.0,35.0
99,1523311200.0,7.950,2.704,14,210,2940,1,2625,6591,1240956000.0,35.0
100,1523397600.0,4.930,1.677,14,210,2940,1,2625,6591,1240956000.0,35.0
101,1523484000.0,8.270,2.813,14,210,2940,1,2625,6591,1240956000.0,35.0
102,1523570400.0,6.540,2.224,14,210,2940,1,2625,6591,1240956000.0,35.0
103,1523656800.0,12.480,4.245,14,210,2940,1,2625,6591,1240956000.0,35.0
104,1523743200.0,8.490,2.888,14,210,2940,1,2625,6591,1240956000.0,35.0
105,1523829600.0,14.740,5.014,14,210,2940,1,2625,6591,1240956000.0,35.0
106,1523916000.0,16.410,5.582,14,210,2940,1,2625,6591,1240956000.0,35.0
107,1524002400.0,16.750,5.697,14,210,2940,1,2625,6591,1240956000.0,35.0
108,1524088800.0,17.390,5.915,14,210,2940,1,2625,6591,1240956000.0,35.0
