,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
0,1451602800.0,1.440,0.490,14,210,2940,1,2625,6591,1240956000.0,35.0
1,1451689200.0,0.610,0.207,14,210,2940,1,2625,6591,1240956000.0,35.0
2,1451775600.0,2.090,0.711,14,210,2940,1,2625,6591,1240956000.0,35.0
3,1451862000.0,0.390,0.133,14,210,2940,1,2625,6591,1240956000.0,35.0
4,1451948400.0,0.600,0.204,14,210,2940,1,2625,6591,1240956000.0,35.0
5,1452034800.0,0.650,0.221,14,210,2940,1,2625,6591,1240956000.0,35.0
6,1452121200.0,0.460,0.156,14,210,2940,1,2625,6591,1240956000.0,35.0
7,1452207600.0,6.010,2.044,14,210,2940,1,2625,6591,1240956000.0,35.0
8,1452294000.0,2.020,0.687,14,210,2940,1,2625,6591,1240956000.0,35.0
9,1452380400.0,5.830,1.983,14,210,2940,1,2625,6591,1240956000.0,35.0
10,1452466800.0,0.360,0.122,14,210,2940,1,2625,6591,1240956000.0,35.0
11,1452553200.0,1.550,0.527,14,210,2940,1,2625,6591,1240956000.0,35.0
12,1452639600.0,1.000,0.340,14,210,2940,1,2625,6591,1240956000.0,35.0
13,1452726000.0,0.960,0.327,14,210,2940,1,2625,6591,1240956000.0,35.0
14,1452812400.0,0.650,0.221,14,210,2940,1,2625,6591,1240956000.0,35.0
15,1452898800.0,2.450,0.833,14,210,2940,1,2625,6591,1240956000.0,35.0
16,1452985200.0,4.620,1.571,14,210,2940,1,2625,6591,1240956000.0,35.0
17,1453071600.0,6.680,2.272,14,210,2940,1,2625,6591,1240956000.0,35.0
18,1453158000.0,6.260,2.129,14,210,2940,1,2625,6591,1240956000.0,35.0
19,1453244400.0,2.470,0.840,14,210,2940,1,2625,6591,1240956000.0,35.0
20,1453330800.0,2.860,0.973,14,210,2940,1,2625,6591,1240956000.0,35.0
21,1453417200.0,4.150,1.412,14,210,2940,1,2625,6591,1240956000.0,35.0
22,1453503600.0,0.700,0.238,14,210,2940,1,2625,6591,1240956000.0,35.0
23,1453590000.0,0.310,0.105,14,210,2940,1,2625,6591,1240956000.0,35.0
24,1453676400.0,7.580,2.578,14,210,2940,1,2625,6591,1240956000.0,35.0
25,1453762800.0,2.040,0.694,14,210,2940,1,2625,6591,1240956000.0,35.0
26,1453849200.0,0.270,0.092,14,210,2940,1,2625,6591,1240956000.0,35.0
27,1453935600.0,8.230,2.799,14,210,2940,1,2625,6591,1240956000.0,35.0
28,1454022000.0,0.600,0.204,14,210,2940,1,2625,6591,1240956000.0,35.0
29,1454108400.0,0.300,0.102,14,210,2940,1,2625,6591,1240956000.0,35.0
30,1454194800.0,1.290,0.439,14,210,2940,1,2625,6591,1240956000.0,35.0
31,1454281200.0,0.480,0.163,14,210,2940,1,2625,6591,1240956000.0,35.0
32,1454367600.0,1.320,0.449,14,210,2940,1,2625,6591,1240956000.0,35.0
33,1454454000.0,6.280,2.136,14,210,2940,1,2625,6591,1240956000.0,35.0
34,1454540400.0,0.610,0.207,14,210,2940,1,2625,6591,1240956000.0,35.0
35,1454626800.0,1.010,0.344,14,210,2940,1,2625,6591,1240956000.0,35.0
36,1454713200.0,1.520,0.517,14,210,2940,1,2625,6591,1240956000.0,35.0
37,1454799600.0,3.000,1.020,14,210,2940,1,2625,6591,1240956000.0,35.0
38,1454886000.0,5.930,2.017,14,210,2940,1,2625,6591,1240956000.0,35.0
39,1454972400.0,0.410,0.139,14,210,2940,1,2625,6591,1240956000.0,35.0
40,1455058800.0,4.610,1.568,14,210,2940,1,2625,6591,1240956000.0,35.0
41,1455145200.0,6.360,2.163,14,210,2940,1,2625,6591,1240956000.0,35.0
42,1455231600.0,6.990,2.378,14,210,2940,1,2625,6591,1240956000.0,35.0
43,1455318000.0,4.120,1.401,14,210,2940,1,2625,6591,1240956000.0,35.0
44,1455404400.0,0.700,0.238,14,210,2940,1,2625,6591,1240956000.0,35.0
45,1455490800.0,9.180,3.122,14,210,2940,1,2625,6591,1240956000.0,35.0
46,1455577200.0,11.220,3.816,14,210,2940,1,2625,6591,1240956000.0,35.0
47,1455663600.0,9.990,3.398,14,210,2940,1,2625,6591,1240956000.0,35.0
48,1455750000.0,6.020,2.048,14,210,2940,1,2625,6591,1240956000.0,35.0
49,1455836400.0,6.490,2.207,14,210,2940,1,2625,6591,1240956000.0,35.0
50,1455922800.0,0.850,0.289,14,210,2940,1,2625,6591,1240956000.0,35.0
51,1456009200.0,0.660,0.224,14,210,2940,1,2625,6591,1240956000.0,35.0
52,1456095600.0,1.240,0.422,14,210,2940,1,2625,6591,1240956000.0,35.0
