,Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
0,1388530800.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
1,1388617200.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
2,1391209200.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
3,1391295600.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
4,1391382000.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
5,1391468400.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
6,1391554800.0,205.000,1.941,440,240,105600,3,27000,3481,1354230000.0,10.0
7,1393887600.0,0.001,0.000,440,240,105600,3,27000,3481,1354230000.0,10.0
8,1394665200.0,0.001,0.000,440,240,105600,3,27000,3481,1354230000.0,10.0
9,1394751600.0,0.001,0.000,440,240,105600,3,27000,3481,1354230000.0,10.0
10,1394838000.0,0.001,0.000,440,240,105600,3,27000,3481,1354230000.0,10.0
11,1394924400.0,0.001,0.000,440,240,105600,3,27000,3481,1354230000.0,10.0
12,1395010800.0,0.001,0.000,440,240,105600,3,27000,3481,1354230000.0,10.0
13,1395097200.0,0.001,0.000,440,240,105600,3,27000,3481,1354230000.0,10.0
14,1395183600.0,0.001,0.000,440,240,105600,3,27000,3481,1354230000.0,10.0
15,1395270000.0,0.001,0.000,440,240,105600,3,27000,3481,1354230000.0,10.0
16,1395356400.0,0.001,0.000,440,240,105600,3,27000,3481,1354230000.0,10.0
17,1395442800.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
18,1395529200.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
19,1395615600.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
20,1395702000.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
21,1395788400.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
22,1395874800.0,"1,000.000",9.470,440,240,105600,3,27000,3481,1354230000.0,10.0
23,1395961200.0,424.280,4.018,440,240,105600,3,27000,3481,1354230000.0,10.0
24,1396047600.0,399.040,3.779,440,240,105600,3,27000,3481,1354230000.0,10.0
25,1396134000.0,316.600,2.998,440,240,105600,3,27000,3481,1354230000.0,10.0
