Date,Generated,Efficiency,Number_of_panels,Max_power,System_size,Number_of_inverters,Inverter_size,Postcode,Install_date,Tilt
1517353200.0,0.030,0.048,5,125,625,1,500,5384,1154210400.0,35.0
1517266800.0,0.900,1.440,5,125,625,1,500,5384,1154210400.0,35.0
1517180400.0,0.120,0.192,5,125,625,1,500,5384,1154210400.0,35.0
1517094000.0,0.360,0.576,5,125,625,1,500,5384,1154210400.0,35.0
1517007600.0,0.680,1.088,5,125,625,1,500,5384,1154210400.0,35.0
1516921200.0,0.680,1.088,5,125,625,1,500,5384,1154210400.0,35.0
1516834800.0,0.300,0.480,5,125,625,1,500,5384,1154210400.0,35.0
1516748400.0,0.120,0.192,5,125,625,1,500,5384,1154210400.0,35.0
1516662000.0,0.340,0.544,5,125,625,1,500,5384,1154210400.0,35.0
1516575600.0,0.480,0.768,5,125,625,1,500,5384,1154210400.0,35.0
1516489200.0,1.110,1.776,5,125,625,1,500,5384,1154210400.0,35.0
1516402800.0,0.070,0.112,5,125,625,1,500,5384,1154210400.0,35.0
1516316400.0,0.610,0.976,5,125,625,1,500,5384,1154210400.0,35.0
1516230000.0,0.230,0.368,5,125,625,1,500,5384,1154210400.0,35.0
1516143600.0,0.270,0.432,5,125,625,1,500,5384,1154210400.0,35.0
1516057200.0,0.430,0.688,5,125,625,1,500,5384,1154210400.0,35.0
1515970800.0,0.050,0.080,5,125,625,1,500,5384,1154210400.0,35.0
1515884400.0,1.140,1.824,5,125,625,1,500,5384,1154210400.0,35.0
1515798000.0,0.080,0.128,5,125,625,1,500,5384,1154210400.0,35.0
1515711600.0,0.070,0.112,5,125,625,1,500,5384,1154210400.0,35.0
1515625200.0,0.110,0.176,5,125,625,1,500,5384,1154210400.0,35.0
1515538800.0,0.070,0.112,5,125,625,1,500,5384,1154210400.0,35.0
1515452400.0,0.270,0.432,5,125,625,1,500,5384,1154210400.0,35.0
1515366000.0,0.780,1.248,5,125,625,1,500,5384,1154210400.0,35.0
1515279600.0,0.980,1.568,5,125,625,1,500,5384,1154210400.0,35.0
1515193200.0,0.170,0.272,5,125,625,1,500,5384,1154210400.0,35.0
1515106800.0,0.210,0.336,5,125,625,1,500,5384,1154210400.0,35.0
1515020400.0,0.040,0.064,5,125,625,1,500,5384,1154210400.0,35.0
1514934000.0,0.050,0.080,5,125,625,1,500,5384,1154210400.0,35.0
1514847600.0,0.220,0.352,5,125,625,1,500,5384,1154210400.0,35.0
1514761200.0,0.550,0.880,5,125,625,1,500,5384,1154210400.0,35.0
1519772400.0,2.190,3.504,5,125,625,1,500,5384,1154210400.0,35.0
1519686000.0,2.610,4.176,5,125,625,1,500,5384,1154210400.0,35.0
1519599600.0,1.600,2.560,5,125,625,1,500,5384,1154210400.0,35.0
1519513200.0,2.700,4.320,5,125,625,1,500,5384,1154210400.0,35.0
1519426800.0,2.390,3.824,5,125,625,1,500,5384,1154210400.0,35.0
1519340400.0,2.270,3.632,5,125,625,1,500,5384,1154210400.0,35.0
1519254000.0,2.480,3.968,5,125,625,1,500,5384,1154210400.0,35.0
1519167600.0,2.230,3.568,5,125,625,1,500,5384,1154210400.0,35.0
1519081200.0,0.900,1.440,5,125,625,1,500,5384,1154210400.0,35.0
1518994800.0,0.520,0.832,5,125,625,1,500,5384,1154210400.0,35.0
1518908400.0,1.920,3.072,5,125,625,1,500,5384,1154210400.0,35.0
1518822000.0,1.150,1.840,5,125,625,1,500,5384,1154210400.0,35.0
1518735600.0,2.250,3.600,5,125,625,1,500,5384,1154210400.0,35.0
1518649200.0,0.130,0.208,5,125,625,1,500,5384,1154210400.0,35.0
1518562800.0,2.250,3.600,5,125,625,1,500,5384,1154210400.0,35.0
1518476400.0,2.240,3.584,5,125,625,1,500,5384,1154210400.0,35.0
1518390000.0,1.640,2.624,5,125,625,1,500,5384,1154210400.0,35.0
1518303600.0,1.210,1.936,5,125,625,1,500,5384,1154210400.0,35.0
1518217200.0,0.700,1.120,5,125,625,1,500,5384,1154210400.0,35.0
1518130800.0,1.330,2.128,5,125,625,1,500,5384,1154210400.0,35.0
1518044400.0,1.020,1.632,5,125,625,1,500,5384,1154210400.0,35.0
1517958000.0,2.060,3.296,5,125,625,1,500,5384,1154210400.0,35.0
1517871600.0,1.230,1.968,5,125,625,1,500,5384,1154210400.0,35.0
1517785200.0,1.290,2.064,5,125,625,1,500,5384,1154210400.0,35.0
1517698800.0,0.540,0.864,5,125,625,1,500,5384,1154210400.0,35.0
1517612400.0,0.630,1.008,5,125,625,1,500,5384,1154210400.0,35.0
1517526000.0,0.770,1.232,5,125,625,1,500,5384,1154210400.0,35.0
1517439600.0,0.400,0.640,5,125,625,1,500,5384,1154210400.0,35.0
1522447200.0,2.180,3.488,5,125,625,1,500,5384,1154210400.0,35.0
1522360800.0,2.790,4.464,5,125,625,1,500,5384,1154210400.0,35.0
1522274400.0,1.680,2.688,5,125,625,1,500,5384,1154210400.0,35.0
1522188000.0,0.310,0.496,5,125,625,1,500,5384,1154210400.0,35.0
1522101600.0,1.160,1.856,5,125,625,1,500,5384,1154210400.0,35.0
1522015200.0,2.140,3.424,5,125,625,1,500,5384,1154210400.0,35.0
1521932400.0,2.630,4.208,5,125,625,1,500,5384,1154210400.0,35.0
1521846000.0,2.190,3.504,5,125,625,1,500,5384,1154210400.0,35.0
1521759600.0,0.560,0.896,5,125,625,1,500,5384,1154210400.0,35.0
1521673200.0,0.570,0.912,5,125,625,1,500,5384,1154210400.0,35.0
1521586800.0,1.740,2.784,5,125,625,1,500,5384,1154210400.0,35.0
1521500400.0,3.310,5.296,5,125,625,1,500,5384,1154210400.0,35.0
1521414000.0,3.440,5.504,5,125,625,1,500,5384,1154210400.0,35.0
1521327600.0,0.960,1.536,5,125,625,1,500,5384,1154210400.0,35.0
1521241200.0,0.540,0.864,5,125,625,1,500,5384,1154210400.0,35.0
1521154800.0,0.170,0.272,5,125,625,1,500,5384,1154210400.0,35.0
1521068400.0,1.400,2.240,5,125,625,1,500,5384,1154210400.0,35.0
1520982000.0,2.610,4.176,5,125,625,1,500,5384,1154210400.0,35.0
1520895600.0,0.160,0.256,5,125,625,1,500,5384,1154210400.0,35.0
1520809200.0,1.150,1.840,5,125,625,1,500,5384,1154210400.0,35.0
1520722800.0,0.740,1.184,5,125,625,1,500,5384,1154210400.0,35.0
1520636400.0,1.050,1.680,5,125,625,1,500,5384,1154210400.0,35.0
1520550000.0,1.750,2.800,5,125,625,1,500,5384,1154210400.0,35.0
